Dept,Course,Slot,Room,Students
6,240,13356,18,60
6,240,2471,18,60
6,241,26403,18,60
6,241,23550,18,60
6,242,5792,6,30
6,242,4503,6,30
6,243,17916,47,90
6,243,10355,47,90
6,243,16524,47,90
6,243,31851,47,90
6,244,13392,28,120
6,244,644,28,120
6,244,10432,28,120
6,244,23008,28,120
6,25,15872,6,30
6,236,432,18,60
6,236,19210,18,60
6,237,28725,6,30
6,238,6731,18,60
6,238,14996,75,60
6,238,4230,18,60
6,239,25593,18,60
6,239,18800,75,60
7,240,1304,18,60
7,240,10738,75,60
7,241,13516,18,60
7,241,5842,57,60
7,242,6640,6,30
7,242,31273,6,30
7,243,906,47,90
7,243,17165,47,90
7,243,9573,47,90
7,243,6091,47,90
7,244,5200,28,120
7,244,17874,28,120
7,244,13962,28,120
7,244,13163,28,120
7,25,8563,6,30
7,236,10368,75,60
7,236,20611,18,60
7,237,29901,6,30
7,238,29177,75,60
7,238,2052,75,60
7,238,8934,75,60
7,239,3354,18,60
7,239,9536,57,60
8,240,18642,18,60
8,240,8107,75,60
8,241,29264,18,60
8,241,20390,18,60
8,242,16352,6,30
8,242,22246,6,30
8,243,26704,47,90
8,243,235,47,90
8,243,21688,47,90
8,243,30319,47,90
8,244,14769,28,120
8,244,31922,28,120
8,244,30915,28,120
8,244,27948,28,120
8,25,1887,6,30
8,236,6989,75,60
8,236,16786,75,60
8,237,3269,6,30
8,238,14368,18,60
8,238,1921,57,60
8,238,18488,75,60
8,239,24232,75,60
8,239,26525,75,60
9,240,25554,18,60
9,240,24383,18,60
9,241,3029,18,60
9,241,8446,75,60
9,242,21868,6,30
9,242,6942,6,30
9,243,24112,47,90
9,243,22985,48,90
9,243,31810,47,90
9,243,14700,47,90
9,244,5084,28,120
9,244,24340,28,120
9,244,28046,28,120
9,244,23831,28,120
9,25,23102,6,30
9,236,20863,18,60
9,236,6319,75,60
9,237,2717,6,30
9,238,25015,18,60
9,238,21372,75,60
9,238,32087,57,60
9,239,1696,47,60
9,239,12388,75,60
10,240,28954,75,60
10,240,31581,18,60
10,241,31393,75,60
10,241,7276,75,60
10,242,31802,6,30
10,242,6844,6,30
10,243,13373,47,90
10,243,17786,47,90
10,243,1205,47,90
10,243,17597,47,90
10,244,19843,28,120
10,244,19266,28,120
10,244,22963,28,120
10,244,852,28,120
10,25,26868,6,30
10,236,7661,57,60
10,236,28118,57,60
10,237,23117,6,30
10,238,27817,57,60
10,238,28470,18,60
10,238,8775,18,60
10,239,24849,75,60
10,239,29604,18,60
11,240,17240,18,60
11,240,12720,75,60
11,241,233,18,60
11,241,24742,18,60
11,242,5577,6,30
11,242,13628,6,30
11,243,2248,48,90
11,243,14330,47,90
11,243,13499,47,90
11,243,6022,47,90
11,244,23786,28,120
11,244,14194,28,120
11,244,8111,28,120
11,244,3870,28,120
11,25,17340,6,30
11,236,3137,18,60
11,236,9023,75,60
11,237,13922,6,30
11,238,30408,18,60
11,238,24008,57,60
11,238,5166,75,60
11,239,17744,57,60
11,239,30006,57,60
12,240,26314,18,60
12,240,1850,57,60
12,241,123,18,60
12,241,2414,18,60
12,242,4418,6,30
12,242,22351,6,30
12,243,6938,47,90
12,243,20645,47,90
12,243,19510,47,90
12,243,7415,47,90
12,244,30669,28,120
12,244,74,28,120
12,244,16641,28,120
12,244,13838,28,120
12,25,17160,6,30
12,236,10778,18,60
12,236,99,18,60
12,237,7970,6,30
12,238,2344,75,60
12,238,9660,57,60
12,238,5982,57,60
12,239,19040,75,60
12,239,10318,18,60
13,240,21442,18,60
13,240,10058,47,60
13,241,2987,18,60
13,241,22243,75,60
13,242,9270,6,30
13,242,25046,6,30
13,243,3456,47,90
13,243,17073,47,90
13,243,14977,47,90
13,243,28185,47,90
13,244,28232,28,120
13,244,15593,28,120
13,244,5294,28,120
13,244,21488,28,120
13,25,5081,6,30
13,236,1200,75,60
13,236,26673,18,60
13,237,8746,1,30
13,238,30504,18,60
13,238,6947,75,60
13,238,3407,18,60
13,239,32132,57,60
13,239,21167,18,60
14,240,1256,18,60
14,240,29646,47,60
14,241,20952,18,60
14,241,17773,57,60
14,242,19754,6,30
14,242,20452,6,30
14,243,3021,47,90
14,243,11547,47,90
14,243,8797,47,90
14,243,22750,47,90
14,244,25488,28,120
14,244,914,28,120
14,244,20173,28,120
14,244,10348,28,120
14,25,3312,6,30
14,236,29508,18,60
14,236,12039,57,60
14,237,4289,6,30
14,238,5569,57,60
14,238,13557,57,60
14,238,27317,18,60
14,239,10412,75,60
14,239,12796,18,60
15,240,20943,18,60
15,240,23775,57,60
15,241,25508,18,60
15,241,30286,75,60
15,242,21163,6,30
15,242,14853,6,30
15,243,30393,47,90
15,243,17348,47,90
15,243,438,47,90
15,243,1318,47,90
15,244,26779,28,120
15,244,10955,28,120
15,244,2844,28,120
15,244,27798,28,120
15,25,8143,6,30
15,236,16570,18,60
15,236,11991,57,60
15,237,8748,1,30
15,238,26027,57,60
15,238,26134,57,60
15,238,15855,57,60
15,239,20433,75,60
15,239,8309,18,60
16,240,21609,57,60
16,240,11519,47,60
16,241,19099,75,60
16,241,26925,18,60
16,242,14435,6,30
16,242,6068,6,30
16,243,5666,47,90
16,243,27706,47,90
16,243,31859,47,90
16,243,31356,47,90
16,244,6501,28,120
16,244,5274,28,120
16,244,21198,28,120
16,244,26470,28,120
16,25,23816,6,30
16,236,15665,57,60
16,236,18978,18,60
16,237,26915,6,30
16,238,5585,57,60
16,238,20075,57,60
16,238,27531,18,60
16,239,24431,18,60
16,239,9374,18,60
17,240,1778,57,60
17,240,549,18,60
17,241,21161,18,60
17,241,29291,18,60
17,242,26638,6,30
17,242,4374,6,30
17,243,21329,47,90
17,243,16590,47,90
17,243,17323,47,90
17,243,16742,47,90
17,244,3576,28,120
17,244,15697,28,120
17,244,31088,28,120
17,244,2414,28,120
17,25,1585,6,30
17,236,8128,75,60
17,236,13435,18,60
17,237,9930,6,30
17,238,30755,18,60
17,238,8041,47,60
17,238,14318,18,60
17,239,23936,57,60
17,239,17214,18,60
18,240,26717,18,60
18,240,23439,18,60
18,241,14658,18,60
18,241,30853,75,60
18,242,16114,6,30
18,242,1796,6,30
18,243,9192,47,90
18,243,28867,47,90
18,243,25067,47,90
18,243,32207,47,90
18,244,18378,28,120
18,244,6755,28,120
18,244,3212,28,120
18,244,335,28,120
18,25,21580,6,30
18,236,17108,18,60
18,236,13063,18,60
18,237,17663,6,30
18,238,29305,18,60
18,238,27238,18,60
18,238,21582,47,60
18,239,9144,18,60
18,239,22806,75,60
19,240,31568,18,60
19,240,15727,57,60
19,241,9522,57,60
19,241,1838,57,60
19,242,31172,6,30
19,242,29653,6,30
19,243,5496,47,90
19,243,22497,47,90
19,243,31188,47,90
19,243,17085,47,90
19,244,8280,28,120
19,244,15811,28,120
19,244,2268,28,120
19,244,19197,28,120
19,25,8571,6,30
19,236,19748,57,60
19,236,9450,18,60
19,237,5305,6,30
19,238,10153,75,60
19,238,21470,47,60
19,238,1074,18,60
19,239,11945,57,60
19,239,30244,75,60
20,240,12996,75,60
20,240,4452,18,60
20,241,7068,18,60
20,241,27359,75,60
20,242,23979,6,30
20,242,773,6,30
20,243,14374,47,90
20,243,10602,47,90
20,243,30478,47,90
20,243,2775,47,90
20,244,28920,28,120
20,244,6577,28,120
20,244,8666,28,120
20,244,18380,28,120
20,25,25984,6,30
20,236,11862,57,60
20,236,17967,57,60
20,237,869,6,30
20,238,22040,57,60
20,238,19196,18,60
20,238,27934,47,60
20,239,8745,18,60
20,239,19175,18,60
21,240,16109,47,60
21,240,12765,18,60
21,241,22384,18,60
21,241,6604,18,60
21,242,1769,6,30
21,242,23058,6,30
21,243,515,47,90
21,243,19115,47,90
21,243,30005,47,90
21,243,14058,47,90
21,244,22912,28,120
21,244,21697,28,120
21,244,3812,28,120
21,244,29236,28,120
21,25,26479,6,30
21,236,6600,18,60
21,236,26909,18,60
21,237,30892,6,30
21,238,5377,18,60
21,238,12834,18,60
21,238,27348,75,60
21,239,12268,18,60
21,239,1318,18,60
22,240,12699,75,60
22,240,29573,18,60
22,241,12494,18,60
22,241,18042,57,60
22,242,6944,6,30
22,242,29070,6,30
22,243,4416,47,90
22,243,9705,47,90
22,243,24651,47,90
22,243,3574,47,90
22,244,15858,28,120
22,244,20876,58,120
22,244,15488,28,120
22,244,17279,28,120
22,25,9734,6,30
22,236,8048,47,60
22,236,4166,18,60
22,237,15938,6,30
22,238,22402,18,60
22,238,14852,18,60
22,238,6014,47,60
22,239,19690,57,60
22,239,6295,18,60
23,240,30952,18,60
23,240,13880,57,60
23,241,1181,75,60
23,241,26550,75,60
23,242,22926,6,30
23,242,14246,6,30
23,243,10408,47,90
23,243,21994,47,90
23,243,16300,47,90
23,243,16248,47,90
23,244,13416,28,120
23,244,1361,28,120
23,244,4830,28,120
23,244,5159,28,120
23,25,21043,6,30
23,236,8945,75,60
23,236,19206,18,60
23,237,19411,6,30
23,238,15834,47,60
23,238,10994,75,60
23,238,6454,18,60
23,239,30828,75,60
23,239,23877,47,60
24,240,18737,75,60
24,240,251,18,60
24,241,5916,57,60
24,241,17951,57,60
24,242,26120,6,30
24,242,26234,6,30
24,243,31232,47,90
24,243,15112,47,90
24,243,14997,47,90
24,243,23078,47,90
24,244,17563,28,120
24,244,19449,28,120
24,244,29179,28,120
24,244,80,28,120
24,25,21809,6,30
24,236,8234,18,60
24,236,11045,18,60
24,237,22077,6,30
24,238,2581,75,60
24,238,31027,18,60
24,238,19116,18,60
24,239,4210,18,60
24,239,5978,57,60
25,240,26284,75,60
25,240,7293,75,60
25,241,30859,75,60
25,241,17068,75,60
25,242,1970,6,30
25,242,8698,6,30
25,243,30609,47,90
25,243,8617,47,90
25,243,10245,47,90
25,243,13567,47,90
25,244,11185,28,120
25,244,16018,28,120
25,244,3635,28,120
25,244,26132,28,120
25,25,10366,6,30
25,236,7964,57,60
25,236,17212,18,60
25,237,28288,6,30
25,238,24817,75,60
25,238,19620,57,60
25,238,30334,75,60
25,239,25254,18,60
25,239,9511,57,60
26,240,12711,75,60
26,240,28319,75,60
26,241,21809,57,60
26,241,28557,75,60
26,242,26722,6,30
26,242,12350,6,30
26,243,12913,47,90
26,243,12861,48,90
26,243,20636,47,90
26,243,7205,47,90
26,244,4872,28,120
26,244,29508,14,120
26,244,24444,28,120
26,244,25079,28,120
26,25,14172,6,30
26,236,12484,18,60
26,236,16708,75,60
26,237,6892,6,30
26,238,17675,57,60
26,238,22803,75,60
26,238,31584,18,60
26,239,21036,75,60
26,239,22798,75,60
27,240,20073,57,60
27,240,13542,57,60
27,241,10377,75,60
27,241,13531,47,60
27,242,17704,6,30
27,242,8273,6,30
27,243,26401,47,90
27,243,20174,47,90
27,243,5077,47,90
27,243,19326,47,90
27,244,24319,28,120
27,244,17669,28,120
27,244,14222,28,120
27,244,13079,28,120
27,25,31736,6,30
27,236,6321,75,60
27,236,25075,75,60
27,237,3420,6,30
27,238,30329,75,60
27,238,21612,57,60
27,238,19231,18,60
27,239,4034,75,60
27,239,28090,57,60
28,240,4721,18,60
28,240,7238,75,60
28,241,18801,75,60
28,241,15284,75,60
28,242,13793,6,30
28,242,5794,6,30
28,243,10640,47,90
28,243,22565,47,90
28,243,25918,47,90
28,243,9807,47,90
28,244,176,28,120
28,244,23158,28,120
28,244,6860,28,120
28,244,19646,28,120
28,25,14297,6,30
28,236,21468,47,60
28,236,17094,18,60
28,237,10519,6,30
28,238,18494,75,60
28,238,4081,75,60
28,238,27294,18,60
28,239,10212,18,60
28,239,21534,18,60
29,240,21481,75,60
29,240,17807,57,60
29,241,23488,18,60
29,241,22684,18,60
29,242,32003,6,30
29,242,32226,6,30
29,243,13209,47,90
29,243,21042,47,90
29,243,2275,47,90
29,243,20548,47,90
29,244,5435,28,120
29,244,9005,28,120
29,244,11758,28,120
29,244,279,28,120
29,25,20149,6,30
29,236,28574,75,60
29,236,6519,57,60
29,237,15624,6,30
29,238,5945,57,60
29,238,30588,75,60
29,238,2321,75,60
29,239,19152,18,60
29,239,21354,75,60
30,240,27486,18,60
30,240,29839,57,60
30,241,5824,57,60
30,241,13078,18,60
30,242,18788,6,30
30,242,23620,6,30
30,243,30049,47,90
30,243,17447,47,90
30,243,21785,47,90
30,243,29383,47,90
30,244,18114,28,120
30,244,30130,28,120
30,244,31707,28,120
30,244,21796,28,120
30,25,19945,6,30
30,236,4819,18,60
30,236,4974,75,60
30,237,26857,6,30
30,238,23560,18,60
30,238,15565,57,60
30,238,1358,18,60
30,239,23496,18,60
30,239,6310,18,60
31,224,30515,6,30
31,224,16840,6,30
31,16,22859,1,30
31,16,27741,6,30
31,245,20289,6,30
31,245,20701,6,30
31,246,11194,6,30
31,246,11787,6,30
31,247,27531,6,30
31,247,6844,6,30
31,248,3517,6,30
31,248,26061,6,30
31,221,8153,6,30
31,221,17706,6,30
31,222,12526,6,30
31,222,12903,6,30
31,223,29576,70,45
31,223,25370,70,45
31,223,4670,70,45
32,224,25844,6,30
32,224,15756,6,30
32,16,23045,6,30
32,16,9879,6,30
32,245,13851,6,30
32,245,14247,6,30
32,246,7138,6,30
32,246,24014,6,30
32,247,30869,6,30
32,247,4517,6,30
32,248,24973,6,30
32,248,29982,6,30
32,221,31020,6,30
32,221,9111,6,30
32,222,24825,6,30
32,222,20092,6,30
32,223,13444,70,45
32,223,3029,18,45
32,223,15158,70,45
33,224,28270,6,30
33,224,20331,6,30
33,16,15192,6,30
33,16,17628,6,30
33,245,6594,6,30
33,245,19207,6,30
33,246,18253,6,30
33,246,19487,6,30
33,247,28688,6,30
33,247,6637,6,30
33,248,2425,6,30
33,248,3301,6,30
33,221,3189,6,30
33,221,20887,6,30
33,222,9700,6,30
33,222,10102,6,30
33,223,11199,70,45
33,223,10229,70,45
33,223,19494,70,45
34,224,32184,6,30
34,224,27217,7,30
34,16,1552,6,30
34,16,10876,6,30
34,245,15393,6,30
34,245,3383,6,30
34,246,17473,6,30
34,246,30293,6,30
34,247,24976,6,30
34,247,2612,6,30
34,248,10140,6,30
34,248,20846,1,30
34,221,21313,6,30
34,221,27758,6,30
34,222,25650,6,30
34,222,25463,6,30
34,223,28645,70,45
34,223,12230,70,45
34,223,15111,70,45
35,224,20376,6,30
35,224,23063,6,30
35,16,25083,6,30
35,16,9845,6,30
35,245,10856,6,30
35,245,2491,6,30
35,246,10180,6,30
35,246,15269,6,30
35,247,12978,6,30
35,247,8381,6,30
35,248,307,6,30
35,248,19587,6,30
35,221,22219,6,30
35,221,1908,6,30
35,222,24029,6,30
35,222,17914,6,30
35,223,25481,70,45
35,223,31332,70,45
35,223,19654,57,45
36,224,11329,6,30
36,224,31505,6,30
36,16,15737,6,30
36,16,18306,6,30
36,245,8256,6,30
36,245,5232,6,30
36,246,7040,6,30
36,246,413,6,30
36,247,21168,6,30
36,247,2445,6,30
36,248,12068,6,30
36,248,29085,6,30
36,221,4172,6,30
36,221,7013,6,30
36,222,20129,6,30
36,222,23410,6,30
36,223,4640,70,45
36,223,11588,57,45
36,223,5638,57,45
37,224,7440,6,30
37,224,29601,6,30
37,16,3105,6,30
37,16,13499,6,30
37,245,11360,6,30
37,245,29255,6,30
37,246,7304,6,30
37,246,4851,6,30
37,247,19605,6,30
37,247,10583,6,30
37,248,17284,6,30
37,248,1879,6,30
37,221,2809,6,30
37,221,22988,6,30
37,222,24899,6,30
37,222,16988,6,30
37,223,1480,57,45
37,223,18055,57,45
37,223,1139,70,45
38,224,832,6,30
38,224,29653,6,30
38,16,19896,6,30
38,16,1204,6,30
38,245,25651,6,30
38,245,10453,6,30
38,246,1544,6,30
38,246,17815,6,30
38,247,15594,6,30
38,247,9019,6,30
38,248,21593,6,30
38,248,7651,6,30
38,221,1167,6,30
38,221,31991,6,30
38,222,21755,6,30
38,222,17224,6,30
38,223,1136,70,45
38,223,25142,70,45
38,223,14479,70,45
39,224,5794,6,30
39,224,13221,6,30
39,16,12196,6,30
39,16,7189,6,30
39,245,16118,6,30
39,245,21823,6,30
39,246,6563,6,30
39,246,3101,6,30
39,247,16561,6,30
39,247,31763,6,30
39,248,30562,6,30
39,248,25368,6,30
39,221,19420,6,30
39,221,10389,6,30
39,222,24225,6,30
39,222,22650,6,30
39,223,15977,57,45
39,223,2634,70,45
39,223,2862,70,45
40,224,22313,6,30
40,224,16863,6,30
40,16,6203,6,30
40,16,17420,6,30
40,245,986,6,30
40,245,26882,1,30
40,246,75,6,30
40,246,31229,6,30
40,247,13248,6,30
40,247,8672,6,30
40,248,5667,6,30
40,248,16548,6,30
40,221,26848,6,30
40,221,3139,6,30
40,222,22251,6,30
40,222,2582,6,30
40,223,21264,70,45
40,223,3850,57,45
40,223,26754,70,45
41,224,25184,6,30
41,224,8509,6,30
41,16,5242,6,30
41,16,26783,6,30
41,245,4649,6,30
41,245,29052,6,30
41,246,23954,6,30
41,246,16015,6,30
41,247,4613,6,30
41,247,15007,6,30
41,248,17369,6,30
41,248,23869,6,30
41,221,2259,6,30
41,221,28631,6,30
41,222,25049,6,30
41,222,28587,6,30
41,223,29523,70,45
41,223,10917,70,45
41,223,27190,70,45
42,224,14714,6,30
42,224,14837,6,30
42,16,19675,6,30
42,16,22036,6,30
42,245,82,6,30
42,245,4702,6,30
42,246,18325,6,30
42,246,29399,6,30
42,247,21981,6,30
42,247,2871,6,30
42,248,18329,6,30
42,248,3628,6,30
42,221,23579,6,30
42,221,30550,6,30
42,222,23664,6,30
42,222,24262,6,30
42,223,24016,57,45
42,223,12353,70,45
42,223,3796,57,45
43,224,13390,6,30
43,224,6494,6,30
43,16,26005,6,30
43,16,17324,6,30
43,245,30245,6,30
43,245,18738,6,30
43,246,10849,6,30
43,246,8770,6,30
43,247,3686,6,30
43,247,27111,6,30
43,248,6493,6,30
43,248,25367,6,30
43,221,1329,6,30
43,221,28956,6,30
43,222,31667,6,30
43,222,19198,6,30
43,223,32224,47,45
43,223,11697,57,45
43,223,30095,57,45
44,224,21852,6,30
44,224,16374,6,30
44,16,14134,6,30
44,16,29078,6,30
44,245,9367,6,30
44,245,17566,6,30
44,246,20310,6,30
44,246,21526,6,30
44,247,1560,6,30
44,247,13505,6,30
44,248,7858,6,30
44,248,10956,6,30
44,221,30284,6,30
44,221,30536,6,30
44,222,10216,6,30
44,222,30095,6,30
44,223,12881,70,45
44,223,2961,70,45
44,223,1699,47,45
45,224,29783,6,30
45,224,8984,6,30
45,16,25304,6,30
45,16,12523,6,30
45,245,2233,6,30
45,245,693,6,30
45,246,4208,6,30
45,246,5326,6,30
45,247,23460,6,30
45,247,17094,6,30
45,248,977,6,30
45,248,24861,6,30
45,221,15903,6,30
45,221,11063,6,30
45,222,2854,6,30
45,222,6506,6,30
45,223,3299,70,45
45,223,27325,70,45
45,223,3355,70,45
46,225,25092,,360
46,225,1658,,360
46,225,17294,,360
46,225,13294,,360
46,225,16977,,360
46,225,24847,,360
46,225,13051,,360
46,18,12419,,540
46,18,22431,,540
46,18,10126,,540
46,18,6822,,540
46,18,1329,,540
46,18,8370,,540
46,18,6594,,540
46,18,27330,,540
46,18,20674,,540
46,18,27717,,540
46,18,17616,,540
46,18,13963,,540
46,18,30425,,540
46,18,2138,,540
46,18,7644,,540
46,18,16869,,540
46,18,1817,,540
46,18,19319,,540
46,18,26623,,540
46,249,18912,,360
46,249,1158,,360
46,249,5227,,360
46,249,3182,,360
46,249,14266,,360
46,249,5274,,360
46,249,28382,,360
46,250,26249,,540
46,250,12171,,540
46,250,2198,,540
46,250,5010,,540
46,250,4508,,540
46,250,23909,,540
46,250,28844,,540
46,250,9905,,540
46,250,32058,,540
46,250,20713,,540
46,250,25539,,540
46,250,2505,,540
46,250,7509,,540
46,250,9302,,540
46,250,20317,,540
46,250,1777,,540
46,250,11379,,540
46,250,19189,,540
46,250,14504,,540
46,251,15872,,360
46,251,19396,,360
46,251,11016,,360
46,251,30795,,360
46,251,21548,,360
46,251,7890,,360
46,251,2539,,360
46,252,3207,11,180
46,253,669,,540
46,253,10503,,540
46,253,12680,,540
46,253,18411,,540
46,253,9034,,540
46,253,20780,,540
46,253,26861,,540
46,253,12144,,540
46,253,16016,,540
46,253,22228,,540
46,253,10173,,540
46,253,31967,,540
46,254,2912,,360
46,254,14721,,360
46,254,21888,,360
46,254,26861,,360
46,254,4783,,360
46,254,11089,,360
46,254,7474,,360
46,254,21651,,360
46,254,13425,,360
46,254,25082,,360
46,254,15259,,360
46,254,28158,,360
46,254,9823,,360
47,225,318,,360
47,225,8132,,360
47,225,15698,,360
47,225,24510,,360
47,225,23104,,360
47,225,23387,,360
47,225,27198,,360
47,18,8451,,540
47,18,3606,,540
47,18,19485,,540
47,18,22308,,540
47,18,10535,,540
47,18,23351,,540
47,18,23481,,540
47,18,2370,,540
47,18,22117,,540
47,18,15568,,540
47,18,22868,,540
47,18,20692,,540
47,18,30425,,540
47,18,30088,,540
47,18,488,,540
47,18,18921,,540
47,18,9073,,540
47,18,16370,,540
47,18,2676,,540
47,249,30789,,360
47,249,9127,,360
47,249,15597,,360
47,249,17161,,360
47,249,27287,,360
47,249,3545,,360
47,249,2554,,360
47,250,23942,,540
47,250,5514,,540
47,250,19595,,540
47,250,19596,,540
47,250,24843,,540
47,250,12311,,540
47,250,24217,,540
47,250,28189,,540
47,250,16671,,540
47,250,12325,,540
47,250,10414,,540
47,250,7472,,540
47,250,15577,,540
47,250,3935,,540
47,250,16864,,540
47,250,6886,,540
47,250,11761,,540
47,250,27893,,540
47,250,24442,,540
47,251,6276,,360
47,251,7813,,360
47,251,31883,,360
47,251,11636,,360
47,251,21846,,360
47,251,12890,,360
47,251,20732,,360
47,252,3604,11,180
47,253,15624,,540
47,253,15082,,540
47,253,21515,,540
47,253,12526,,540
47,253,8595,,540
47,253,17971,,540
47,253,7062,,540
47,253,6426,,540
47,253,26620,,540
47,253,22013,,540
47,253,3806,,540
47,253,12223,,540
47,254,25059,,360
47,254,1407,,360
47,254,24570,,360
47,254,3631,,360
47,254,4369,,360
47,254,10770,,360
47,254,14914,,360
47,254,687,,360
47,254,21617,,360
47,254,19055,,360
47,254,6269,,360
47,254,21470,,360
47,254,14175,,360
48,225,14857,,360
48,225,10999,,360
48,225,1581,,360
48,225,15251,,360
48,225,30900,,360
48,225,7799,,360
48,225,14551,,360
48,18,5543,,540
48,18,28240,,540
48,18,3887,,540
48,18,28319,,540
48,18,31010,,540
48,18,11815,,540
48,18,27177,,540
48,18,13485,,540
48,18,32181,,540
48,18,11196,,540
48,18,6204,,540
48,18,28643,,540
48,18,21988,,540
48,18,102,,540
48,18,30829,,540
48,18,30199,,540
48,18,24696,,540
48,18,21114,,540
48,18,15358,,540
48,249,6697,,360
48,249,8718,,360
48,249,29842,,360
48,249,7152,,360
48,249,25212,,360
48,249,24221,,360
48,249,29182,,360
48,250,20372,,540
48,250,4118,,540
48,250,11785,,540
48,250,1710,,540
48,250,13999,,540
48,250,13364,,540
48,250,52,,540
48,250,14518,,540
48,250,2486,,540
48,250,5049,,540
48,250,28219,,540
48,250,23360,,540
48,250,20306,,540
48,250,25436,,540
48,250,18397,,540
48,250,30933,,540
48,250,28880,,540
48,250,7657,,540
48,250,31615,,540
48,251,5761,,360
48,251,20850,,360
48,251,18835,,360
48,251,23573,,360
48,251,8188,,360
48,251,16029,,360
48,251,29599,,360
48,252,1506,11,180
48,253,10199,,540
48,253,30626,,540
48,253,5852,,540
48,253,7446,,540
48,253,18730,,540
48,253,28715,,540
48,253,11947,,540
48,253,14604,,540
48,253,12209,,540
48,253,21778,,540
48,253,25622,,540
48,253,9756,,540
48,254,21152,,360
48,254,29033,,360
48,254,10436,,360
48,254,31877,,360
48,254,7656,,360
48,254,25033,,360
48,254,4106,,360
48,254,13803,,360
48,254,17488,,360
48,254,21682,,360
48,254,2360,,360
48,254,6253,,360
48,254,29188,,360
49,225,2339,,360
49,225,2118,,360
49,225,27724,,360
49,225,28878,,360
49,225,29294,,360
49,225,15439,,360
49,225,22779,,360
49,18,29443,,540
49,18,32051,,540
49,18,26003,,540
49,18,12569,,540
49,18,28187,,540
49,18,8733,,540
49,18,9888,,540
49,18,23019,,540
49,18,17080,,540
49,18,9406,,540
49,18,13965,,540
49,18,26586,,540
49,18,27488,,540
49,18,2020,,540
49,18,26217,,540
49,18,17344,,540
49,18,114,,540
49,18,25212,,540
49,18,9726,,540
49,249,9669,,360
49,249,26288,,360
49,249,17904,,360
49,249,11062,,360
49,249,7511,,360
49,249,28342,,360
49,249,3741,,360
49,250,12917,,540
49,250,26889,,540
49,250,17163,,540
49,250,8090,,540
49,250,17947,,540
49,250,31904,,540
49,250,16033,,540
49,250,27043,,540
49,250,8997,,540
49,250,9637,,540
49,250,23214,,540
49,250,18342,,540
49,250,31422,,540
49,250,21954,,540
49,250,3395,,540
49,250,25672,,540
49,250,31595,,540
49,250,11376,,540
49,250,17138,,540
49,251,30650,,360
49,251,22497,,360
49,251,3143,,360
49,251,4587,,360
49,251,400,,360
49,251,14025,,360
49,251,10586,,360
49,252,13613,11,180
49,253,14776,,540
49,253,22537,,540
49,253,4556,,540
49,253,11948,,540
49,253,19888,,540
49,253,24336,,540
49,253,28882,,540
49,253,27512,,540
49,253,5940,,540
49,253,25910,,540
49,253,26038,,540
49,253,20408,,540
