Dept,Course,Slot,Room,Students
11,176,32421,7,36
11,177,21947,7,36
11,177,19379,7,36
11,178,34816,5,18
11,179,17953,7,36
11,179,218,7,36
11,180,35290,7,36
11,180,2603,7,36
11,174,32646,5,18
11,175,23189,5,18
12,176,29143,7,36
12,176,8632,7,36
12,177,7243,7,36
12,177,36810,7,36
12,178,28765,5,18
12,179,22404,44,36
12,179,10117,7,36
12,180,28358,7,36
12,180,3207,7,36
12,174,12137,5,18
12,175,19141,5,18
13,176,6994,7,36
13,176,27942,7,36
13,177,15829,7,36
13,177,3623,7,36
13,178,21713,5,18
13,179,23408,7,36
13,179,18132,7,36
13,180,13598,7,36
13,180,35855,7,36
13,174,31357,5,18
13,175,21188,5,18
14,176,25587,7,36
14,176,10479,7,36
14,177,31241,7,36
14,177,26875,7,36
14,178,14828,5,18
14,179,26618,7,36
14,179,37187,7,36
14,180,6200,7,36
14,180,36755,7,36
14,174,11193,5,18
14,175,4350,5,18
15,176,13229,7,36
15,176,31455,7,36
15,177,11857,7,36
15,177,30331,7,36
15,178,18934,5,18
15,179,27257,7,36
15,179,5429,7,36
15,180,16538,7,36
15,180,11286,7,36
15,174,13248,5,18
15,175,3062,5,18
16,181,23320,7,32
16,181,20474,7,32
16,182,29863,5,17
16,183,9613,5,17
16,184,18272,7,34
16,184,5611,7,34
16,185,33985,5,17
17,181,5915,7,32
17,181,19101,7,32
17,182,1509,5,17
17,183,13342,5,17
17,184,22675,7,34
17,184,10741,7,34
17,185,13902,5,17
18,181,11747,7,32
18,181,2268,7,32
18,182,3478,5,17
18,183,36763,5,17
18,184,6113,7,34
18,184,1078,7,34
18,185,21465,5,17
19,181,9202,7,32
19,181,7348,7,32
19,182,7918,5,17
19,183,29403,5,17
19,184,35105,7,34
19,184,13396,7,34
19,185,25102,5,17
20,181,16357,44,32
20,181,35770,7,32
20,182,1385,5,17
20,183,6135,5,17
20,184,6150,7,34
20,184,5345,7,34
20,185,20486,5,17
21,181,32720,7,32
21,181,18146,7,32
21,182,37882,5,17
21,183,34675,5,17
21,184,36882,7,34
21,184,2094,7,34
21,185,5014,5,17
22,181,15734,7,32
22,181,5872,7,32
22,182,9253,5,17
22,183,28512,5,17
22,184,24697,7,34
22,184,8769,7,34
22,185,22461,5,17
23,181,34282,7,32
23,181,24038,7,32
23,182,32087,5,17
23,183,31345,5,17
23,184,29550,7,34
23,184,22180,7,34
23,185,11113,5,17
24,181,8279,7,32
24,181,36237,7,32
24,182,17079,5,17
24,183,205,5,17
24,184,28906,7,34
24,184,16381,44,34
24,185,19390,5,17
25,181,10299,7,32
25,181,32764,7,32
25,182,16220,44,17
25,183,19398,5,17
25,184,17504,7,34
25,184,26292,7,34
25,185,15641,5,17
26,181,3648,7,32
26,181,36582,7,32
26,182,37608,5,17
26,183,36244,5,17
26,184,29029,7,34
26,184,6927,7,34
26,185,2418,5,17
27,181,29629,7,32
27,181,6030,7,32
27,182,23940,5,17
27,183,16736,5,17
27,184,13391,7,34
27,184,4759,7,34
27,185,33557,5,17
28,181,16269,44,32
28,181,4718,7,32
28,182,35135,5,17
28,183,17052,5,17
28,184,19704,7,34
28,184,27602,7,34
28,185,36032,5,17
29,181,30272,7,32
29,181,9496,7,32
29,182,6720,5,17
29,183,20249,44,17
29,184,25433,7,34
29,184,8845,7,34
29,185,8622,5,17
30,181,16616,7,32
30,181,33364,7,32
30,182,30686,5,17
30,183,19446,5,17
30,184,12956,7,34
30,184,36837,7,34
30,185,10004,5,17
31,181,12127,7,32
31,181,1255,7,32
31,182,35571,5,17
31,183,6533,5,17
31,184,18414,7,34
31,184,12511,7,34
31,185,15260,5,17
32,64,952,15,68
32,64,18656,15,68
32,64,1885,15,68
32,129,3727,15,68
32,129,25686,15,68
32,130,5864,,142
32,130,12744,,142
32,130,16128,,142
32,130,9423,,142
32,69,10785,15,68
32,69,8927,15,68
32,70,8480,7,34
32,70,3850,7,34
32,222,29856,7,34
33,64,19402,15,68
33,64,36475,15,68
33,64,12007,15,68
33,129,546,15,68
33,129,11149,15,68
33,130,890,,142
33,130,4427,,142
33,130,428,,142
33,130,29117,,142
33,69,3764,15,68
33,69,8605,15,68
33,70,34225,7,34
33,70,9449,7,34
33,222,38256,7,34
34,64,16837,15,68
34,64,31841,15,68
34,64,18183,15,68
34,129,12416,15,68
34,129,6054,15,68
34,130,23984,,142
34,130,36865,,142
34,130,26799,,142
34,130,21550,,142
34,69,18496,15,68
34,69,5565,15,68
34,70,15737,7,34
34,70,17690,7,34
34,222,38042,7,34
35,64,10704,15,68
35,64,33385,15,68
35,64,1951,15,68
35,129,17289,15,68
35,129,36006,15,68
35,130,16609,,142
35,130,20203,,142
35,130,27196,,142
35,130,20444,,142
35,69,27537,15,68
35,69,13162,15,68
35,70,13825,7,34
35,70,9411,7,34
35,222,20247,44,34
36,64,32258,15,68
36,64,4379,15,68
36,64,34676,15,68
36,129,19760,15,68
36,129,29216,15,68
36,130,21173,,142
36,130,21787,,142
36,130,21901,,142
36,130,16056,,142
36,69,26075,15,68
36,69,24327,15,68
36,70,138,7,34
36,70,13325,7,34
36,222,7744,7,34
37,64,35586,15,68
37,64,7033,15,68
37,64,24961,15,68
37,129,21066,15,68
37,129,20397,,68
37,130,22098,,142
37,130,10507,,142
37,130,7525,,142
37,130,3474,,142
37,69,9685,15,68
37,69,25546,15,68
37,70,23524,7,34
37,70,35215,7,34
37,222,28206,7,34
38,64,18332,15,68
38,64,16588,15,68
38,64,16705,15,68
38,129,3680,15,68
38,129,22772,15,68
38,130,22763,,142
38,130,24604,,142
38,130,12357,,142
38,130,27231,,142
38,69,13440,15,68
38,69,13335,15,68
38,70,9293,7,34
38,70,14167,7,34
38,222,30451,7,34
39,64,26083,15,68
39,64,21005,15,68
39,64,26638,15,68
39,129,25559,15,68
39,129,35885,15,68
39,130,25193,,142
39,130,16340,,142
39,130,32206,,142
39,130,15582,,142
39,69,2241,15,68
39,69,7471,15,68
39,70,32618,7,34
39,70,6935,7,34
39,222,20203,7,34
40,64,6712,15,68
40,64,26419,15,68
40,64,36916,15,68
40,129,32737,15,68
40,129,27511,15,68
40,130,15553,,142
40,130,23196,,142
40,130,11902,,142
40,130,1264,,142
40,69,12532,15,68
40,69,31227,15,68
40,70,177,7,34
40,70,23012,7,34
40,222,27829,7,34
41,64,5299,15,68
41,64,1482,15,68
41,64,701,15,68
41,129,24007,15,68
41,129,7522,15,68
41,130,496,,142
41,130,26129,,142
41,130,6098,,142
41,130,0,,142
41,69,22716,15,68
41,69,4302,15,68
41,70,38246,7,34
41,70,9865,7,34
41,222,20136,7,34
42,64,35712,15,68
42,64,19078,15,68
42,64,13733,15,68
42,129,22732,15,68
42,129,30975,15,68
42,130,9608,,142
42,130,24602,,142
42,130,36788,,142
42,130,5856,,142
42,69,2988,15,68
42,69,7358,15,68
42,70,3411,7,34
42,70,20318,44,34
42,222,35132,7,34
43,64,13148,15,68
43,64,7200,15,68
43,64,13437,15,68
43,129,7749,15,68
43,129,1846,15,68
43,130,34633,,142
43,130,8945,,142
43,130,24595,,142
43,130,25766,,142
43,69,6654,15,68
43,69,9182,15,68
43,70,24280,7,34
43,70,31719,7,34
43,222,19975,7,34
44,64,14311,15,68
44,64,22859,15,68
44,64,19926,15,68
44,129,13961,15,68
44,129,18276,15,68
44,130,5401,,142
44,130,28347,,142
44,130,9606,,142
44,130,24911,,142
44,69,200,15,68
44,69,19216,15,68
44,70,3670,7,34
44,70,26229,7,34
44,222,22069,7,34
45,64,56,15,68
45,64,9562,15,68
45,64,27694,15,68
45,129,37728,15,68
45,129,19195,15,68
45,130,9257,,142
45,130,7660,,142
45,130,27661,,142
45,130,16948,,142
45,69,12272,15,68
45,69,36121,15,68
45,70,6145,7,34
45,70,3158,7,34
45,222,2364,7,34
46,64,4176,15,68
46,64,36716,15,68
46,64,5989,15,68
46,129,24931,15,68
46,129,9334,15,68
46,130,2113,,142
46,130,5351,,142
46,130,33732,,142
46,130,33343,,142
46,69,24611,15,68
46,69,27363,15,68
46,70,547,7,34
46,70,26667,7,34
46,222,13590,7,34
47,64,28634,15,68
47,64,26619,15,68
47,64,19551,15,68
47,129,14426,15,68
47,129,14691,15,68
47,130,26820,,142
47,130,22417,,142
47,130,35039,,142
47,130,2532,,142
47,69,12673,15,68
47,69,13869,15,68
47,70,2697,7,34
47,70,16432,7,34
47,222,11411,7,34
48,64,32800,15,68
48,64,13996,15,68
48,64,20044,15,68
48,129,34128,15,68
48,129,71,15,68
48,130,21984,,142
48,130,33535,,142
48,130,16702,,142
48,130,19863,,142
48,69,29760,15,68
48,69,14561,15,68
48,70,16440,7,34
48,70,27997,7,34
48,222,23719,7,34
49,64,36096,15,68
49,64,4113,15,68
49,64,25737,15,68
49,129,24536,15,68
49,129,37368,15,68
49,130,35868,,142
49,130,16756,,142
49,130,32917,,142
49,130,37055,,142
49,69,10996,15,68
49,69,28470,15,68
49,70,18638,7,34
49,70,16909,7,34
49,222,23194,7,34
50,64,26121,15,68
50,64,9751,15,68
50,64,31919,15,68
50,129,13101,15,68
50,129,2756,15,68
50,130,37558,,142
50,130,21939,,142
50,130,36576,,142
50,130,33167,,142
50,69,11866,15,68
50,69,5894,15,68
50,70,31767,7,34
50,70,2518,7,34
50,222,22078,7,34
51,64,38118,15,68
51,64,23518,15,68
51,64,5204,15,68
51,129,8278,15,68
51,129,29862,15,68
51,130,25481,,142
51,130,12636,,142
51,130,11341,,142
51,130,10733,,142
51,69,36848,15,68
51,69,21193,15,68
51,70,19795,7,34
51,70,18955,7,34
51,222,31040,7,34
52,64,16650,15,68
52,64,10523,15,68
52,64,16141,15,68
52,129,31421,15,68
52,129,9598,15,68
52,130,19200,,142
52,130,22602,,142
52,130,32609,,142
52,130,18926,,142
52,69,21356,15,68
52,69,28479,15,68
52,70,12216,7,34
52,70,5604,7,34
52,222,14762,7,34
53,64,19019,15,68
53,64,33643,15,68
53,64,14372,15,68
53,129,1324,15,68
53,129,26123,15,68
53,130,32761,,142
53,130,10317,,142
53,130,35757,,142
53,130,9250,,142
53,69,26702,15,68
53,69,34935,15,68
53,70,31426,7,34
53,70,31872,7,34
53,222,4225,7,34
54,64,12388,15,68
54,64,21460,15,68
54,64,29581,15,68
54,129,25272,15,68
54,129,19064,15,68
54,130,3080,,142
54,130,26660,,142
54,130,7679,,142
54,130,26911,,142
54,69,27420,15,68
54,69,14558,15,68
54,70,37807,7,34
54,70,2197,7,34
54,222,31905,7,34
55,64,33752,15,68
55,64,26074,15,68
55,64,17770,15,68
55,129,12961,15,68
55,129,212,15,68
55,130,28814,,142
55,130,15522,,142
55,130,25734,,142
55,130,10095,,142
55,69,19498,15,68
55,69,3892,15,68
55,70,37948,7,34
55,70,35894,7,34
55,222,7232,7,34
56,64,16556,15,68
56,64,22573,15,68
56,64,1470,15,68
56,129,3125,15,68
56,129,32190,15,68
56,130,28163,,142
56,130,10995,,142
56,130,34014,,142
56,130,37494,,142
56,69,20577,15,68
56,69,34358,15,68
56,70,17332,7,34
56,70,35381,7,34
56,222,10581,7,34
57,64,14672,15,68
57,64,31436,15,68
57,64,31339,15,68
57,129,2084,15,68
57,129,12782,15,68
57,130,5656,,142
57,130,13361,,142
57,130,11331,,142
57,130,19761,,142
57,69,16589,15,68
57,69,21444,15,68
57,70,28183,7,34
57,70,26076,7,34
57,222,310,7,34
58,64,30309,15,68
58,64,8308,15,68
58,64,17755,15,68
58,129,22194,15,68
58,129,28100,15,68
58,130,35377,,142
58,130,19148,,142
58,130,2123,,142
58,130,18868,,142
58,69,29132,15,68
58,69,1261,15,68
58,70,8356,7,34
58,70,6716,7,34
58,222,6487,7,34
59,64,18848,15,68
59,64,13920,15,68
59,64,364,15,68
59,129,35300,15,68
59,129,4518,15,68
59,130,13137,,142
59,130,11253,,142
59,130,4274,,142
59,130,30846,,142
59,69,10848,15,68
59,69,5295,15,68
59,70,38042,7,34
59,70,19358,7,34
59,222,1175,7,34
60,64,18824,15,68
60,64,36253,15,68
60,64,24106,15,68
60,129,18859,15,68
60,129,7606,15,68
60,130,6204,,142
60,130,36973,,142
60,130,24918,,142
60,130,26029,,142
60,69,2342,15,68
60,69,7292,15,68
60,70,10561,7,34
60,70,37247,7,34
60,222,2380,7,34
61,64,32784,15,68
61,64,31822,15,68
61,64,15456,,68
61,129,18545,15,68
61,129,2909,15,68
61,130,19941,,142
61,130,22778,,142
61,130,18974,,142
61,130,14551,,142
61,69,35824,15,68
61,69,34629,15,68
61,70,2401,7,34
61,70,30333,7,34
61,222,22818,7,34
62,64,2881,15,68
62,64,18033,15,68
62,64,24003,15,68
62,129,29458,15,68
62,129,29679,15,68
62,130,1766,,142
62,130,16298,,142
62,130,3381,,142
62,130,26304,,142
62,69,13309,15,68
62,69,1455,15,68
62,70,22168,7,34
62,70,14345,7,34
62,222,35348,7,34
63,64,1201,15,68
63,64,34254,15,68
63,64,34310,15,68
63,129,19645,15,68
63,129,19165,15,68
63,130,15480,,142
63,130,3136,,142
63,130,29635,,142
63,130,23430,,142
63,69,17408,15,68
63,69,33501,15,68
63,70,6968,7,34
63,70,7310,7,34
63,222,33322,7,34
64,64,29473,15,68
64,64,29766,15,68
64,64,911,15,68
64,129,28676,15,68
64,129,338,15,68
64,130,29421,,142
64,130,31977,,142
64,130,21929,,142
64,130,33947,,142
64,69,24756,15,68
64,69,25704,15,68
64,70,11784,7,34
64,70,11860,7,34
64,222,27622,7,34
65,64,21472,15,68
65,64,27622,15,68
65,64,7991,15,68
65,129,31510,15,68
65,129,26188,15,68
65,130,17028,,142
65,130,23492,,142
65,130,4564,,142
65,130,9847,,142
65,69,28140,15,68
65,69,17469,15,68
65,70,7054,7,34
65,70,33444,7,34
65,222,25161,7,34
66,128,17059,33,124
66,128,29495,33,124
66,128,11871,33,124
66,99,6132,15,61
66,99,23868,15,61
66,99,25339,15,61
66,119,7306,15,80
66,119,9778,15,80
66,119,17295,15,80
66,120,35939,15,80
66,120,16773,15,80
66,120,32040,15,80
66,127,38123,7,40
66,127,33750,7,40
66,223,983,15,80
66,223,13503,15,80
67,128,31885,33,124
67,128,4860,33,124
67,128,20182,33,124
67,99,20674,15,61
67,99,35467,15,61
67,99,934,15,61
67,119,2401,15,80
67,119,24915,15,80
67,119,5588,15,80
67,120,14293,15,80
67,120,22035,15,80
67,120,12590,15,80
67,127,24256,7,40
67,127,3303,7,40
67,223,35784,15,80
67,223,19365,15,80
68,128,14512,33,124
68,128,34883,33,124
68,128,23799,33,124
68,99,18592,15,61
68,99,25027,15,61
68,99,18748,15,61
68,119,32321,15,80
68,119,21168,15,80
68,119,28817,15,80
68,120,29297,15,80
68,120,35593,15,80
68,120,18800,15,80
68,127,2001,7,40
68,127,2277,7,40
68,223,37336,15,80
68,223,23577,15,80
69,128,3266,33,124
69,128,27742,33,124
69,128,9453,33,124
69,99,31304,15,61
69,99,474,15,61
69,99,9503,15,61
69,119,7082,15,80
69,119,21987,15,80
69,119,26557,15,80
69,120,15448,,80
69,120,31021,15,80
69,120,9509,15,80
69,127,24954,7,40
69,127,10300,7,40
69,223,23588,15,80
69,223,35340,15,80
70,128,32951,,124
70,128,5117,33,124
70,128,34032,33,124
70,99,34561,15,61
70,99,11204,15,61
70,99,37460,15,61
70,119,31772,15,80
70,119,9414,15,80
70,119,16662,15,80
70,120,24880,15,80
70,120,13107,15,80
70,120,13231,15,80
70,127,38106,7,40
70,127,13079,7,40
70,223,21366,15,80
70,223,11409,15,80
71,128,38280,33,124
71,128,15217,33,124
71,128,29944,33,124
71,99,3645,15,61
71,99,34158,15,61
71,99,19255,15,61
71,119,3028,15,80
71,119,36501,15,80
71,119,35830,15,80
71,120,6744,15,80
71,120,13097,15,80
71,120,32570,15,80
71,127,25945,7,40
71,127,18372,7,40
71,223,37788,15,80
71,223,929,15,80
72,128,5594,33,124
72,128,36875,33,124
72,128,37365,33,124
72,99,7147,15,61
72,99,32719,15,61
72,99,4831,15,61
72,119,29523,15,80
72,119,12807,15,80
72,119,15894,15,80
72,120,25497,15,80
72,120,4616,15,80
72,120,4633,15,80
72,127,21896,7,40
72,127,16104,7,40
72,223,27541,15,80
72,223,36292,15,80
73,128,19930,33,124
73,128,3097,33,124
73,128,20247,,124
73,99,22013,15,61
73,99,9595,15,61
73,99,16637,15,61
73,119,31390,15,80
73,119,36236,15,80
73,119,21958,15,80
73,120,7794,15,80
73,120,32662,15,80
73,120,26126,15,80
73,127,30514,7,40
73,127,35747,7,40
73,223,11408,15,80
73,223,15385,,80
74,128,36704,33,124
74,128,22786,33,124
74,128,27531,33,124
74,99,16029,15,61
74,99,24510,15,61
74,99,9513,15,61
74,119,18472,15,80
74,119,37449,15,80
74,119,20949,15,80
74,120,1643,15,80
74,120,1372,15,80
74,120,14107,15,80
74,127,4621,7,40
74,127,15861,7,40
74,223,37488,15,80
74,223,14332,15,80
75,128,20739,33,124
75,128,17220,33,124
75,128,5663,33,124
75,99,27127,15,61
75,99,13980,15,61
75,99,32083,15,61
75,119,21761,15,80
75,119,21284,15,80
75,119,28332,15,80
75,120,26428,15,80
75,120,7558,15,80
75,120,30292,15,80
75,127,32996,7,40
75,127,20101,7,40
75,223,2496,15,80
75,223,34647,15,80
76,128,27457,33,124
76,128,27289,33,124
76,128,13464,33,124
76,99,18704,15,61
76,99,23000,15,61
76,99,12750,15,61
76,119,28356,15,80
76,119,33188,15,80
76,119,29906,15,80
76,120,27978,15,80
76,120,9515,15,80
76,120,21406,15,80
76,127,13020,7,40
76,127,9982,7,40
76,223,30344,15,80
76,223,19461,15,80
77,128,32898,33,124
77,128,25870,33,124
77,128,20066,33,124
77,99,18321,15,61
77,99,38006,15,61
77,99,12049,15,61
77,119,33363,15,80
77,119,26980,15,80
77,119,11510,15,80
77,120,23697,15,80
77,120,25869,15,80
77,120,12127,15,80
77,127,31480,7,40
77,127,32733,7,40
77,223,27157,15,80
77,223,9864,15,80
78,128,8960,33,124
78,128,22281,,124
78,128,34205,33,124
78,99,8843,15,61
78,99,853,15,61
78,99,3055,15,61
78,119,35875,15,80
78,119,30506,15,80
78,119,26980,15,80
78,120,4634,15,80
78,120,19516,15,80
78,120,22034,15,80
78,127,5067,7,40
78,127,32876,7,40
78,223,18316,15,80
78,223,37887,15,80
79,128,36546,33,124
79,128,13257,33,124
79,128,12791,,124
79,99,7445,15,61
79,99,35570,15,61
79,99,22119,15,61
79,119,4573,15,80
79,119,17685,15,80
79,119,1434,15,80
79,120,34160,15,80
79,120,28027,15,80
79,120,16782,15,80
79,127,24754,7,40
79,127,169,7,40
79,223,28027,15,80
79,223,1846,15,80
80,128,17207,33,124
80,128,24507,33,124
80,128,7868,33,124
80,99,17939,15,61
80,99,12438,15,61
80,99,14919,15,61
80,119,7176,15,80
80,119,26321,15,80
80,119,14323,15,80
80,120,14177,15,80
80,120,35291,15,80
80,120,2524,15,80
80,127,26664,7,40
80,127,9606,7,40
80,223,15203,15,80
80,223,30429,15,80
81,128,23088,33,124
81,128,2780,33,124
81,128,28046,33,124
81,99,7975,15,61
81,99,35874,15,61
81,99,29239,15,61
81,119,20876,15,80
81,119,29381,15,80
81,119,6254,15,80
81,120,12017,15,80
81,120,26172,15,80
81,120,34405,15,80
81,127,34316,7,40
81,127,38051,7,40
81,223,7421,15,80
81,223,32462,15,80
82,128,22922,,124
82,128,17645,33,124
82,128,18071,33,124
82,99,21473,15,61
82,99,7362,15,61
82,99,14140,15,61
82,119,29744,15,80
82,119,9193,15,80
82,119,30375,15,80
82,120,35777,15,80
82,120,17638,15,80
82,120,35935,15,80
82,127,24313,7,40
82,127,13495,7,40
82,223,38288,15,80
82,223,4990,15,80
83,128,19320,33,124
83,128,14969,33,124
83,128,17130,33,124
83,99,17601,15,61
83,99,24754,15,61
83,99,38092,15,61
83,119,23802,15,80
83,119,8028,15,80
83,119,4647,15,80
83,120,2656,15,80
83,120,37689,15,80
83,120,2544,15,80
83,127,10872,7,40
83,127,760,7,40
83,223,5776,15,80
83,223,21848,15,80
84,128,14198,33,124
84,128,22753,33,124
84,128,12295,33,124
84,99,6201,15,61
84,99,35935,15,61
84,99,7791,15,61
84,119,13002,15,80
84,119,22867,15,80
84,119,9012,15,80
84,120,13832,15,80
84,120,4929,15,80
84,120,38222,15,80
84,127,18327,7,40
84,127,2878,7,40
84,223,1874,15,80
84,223,1753,15,80
85,128,16562,33,124
85,128,15850,33,124
85,128,14950,33,124
85,99,38225,15,61
85,99,35684,15,61
85,99,11263,15,61
85,119,14754,15,80
85,119,28418,15,80
85,119,9358,15,80
85,120,31585,15,80
85,120,33615,15,80
85,120,7895,15,80
85,127,23383,7,40
85,127,19980,7,40
85,223,4774,15,80
85,223,19718,15,80
86,128,30259,33,124
86,128,837,33,124
86,128,8559,33,124
86,99,38067,15,61
86,99,34862,15,61
86,99,16852,15,61
86,119,24464,15,80
86,119,2858,15,80
86,119,32632,15,80
86,120,37272,15,80
86,120,1700,15,80
86,120,35407,15,80
86,127,13233,7,40
86,127,19038,7,40
86,223,2123,15,80
86,223,15566,15,80
87,128,13369,33,124
87,128,29109,33,124
87,128,16219,,124
87,99,3043,15,61
87,99,18211,15,61
87,99,24158,15,61
87,119,33384,15,80
87,119,16002,15,80
87,119,23862,15,80
87,120,15040,15,80
87,120,29079,15,80
87,120,35831,15,80
87,127,18614,7,40
87,127,29214,7,40
87,223,14976,15,80
87,223,3251,15,80
88,128,37533,33,124
88,128,33622,33,124
88,128,7511,33,124
88,99,14934,15,61
88,99,9530,15,61
88,99,21277,15,61
88,119,19792,15,80
88,119,18251,15,80
88,119,34336,15,80
88,120,9974,15,80
88,120,28708,15,80
88,120,15974,15,80
88,127,6730,7,40
88,127,18682,7,40
88,223,8156,15,80
88,223,23044,15,80
89,128,17030,33,124
89,128,11995,33,124
89,128,8261,33,124
89,99,8282,15,61
89,99,21603,15,61
89,99,27629,15,61
89,119,846,15,80
89,119,37722,15,80
89,119,11782,15,80
89,120,16264,,80
89,120,13785,15,80
89,120,9074,15,80
89,127,2584,7,40
89,127,19415,7,40
89,223,27589,15,80
89,223,24919,15,80
90,128,5683,33,124
90,128,3879,33,124
90,128,27511,33,124
90,99,11891,15,61
90,99,31467,15,61
90,99,23457,15,61
90,119,6572,15,80
90,119,19690,15,80
90,119,31903,15,80
90,120,37540,15,80
90,120,25700,15,80
90,120,12551,15,80
90,127,34728,7,40
90,127,6812,7,40
90,223,19664,15,80
90,223,20746,15,80
91,128,12832,,124
91,128,23462,33,124
91,128,35183,33,124
91,99,21507,15,61
91,99,13686,15,61
91,99,30327,15,61
91,119,36363,15,80
91,119,10003,15,80
91,119,30859,15,80
91,120,6946,15,80
91,120,26654,15,80
91,120,3924,15,80
91,127,16835,7,40
91,127,32162,7,40
91,223,11084,15,80
91,223,30061,15,80
92,128,28211,33,124
92,128,34222,33,124
92,128,17135,33,124
92,99,4045,15,61
92,99,37043,15,61
92,99,3821,15,61
92,119,12537,15,80
92,119,17723,15,80
92,119,7469,15,80
92,120,34826,15,80
92,120,10397,15,80
92,120,31023,15,80
92,127,7698,7,40
92,127,12484,7,40
92,223,36356,15,80
92,223,13023,15,80
93,128,1579,33,124
93,128,35972,33,124
93,128,28603,33,124
93,99,26377,15,61
93,99,16261,,61
93,99,14855,15,61
93,119,13771,15,80
93,119,12037,15,80
93,119,30197,15,80
93,120,21289,15,80
93,120,6141,15,80
93,120,34685,15,80
93,127,23347,7,40
93,127,37767,7,40
93,223,19192,15,80
93,223,23885,15,80
94,128,4283,33,124
94,128,27229,33,124
94,128,30094,33,124
94,99,20232,,61
94,99,10317,15,61
94,99,34172,15,61
94,119,37591,15,80
94,119,26435,15,80
94,119,14847,15,80
94,120,16944,15,80
94,120,34099,15,80
94,120,30198,15,80
94,127,14453,7,40
94,127,37329,7,40
94,223,19430,15,80
94,223,37725,15,80
95,128,24832,33,124
95,128,17958,33,124
95,128,2214,33,124
95,99,10352,15,61
95,99,37946,15,61
95,99,20309,,61
95,119,19106,15,80
95,119,11963,15,80
95,119,33406,15,80
95,120,29578,15,80
95,120,38153,15,80
95,120,24612,15,80
95,127,18090,7,40
95,127,1854,7,40
95,223,24578,15,80
95,223,7373,15,80
96,128,37127,33,124
96,128,27112,33,124
96,128,29642,33,124
96,99,29768,15,61
96,99,9032,15,61
96,99,7983,15,61
96,119,6521,15,80
96,119,27829,15,80
96,119,24330,15,80
96,120,29739,15,80
96,120,34285,15,80
96,120,30548,15,80
96,127,28602,7,40
96,127,20799,7,40
96,223,8427,15,80
96,223,25567,15,80
97,128,12218,33,124
97,128,23900,33,124
97,128,12067,33,124
97,99,22352,,61
97,99,8424,15,61
97,99,31579,15,61
97,119,33688,15,80
97,119,21451,15,80
97,119,10948,15,80
97,120,32514,15,80
97,120,32127,15,80
97,120,34463,15,80
97,127,32307,7,40
97,127,13713,7,40
97,223,32730,15,80
97,223,29730,15,80
98,128,10457,33,124
98,128,8854,33,124
98,128,22061,33,124
98,99,10893,15,61
98,99,12383,15,61
98,99,35015,15,61
98,119,11178,15,80
98,119,1042,15,80
98,119,11725,15,80
98,120,36343,15,80
98,120,8596,15,80
98,120,16207,,80
98,127,12665,7,40
98,127,3354,7,40
98,223,34986,15,80
98,223,35021,15,80
99,128,20170,33,124
99,128,32798,33,124
99,128,36280,33,124
99,99,18635,15,61
99,99,10832,15,61
