Dept,Course,Slot,Room,Students
9,242,30460,6,30
9,242,31606,6,30
9,243,6007,47,90
9,243,16202,47,90
9,243,13259,47,90
9,243,27252,47,90
9,244,24808,28,120
9,244,17655,28,120
9,244,26533,28,120
9,244,21679,28,120
9,25,27763,6,30
9,236,31620,18,60
9,236,28973,18,60
9,237,6197,6,30
9,238,505,18,60
9,238,24606,18,60
9,238,21463,18,60
9,239,12242,18,60
9,239,27077,75,60
10,240,17973,57,60
10,240,5431,18,60
10,241,25892,47,60
10,241,29781,57,60
10,242,28984,6,30
10,242,13433,6,30
10,243,29114,47,90
10,243,10812,47,90
10,243,2533,47,90
10,243,29629,47,90
10,244,25569,28,120
10,244,84,28,120
10,244,16734,28,120
10,244,28721,28,120
10,25,25414,6,30
10,236,6874,18,60
10,236,13499,18,60
10,237,32243,6,30
10,238,10506,18,60
10,238,25421,75,60
10,238,24150,57,60
10,239,23785,57,60
10,239,32064,57,60
11,240,27196,18,60
11,240,28748,18,60
11,241,15502,18,60
11,241,24385,18,60
11,242,13881,6,30
11,242,31540,6,30
11,243,19944,47,90
11,243,25250,47,90
11,243,7292,47,90
11,243,13621,47,90
11,244,3075,28,120
11,244,23748,28,120
11,244,23564,28,120
11,244,15911,28,120
11,25,10210,6,30
11,236,25897,47,60
11,236,1044,18,60
11,237,27358,6,30
11,238,9393,18,60
11,238,6099,75,60
11,238,27197,18,60
11,239,18440,75,60
11,239,31629,18,60
12,240,15139,18,60
12,240,17070,75,60
12,241,3354,18,60
12,241,23447,18,60
12,242,2962,6,30
12,242,26124,6,30
12,243,7961,47,90
12,243,16890,48,90
12,243,6884,47,90
12,243,3854,47,90
12,244,27085,28,120
12,244,17393,28,120
12,244,14697,28,120
12,244,10738,28,120
12,25,10720,6,30
12,236,968,18,60
12,236,31366,18,60
12,237,11585,6,30
12,238,27048,18,60
12,238,9100,18,60
12,238,19980,57,60
12,239,24969,18,60
12,239,20426,18,60
13,240,28024,57,60
13,240,16536,18,60
13,241,25729,57,60
13,241,11214,75,60
13,242,10931,6,30
13,242,13043,6,30
13,243,6798,47,90
13,243,2677,47,90
13,243,24499,47,90
13,243,10214,47,90
13,244,2280,28,120
13,244,1689,28,120
13,244,16401,28,120
13,244,27975,28,120
13,25,15121,6,30
13,236,14644,18,60
13,236,29288,18,60
13,237,2714,6,30
13,238,11953,57,60
13,238,22219,75,60
13,238,3641,57,60
13,239,17377,18,60
13,239,1679,57,60
14,240,25595,18,60
14,240,14658,18,60
14,241,5760,57,60
14,241,19798,57,60
14,242,17490,6,30
14,242,21365,6,30
14,243,20032,47,90
14,243,15871,47,90
14,243,8475,47,90
14,243,28695,47,90
14,244,59,28,120
14,244,16117,28,120
14,244,23574,28,120
14,244,24846,28,120
14,25,30473,6,30
14,236,18955,18,60
14,236,30319,75,60
14,237,25805,6,30
14,238,23846,57,60
14,238,17113,18,60
14,238,11470,18,60
14,239,21130,18,60
14,239,17970,57,60
15,240,17569,57,60
15,240,15190,18,60
15,241,31768,57,60
15,241,30707,18,60
15,242,755,6,30
15,242,25453,6,30
15,243,31512,47,90
15,243,30002,47,90
15,243,8763,47,90
15,243,3384,47,90
15,244,1645,28,120
15,244,29345,28,120
15,244,32075,28,120
15,244,4845,28,120
15,25,28580,6,30
15,236,25664,57,60
15,236,26659,18,60
15,237,28501,6,30
15,238,32181,57,60
15,238,31563,18,60
15,238,3966,57,60
15,239,24292,18,60
15,239,14726,75,60
16,240,21936,57,60
16,240,14070,57,60
16,241,7042,18,60
16,241,8691,75,60
16,242,29392,6,30
16,242,9486,6,30
16,243,29680,47,90
16,243,20785,47,90
16,243,29970,47,90
16,243,5539,47,90
16,244,7737,28,120
16,244,23978,28,120
16,244,29827,28,120
16,244,8293,28,120
16,25,22005,6,30
16,236,7179,18,60
16,236,3315,18,60
16,237,28529,6,30
16,238,31773,57,60
16,238,15115,18,60
16,238,22205,75,60
16,239,11674,57,60
16,239,18343,18,60
17,240,28088,57,60
17,240,20869,18,60
17,241,236,18,60
17,241,30327,75,60
17,242,22012,6,30
17,242,4458,6,30
17,243,6982,47,90
17,243,9700,47,90
17,243,16700,47,90
17,243,31807,47,90
17,244,11600,28,120
17,244,23605,28,120
17,244,4000,28,120
17,244,17367,28,120
17,25,2839,6,30
17,236,12297,18,60
17,236,25951,57,60
17,237,30097,6,30
17,238,11251,75,60
17,238,25513,18,60
17,238,6138,75,60
17,239,5248,75,60
17,239,16325,18,60
18,240,18800,75,60
18,240,160,18,60
18,241,30929,18,60
18,241,21685,57,60
18,242,20305,6,30
18,242,10498,6,30
18,243,30536,47,90
18,243,31107,47,90
18,243,29973,47,90
18,243,1927,47,90
18,244,23808,28,120
18,244,16097,28,120
18,244,13417,28,120
18,244,12679,28,120
18,25,26820,6,30
18,236,9277,75,60
18,236,16959,18,60
18,237,17426,6,30
18,238,9293,75,60
18,238,32070,57,60
18,238,21559,18,60
18,239,10345,18,60
18,239,26149,57,60
19,240,17657,57,60
19,240,23127,75,60
19,241,11042,18,60
19,241,27164,75,60
19,242,10674,6,30
19,242,28750,6,30
19,243,15848,47,90
19,243,7153,47,90
19,243,3213,47,90
19,243,25684,47,90
19,244,10426,28,120
19,244,4363,28,120
19,244,26703,28,120
19,244,5455,28,120
19,25,27599,6,30
19,236,12321,18,60
19,236,20645,18,60
19,237,2442,6,30
19,238,20705,18,60
19,238,13364,18,60
19,238,8133,75,60
19,239,916,75,60
19,239,6283,18,60
20,240,6665,75,60
20,240,4429,18,60
20,241,18306,18,60
20,241,20823,75,60
20,242,5109,6,30
20,242,3450,6,30
20,243,10042,47,90
20,243,30011,47,90
20,243,28653,48,90
20,243,764,47,90
20,244,31456,28,120
20,244,18945,28,120
20,244,6259,28,120
20,244,30653,28,120
20,25,25569,6,30
20,236,15395,18,60
20,236,31135,75,60
20,237,26195,6,30
20,238,22130,57,60
20,238,28789,75,60
20,238,16590,18,60
20,239,28057,57,60
20,239,14262,18,60
21,240,7683,57,60
21,240,28368,18,60
21,241,7056,18,60
21,241,30321,75,60
21,242,18667,6,30
21,242,19079,6,30
21,243,6432,47,90
21,243,6043,47,90
21,243,14467,47,90
21,243,24292,47,90
21,244,16496,28,120
21,244,5114,28,120
21,244,14165,28,120
21,244,7862,28,120
21,25,3570,6,30
21,236,10296,18,60
21,236,21321,75,60
21,237,4274,6,30
21,238,29768,57,60
21,238,23376,75,60
21,238,24893,18,60
21,239,641,75,60
21,239,11701,57,60
22,240,2843,18,60
22,240,17613,57,60
22,241,6897,75,60
22,241,20185,75,60
22,242,18787,6,30
22,242,15653,6,30
22,243,2176,47,90
22,243,19960,47,90
22,243,25548,47,90
22,243,24666,47,90
22,244,4648,28,120
22,244,15889,28,120
22,244,19264,28,120
22,244,22116,28,120
22,25,3064,6,30
22,236,29301,18,60
22,236,9070,18,60
22,237,20371,6,30
22,238,7569,57,60
22,238,19583,47,60
22,238,27423,75,60
22,239,3276,18,60
22,239,9853,57,60
23,240,17869,57,60
23,240,10605,18,60
23,241,1488,57,60
23,241,30506,18,60
23,242,8922,6,30
23,242,24365,6,30
23,243,2921,47,90
23,243,25170,47,90
23,243,21237,47,90
23,243,422,47,90
23,244,1907,28,120
23,244,30682,28,120
23,244,5683,28,120
23,244,25428,28,120
23,25,16371,6,30
23,236,10992,75,60
23,236,3429,18,60
23,237,31382,6,30
23,238,15390,18,60
23,238,22141,47,60
23,238,28183,57,60
23,239,1288,18,60
23,239,9687,57,60
24,240,12546,18,60
24,240,19903,57,60
24,241,8997,75,60
24,241,8126,75,60
24,242,25320,6,30
24,242,5387,6,30
24,243,10065,47,90
24,243,12746,47,90
24,243,20068,47,90
24,243,2790,47,90
24,244,12001,28,120
24,244,18044,28,120
24,244,24804,28,120
24,244,18639,28,120
24,25,2218,6,30
24,236,19948,57,60
24,236,1414,18,60
24,237,2245,6,30
24,238,3336,18,60
24,238,16037,57,60
24,238,21956,57,60
24,239,22491,75,60
24,239,6781,18,60
25,240,17601,57,60
25,240,16886,18,60
25,241,15190,18,60
25,241,31008,18,60
25,242,24168,6,30
25,242,124,6,30
25,243,1816,47,90
25,243,24409,47,90
25,243,29867,47,90
25,243,14484,47,90
25,244,28656,28,120
25,244,25129,28,120
25,244,15475,28,120
25,244,2172,28,120
25,25,20556,6,30
25,236,22311,18,60
25,236,28527,75,60
25,237,18204,6,30
25,238,849,75,60
25,238,31816,57,60
25,238,3173,75,60
25,239,25545,18,60
25,239,12772,18,60
26,240,26976,18,60
26,240,26500,75,60
26,241,17418,18,60
26,241,28163,57,60
26,242,18515,6,30
26,242,12509,6,30
26,243,21672,47,90
26,243,7506,47,90
26,243,27150,47,90
26,243,4816,47,90
26,244,16741,28,120
26,244,1019,28,120
26,244,3901,28,120
26,244,13595,28,120
26,25,19424,6,30
26,236,19619,57,60
26,236,24559,75,60
26,237,26956,6,30
26,238,1373,18,60
26,238,17499,18,60
26,238,29660,47,60
26,239,1713,47,60
26,239,15042,75,60
27,240,23778,57,60
27,240,12404,75,60
27,241,3760,57,60
27,241,17934,57,60
27,242,25234,6,30
27,242,13791,6,30
27,243,30353,47,90
27,243,12097,47,90
27,243,9527,47,90
27,243,719,47,90
27,244,26888,28,120
27,244,16073,28,120
27,244,2851,28,120
27,244,22383,3,120
27,25,14673,6,30
27,236,17994,57,60
27,236,28755,18,60
27,237,2847,6,30
27,238,18467,75,60
27,238,16987,75,60
27,238,19443,18,60
27,239,28875,75,60
27,239,26103,57,60
28,240,21570,18,60
28,240,10701,75,60
28,241,28201,47,60
28,241,25469,18,60
28,242,15567,6,30
28,242,5655,6,30
28,243,9880,47,90
28,243,25412,47,90
28,243,3990,47,90
28,243,19119,47,90
28,244,15607,28,120
28,244,23483,28,120
28,244,7261,28,120
28,244,6959,28,120
28,25,27287,6,30
28,236,3152,75,60
28,236,5739,47,60
28,237,19469,6,30
28,238,19140,18,60
28,238,4381,75,60
28,238,31591,18,60
28,239,28146,57,60
28,239,29151,75,60
29,240,23616,57,60
29,240,13419,18,60
29,241,24007,57,60
29,241,3903,57,60
29,242,5873,6,30
29,242,6692,6,30
29,243,22392,47,90
29,243,11913,47,90
29,243,5730,47,90
29,243,17339,47,90
29,244,19256,28,120
29,244,20414,28,120
29,244,1750,28,120
29,244,22070,28,120
29,25,13452,6,30
29,236,4533,18,60
29,236,7431,18,60
29,237,16341,6,30
29,238,25889,47,60
29,238,11594,57,60
29,238,26903,18,60
29,239,4458,18,60
29,239,7847,57,60
30,240,20905,57,60
30,240,1926,57,60
30,241,20931,18,60
30,241,31419,75,60
30,242,15508,6,30
30,242,11412,6,30
30,243,11177,47,90
30,243,24305,47,90
30,243,1534,47,90
30,243,29020,48,90
30,244,19623,28,120
30,244,24515,28,120
30,244,4935,28,120
30,244,24319,28,120
30,25,27431,6,30
30,236,15472,18,60
30,236,30265,75,60
30,237,22029,6,30
30,238,29984,57,60
30,238,13954,57,60
30,238,588,75,60
30,239,16580,18,60
30,239,19628,57,60
31,224,15226,6,30
31,224,9311,6,30
31,16,10675,6,30
31,16,19069,6,30
31,245,1307,6,30
31,245,863,6,30
31,246,11354,6,30
31,246,7980,6,30
31,247,12115,6,30
31,247,25819,6,30
31,248,24592,6,30
31,248,9404,6,30
31,221,8514,6,30
31,221,30582,6,30
31,222,28997,6,30
31,222,2431,6,30
31,223,3344,70,45
31,223,24273,70,45
31,223,21340,70,45
32,224,30585,6,30
32,224,23019,6,30
32,16,20098,6,30
32,16,3261,6,30
32,245,17198,6,30
32,245,13719,6,30
32,246,4633,6,30
32,246,31611,6,30
32,247,19046,6,30
32,247,3862,6,30
32,248,13078,6,30
32,248,20063,6,30
32,221,15908,6,30
32,221,26259,6,30
32,222,22498,6,30
32,222,31693,6,30
32,223,2369,70,45
32,223,29497,70,45
32,223,10960,70,45
33,224,994,6,30
33,224,24594,6,30
33,16,4418,6,30
33,16,6662,6,30
33,245,13465,6,30
33,245,15370,6,30
33,246,23544,6,30
33,246,31876,6,30
33,247,8390,6,30
33,247,23541,6,30
33,248,24873,1,30
33,248,5638,6,30
33,221,30916,1,30
33,221,2597,6,30
33,222,30984,6,30
33,222,7860,6,30
33,223,14761,70,45
33,223,17195,70,45
33,223,2150,70,45
34,224,6034,6,30
34,224,5151,6,30
34,16,16102,6,30
34,16,271,6,30
34,245,4570,6,30
34,245,1179,6,30
34,246,6234,6,30
34,246,9757,6,30
34,247,12765,6,30
34,247,20464,6,30
34,248,25833,6,30
34,248,10277,6,30
34,221,17392,6,30
34,221,25749,6,30
34,222,5992,6,30
34,222,30969,6,30
34,223,22124,57,45
34,223,12924,70,45
34,223,17095,70,45
35,224,20226,6,30
35,224,13313,6,30
35,16,23593,6,30
35,16,20671,6,30
35,245,8294,6,30
35,245,14000,6,30
35,246,10385,6,30
35,246,5979,6,30
35,247,5234,6,30
35,247,31615,6,30
35,248,4584,6,30
35,248,5225,6,30
35,221,22169,6,30
35,221,1870,6,30
35,222,30312,6,30
35,222,1574,6,30
35,223,4930,70,45
35,223,23339,70,45
35,223,25356,70,45
36,224,22637,6,30
36,224,11733,6,30
36,16,25947,6,30
36,16,19764,6,30
36,245,1625,6,30
36,245,8001,6,30
36,246,17323,6,30
36,246,7364,6,30
36,247,169,6,30
36,247,30371,6,30
36,248,20812,6,30
36,248,16351,6,30
36,221,15675,6,30
36,221,31445,6,30
36,222,24978,6,30
36,222,30254,6,30
36,223,5689,57,45
36,223,23037,70,45
36,223,286,70,45
37,224,5858,6,30
37,224,22988,6,30
37,16,16694,6,30
37,16,375,6,30
37,245,26043,6,30
37,245,21079,6,30
37,246,17605,6,30
37,246,17493,6,30
37,247,32009,6,30
37,247,4570,6,30
37,248,14851,6,30
37,248,20388,6,30
37,221,15688,6,30
37,221,22057,6,30
37,222,32091,6,30
37,222,5029,6,30
37,223,26791,70,45
37,223,18435,70,45
37,223,15007,70,45
38,224,20770,6,30
38,224,10244,6,30
38,16,24232,6,30
38,16,7732,6,30
38,245,29814,6,30
38,245,22174,6,30
38,246,17504,6,30
38,246,24287,6,30
38,247,10662,6,30
38,247,21689,6,30
38,248,26535,6,30
38,248,21199,6,30
38,221,19721,6,30
38,221,16551,6,30
38,222,5938,6,30
38,222,9929,6,30
38,223,9539,57,45
38,223,23905,57,45
38,223,4811,50,45
39,224,22671,6,30
39,224,11404,6,30
39,16,23409,6,30
39,16,6900,6,30
39,245,25776,6,30
39,245,17856,6,30
39,246,27324,6,30
39,246,23085,6,30
39,247,17846,6,30
39,247,29975,6,30
39,248,5650,6,30
39,248,868,6,30
39,221,16144,6,30
39,221,4941,6,30
39,222,19377,6,30
39,222,22487,6,30
39,223,10099,70,45
39,223,505,70,45
39,223,20109,57,45
40,224,22153,6,30
40,224,20409,6,30
40,16,8489,6,30
40,16,1317,6,30
40,245,16216,6,30
40,245,13201,6,30
40,246,1110,6,30
40,246,1807,6,30
40,247,3737,6,30
40,247,11660,6,30
40,248,13499,6,30
40,248,19383,6,30
40,221,24883,6,30
40,221,28533,6,30
40,222,28547,6,30
40,222,15330,6,30
40,223,1283,70,45
40,223,26363,18,45
40,223,22895,70,45
41,224,23736,6,30
41,224,8629,6,30
41,16,7059,6,30
41,16,17549,6,30
41,245,28307,6,30
41,245,19693,6,30
41,246,26013,6,30
41,246,31262,6,30
41,247,19754,6,30
41,247,2790,6,30
41,248,15361,6,30
41,248,24820,6,30
41,221,27937,6,30
41,221,630,6,30
41,222,5868,6,30
41,222,25575,6,30
41,223,22145,47,45
41,223,28490,70,45
41,223,17158,70,45
42,224,1674,6,30
42,224,12995,6,30
42,16,15964,6,30
42,16,2983,6,30
42,245,8828,6,30
42,245,16102,6,30
42,246,13965,6,30
42,246,4582,6,30
42,247,31918,6,30
42,247,13871,6,30
42,248,28273,6,30
42,248,2746,6,30
42,221,4274,6,30
42,221,15386,6,30
42,222,29401,6,30
42,222,19933,6,30
42,223,29448,70,45
42,223,23765,57,45
42,223,7989,57,45
43,224,24429,6,30
43,224,27614,6,30
43,16,10481,6,30
43,16,9969,6,30
43,245,16145,6,30
43,245,8324,6,30
43,246,22826,6,30
43,246,26796,6,30
43,247,25972,6,30
43,247,28262,6,30
43,248,1601,6,30
43,248,15210,6,30
43,221,18672,6,30
43,221,26495,6,30
43,222,13747,6,30
43,222,6141,6,30
43,223,20064,57,45
43,223,18915,50,45
43,223,8277,70,45
44,224,7392,6,30
44,224,1262,6,30
44,16,24002,6,30
44,16,5797,6,30
44,245,3356,6,30
44,245,1935,6,30
44,246,17315,6,30
44,246,18077,6,30
44,247,13512,6,30
44,247,29877,6,30
44,248,24296,6,30
44,248,4210,6,30
44,221,27284,6,30
44,221,24615,6,30
44,222,19794,6,30
44,222,2293,6,30
44,223,27032,18,45
44,223,30458,18,45
44,223,5540,57,45
45,224,11661,6,30
45,224,10844,6,30
45,16,4150,6,30
45,16,17453,6,30
45,245,20393,6,30
45,245,15547,6,30
45,246,16641,6,30
45,246,28315,6,30
45,247,19138,6,30
45,247,29899,6,30
45,248,26362,6,30
45,248,23291,6,30
45,221,17152,6,30
45,221,28098,6,30
45,222,27850,6,30
45,222,28275,6,30
45,223,21862,47,45
45,223,13194,70,45
45,223,14670,70,45
46,225,27104,,360
46,225,2848,,360
46,225,21925,,360
46,225,15558,,360
46,225,31969,,360
46,225,20463,,360
46,225,25919,,360
46,18,17154,,540
46,18,5899,,540
46,18,5647,,540
46,18,4504,,540
46,18,19354,,540
46,18,15773,,540
46,18,541,,540
46,18,5668,,540
46,18,689,,540
46,18,17331,,540
46,18,7607,,540
46,18,3786,,540
46,18,21450,,540
46,18,29271,,540
46,18,12150,,540
46,18,9970,,540
46,18,19578,,540
46,18,1406,,540
46,18,14847,,540
46,249,14118,,360
46,249,13832,,360
46,249,10574,,360
46,249,6959,,360
46,249,3480,,360
46,249,28122,,360
46,249,24317,,360
46,250,9472,,540
46,250,19593,,540
46,250,21387,,540
46,250,23307,,540
46,250,2705,,540
46,250,8214,,540
46,250,24606,,540
46,250,21154,,540
46,250,25187,,540
46,250,29735,,540
46,250,13485,,540
46,250,24897,,540
46,250,21684,,540
46,250,6198,,540
46,250,8636,,540
46,250,13503,,540
46,250,2353,,540
46,250,1131,,540
46,250,4979,,540
46,251,11681,,360
46,251,26853,,360
46,251,17221,,360
46,251,10767,,360
46,251,1807,,360
46,251,3506,,360
46,251,855,,360
46,252,7570,11,180
46,253,3361,,540
46,253,1325,,540
46,253,2859,,540
46,253,13559,,540
46,253,7853,,540
46,253,7311,,540
46,253,27984,,540
46,253,13691,,540
46,253,19510,,540
46,253,4284,,540
46,253,2045,,540
46,253,8574,,540
46,254,28392,,360
46,254,24866,,360
46,254,4067,,360
46,254,4196,,360
46,254,3428,,360
46,254,23042,,360
46,254,15463,,360
46,254,12810,,360
46,254,12174,,360
46,254,19630,,360
46,254,24215,,360
46,254,31643,,360
46,254,30268,,360
47,225,12752,,360
47,225,13924,,360
47,225,31302,,360
47,225,13223,,360
47,225,25873,,360
47,225,8049,,360
47,225,20945,,360
47,18,28939,,540
47,18,24470,,540
47,18,21286,,540
47,18,10152,,540
47,18,1069,,540
47,18,28216,,540
47,18,7352,,540
47,18,29499,,540
47,18,23873,,540
47,18,7874,,540
47,18,13252,,540
47,18,10081,,540
47,18,17619,,540
47,18,11609,,540
47,18,19423,,540
47,18,21215,,540
47,18,2149,,540
47,18,20200,,540
47,18,29180,,540
47,249,8033,,360
47,249,13929,,360
47,249,9482,,360
47,249,1142,,360
47,249,12086,,360
47,249,12411,,360
47,249,28287,,360
47,250,17793,,540
47,250,5893,,540
47,250,5902,,540
47,250,25880,,540
47,250,25121,,540
47,250,4268,,540
47,250,1971,,540
47,250,27828,,540
47,250,22071,,540
47,250,6971,,540
47,250,20553,,540
47,250,17357,,540
47,250,720,,540
47,250,12133,,540
47,250,2537,,540
47,250,14318,,540
47,250,18545,,540
47,250,30581,,540
47,250,21878,,540
47,251,1984,,360
47,251,12128,,360
47,251,25284,,360
47,251,19396,,360
47,251,105,,360
47,251,5216,,360
47,251,13998,,360
47,252,19559,11,180
47,253,18336,,540
47,253,17152,,540
47,253,4004,,540
47,253,32137,,540
47,253,28562,,540
47,253,21162,,540
47,253,32061,,540
47,253,3322,,540
47,253,13755,,540
47,253,3421,,540
47,253,18205,,540
47,253,18075,,540
47,254,25858,,360
47,254,13411,,360
47,254,10662,,360
47,254,23715,,360
47,254,31594,,360
47,254,31947,,360
47,254,15533,,360
47,254,16321,,360
47,254,8565,,360
47,254,28722,,360
47,254,21853,,360
47,254,31642,,360
47,254,10588,,360
48,225,28460,,360
48,225,31661,,360
48,225,210,,360
48,225,7636,,360
48,225,15126,,360
48,225,13527,,360
48,225,23801,,360
48,18,6402,,540
48,18,29188,,540
48,18,8202,,540
48,18,2189,,540
48,18,10570,,540
48,18,23706,,540
48,18,10452,,540
48,18,28342,,540
48,18,17848,,540
48,18,18112,,540
48,18,12096,,540
48,18,11103,,540
48,18,1505,,540
48,18,12519,,540
48,18,31339,,540
48,18,20856,,540
48,18,27258,,540
48,18,6652,,540
48,18,8063,,540
48,249,15434,,360
48,249,5679,,360
48,249,30518,,360
48,249,28562,,360
48,249,30739,,360
48,249,23895,,360
48,249,5913,,360
48,250,20997,,540
48,250,5768,,540
48,250,19082,,540
48,250,20877,,540
48,250,25111,,540
48,250,18457,,540
48,250,31398,,540
48,250,16043,,540
48,250,29747,,540
48,250,10041,,540
48,250,24763,,540
48,250,24257,,540
48,250,4545,,540
48,250,3271,,540
48,250,14154,,540
48,250,12620,,540
48,250,20049,,540
48,250,18541,,540
48,250,1009,,540
48,251,16141,,360
48,251,23366,,360
48,251,1930,,360
48,251,2127,,360
48,251,13522,,360
48,251,20311,,360
48,251,10685,,360
48,252,27248,11,180
48,253,16418,,540
48,253,12291,,540
48,253,2017,,540
48,253,14458,,540
48,253,6394,,540
48,253,29391,,540
48,253,29231,,540
48,253,21393,,540
48,253,15665,,540
48,253,8730,,540
48,253,31580,,540
48,253,15966,,540
48,254,28188,,360
48,254,19171,,360
48,254,23275,,360
48,254,24770,,360
48,254,23697,,360
48,254,13485,,360
48,254,3661,,360
48,254,13042,,360
48,254,20498,,360
48,254,29460,,360
48,254,15764,,360
48,254,8599,,360
48,254,17049,,360
49,225,20900,,360
49,225,5141,,360
49,225,13845,,360
49,225,15046,,360
49,225,22376,,360
49,225,16440,,360
49,225,15932,,360
49,18,9999,,540
49,18,21025,,540
49,18,11439,,540
49,18,24198,,540
49,18,30645,,540
49,18,19299,,540
49,18,6974,,540
49,18,20805,,540
49,18,9288,,540
49,18,4810,,540
49,18,31691,,540
49,18,14541,,540
49,18,26320,,540
49,18,27732,,540
49,18,4960,,540
49,18,13280,,540
49,18,24168,,540
49,18,15993,,540
49,18,25082,,540
49,249,3201,,360
49,249,24453,,360
49,249,7495,,360
49,249,27913,,360
49,249,2130,,360
49,249,20789,,360
49,249,28502,,360
49,250,9223,,540
49,250,7048,,540
49,250,7436,,540
49,250,12559,,540
49,250,20880,,540
49,250,6551,,540
49,250,1817,,540
49,250,5273,,540
49,250,24219,,540
49,250,30938,,540
49,250,8618,,540
49,250,10415,,540
49,250,4671,,540
49,250,30915,,540
49,250,10181,,540
49,250,11354,,540
49,250,5486,,540
49,250,23925,,540
49,250,15614,,540
49,251,7076,,360
49,251,21220,,360
49,251,22679,,360
49,251,5893,,360
49,251,29768,,360
49,251,19251,,360
49,251,21333,,360
49,252,6615,11,180
49,253,4640,,540
49,253,17598,,540
49,253,22088,,540
49,253,28552,,540
49,253,22922,,540
49,253,24971,,540
49,253,27987,,540
49,253,22134,,540
49,253,12312,,540
49,253,21658,,540
49,253,7581,,540
49,253,7935,,540
