Department,Course,Slot,Room,Students
31,27,8134,14,60
31,268,19921,19,30
31,28,29955,14,60
31,28,10311,14,60
31,30,24326,14,60
31,30,13238,5,60
31,31,22130,14,60
31,31,31992,14,60
32,32,3532,1,150
32,32,11906,1,150
32,32,17224,1,150
32,32,25077,29,150
32,32,1834,1,150
32,32,31036,29,150
32,34,23194,14,60
32,34,25020,5,60
32,36,18585,14,60
32,36,25335,5,60
32,37,14702,29,150
32,37,4120,29,150
32,37,6227,29,150
32,37,10485,29,150
32,37,22939,29,150
32,25,17135,14,60
32,25,18761,14,60
32,25,12296,14,60
32,26,15424,14,60
32,26,27524,14,60
32,26,16561,14,60
32,27,30419,14,60
32,27,29389,14,60
32,27,17598,14,60
32,268,854,5,30
32,28,13985,14,60
32,28,30767,14,60
32,30,22377,14,60
32,30,28216,10,60
32,31,22882,14,60
32,31,17055,14,60
33,32,22291,29,150
33,32,24645,29,150
33,32,30414,29,150
33,32,30862,29,150
33,32,30087,1,150
33,32,9048,29,150
33,34,10097,14,60
33,34,3277,14,60
33,36,25541,14,60
33,36,32097,14,60
33,37,24750,4,150
33,37,3324,29,150
33,37,6143,29,150
33,37,565,4,150
33,37,10679,29,150
33,25,16157,14,60
33,25,15225,14,60
33,25,22808,14,60
33,26,15400,14,60
33,26,11823,14,60
33,26,13500,5,60
33,27,17038,14,60
33,27,29033,14,60
33,27,11345,14,60
33,268,18817,18,30
33,28,853,5,60
33,28,765,14,60
33,30,21166,14,60
33,30,24818,14,60
33,31,30034,14,60
33,31,31764,14,60
34,32,31535,29,150
34,32,11895,1,150
34,32,16743,29,150
34,32,22943,29,150
34,32,2003,4,150
34,32,6453,29,150
34,34,20188,14,60
34,34,31105,14,60
34,36,16469,14,60
34,36,5781,14,60
34,37,24114,1,150
34,37,27017,29,150
34,37,32149,1,150
34,37,16742,29,150
34,37,3399,29,150
34,25,23772,14,60
34,25,14857,14,60
34,25,23248,14,60
34,26,9135,14,60
34,26,20791,14,60
34,26,5890,14,60
34,27,17352,14,60
34,27,13915,14,60
34,27,3834,14,60
34,268,16452,19,30
34,28,12142,14,60
34,28,13653,14,60
34,30,8151,14,60
34,30,6843,14,60
34,31,12329,14,60
34,31,11637,14,60
35,32,9007,29,150
35,32,23982,1,150
35,32,28232,29,150
35,32,20483,29,150
35,32,21305,4,150
35,32,8787,29,150
35,34,29563,14,60
35,34,7248,14,60
35,36,7768,10,60
35,36,16705,14,60
35,37,3004,29,150
35,37,28823,29,150
35,37,24079,1,150
35,37,23928,1,150
35,37,24851,29,150
35,25,31882,14,60
35,25,14120,14,60
35,25,18292,14,60
35,26,2662,14,60
35,26,8272,14,60
35,26,16617,14,60
35,27,24955,14,60
35,27,2675,14,60
35,27,25075,14,60
35,268,115,9,30
35,28,17350,14,60
35,28,408,14,60
35,30,20473,14,60
35,30,25738,14,60
35,31,17356,14,60
35,31,14258,14,60
36,32,26483,4,150
36,32,26950,29,150
36,32,29463,29,150
36,32,9482,4,150
36,32,13796,,150
36,32,2106,29,150
36,34,17274,5,60
36,34,8801,14,60
36,36,1606,14,60
36,36,29228,14,60
36,37,8774,29,150
36,37,15189,1,150
36,37,16989,4,150
36,37,30640,29,150
36,37,21529,29,150
36,25,26288,14,60
36,25,19149,14,60
36,25,3782,14,60
36,26,18530,14,60
36,26,15446,14,60
36,26,24908,14,60
36,27,17133,14,60
36,27,18,14,60
36,27,31034,14,60
36,268,17841,15,30
36,28,22407,14,60
36,28,5172,5,60
36,30,31305,14,60
36,30,28798,5,60
36,31,31788,14,60
36,31,12497,14,60
37,32,1296,29,150
37,32,6927,29,150
37,32,11346,29,150
37,32,30391,29,150
37,32,21624,1,150
37,32,18202,29,150
37,34,5950,14,60
37,34,7412,14,60
37,36,1558,14,60
37,36,17643,14,60
37,37,21665,1,150
37,37,25763,1,150
37,37,5846,1,150
37,37,12628,1,150
37,37,3808,1,150
37,25,28829,14,60
37,25,24629,14,60
37,25,14973,5,60
37,26,26455,14,60
37,26,26240,14,60
37,26,21409,14,60
37,27,22761,14,60
37,27,898,14,60
37,27,31024,14,60
37,268,20255,18,30
37,28,29932,10,60
37,28,7434,14,60
37,30,3072,14,60
37,30,11344,14,60
37,31,26922,14,60
37,31,1851,14,60
38,32,14686,4,150
38,32,8342,4,150
38,32,8245,29,150
38,32,19877,1,150
38,32,27499,29,150
38,32,4871,4,150
38,34,11749,14,60
38,34,29932,10,60
38,36,2381,14,60
38,36,13738,14,60
38,37,23482,29,150
38,37,22851,29,150
38,37,23574,29,150
38,37,18762,29,150
38,37,25078,29,150
38,25,8894,5,60
38,25,28579,14,60
38,25,18373,14,60
38,26,30931,14,60
38,26,6341,14,60
38,26,893,14,60
38,27,22692,14,60
38,27,16719,14,60
38,27,13837,14,60
38,268,29063,5,30
38,28,13142,14,60
38,28,5432,14,60
38,30,20741,14,60
38,30,8381,14,60
38,31,3417,14,60
38,31,9093,14,60
39,32,27130,29,150
39,32,28331,29,150
39,32,13776,1,150
39,32,789,29,150
39,32,12071,,150
39,32,6172,29,150
39,34,892,14,60
39,34,4074,14,60
39,36,22928,14,60
39,36,4910,14,60
39,37,18868,29,150
39,37,1087,1,150
39,37,24392,29,150
39,37,16881,29,150
39,37,10006,1,150
39,25,7837,14,60
39,25,31266,14,60
39,25,27833,14,60
39,26,29939,10,60
39,26,4516,14,60
39,26,14532,14,60
39,27,31414,14,60
39,27,30653,14,60
39,27,12108,14,60
39,268,15755,18,30
39,28,31124,14,60
39,28,24742,5,60
39,30,13403,14,60
39,30,24977,14,60
39,31,21958,14,60
39,31,28110,14,60
40,32,31905,1,150
40,32,29466,29,150
40,32,29662,4,150
40,32,2960,29,150
40,32,19323,29,150
40,32,19138,29,150
40,34,18766,14,60
40,34,9232,14,60
40,36,3696,14,60
40,36,3367,14,60
40,37,22930,29,150
40,37,8949,29,150
40,37,27837,1,150
40,37,24060,1,150
40,37,14772,29,150
40,25,576,14,60
40,25,2045,14,60
40,25,23122,14,60
40,26,3859,14,60
40,26,10268,14,60
40,26,16914,14,60
40,27,4887,5,60
40,27,4798,14,60
40,27,16169,14,60
40,268,26730,19,30
40,28,11088,14,60
40,28,12120,14,60
40,30,13412,14,60
40,30,21128,14,60
40,31,1672,14,60
40,31,3877,14,60
41,32,14639,1,150
41,32,13624,1,150
41,32,2239,29,150
41,32,25525,29,150
41,32,27338,4,150
41,32,24852,29,150
41,34,6184,14,60
41,34,1716,10,60
41,36,10107,14,60
41,36,24410,14,60
41,37,20008,1,150
41,37,28627,29,150
41,37,12416,29,150
41,37,13587,1,150
41,37,590,29,150
41,25,12036,14,60
41,25,16205,14,60
41,25,12796,14,60
41,26,28552,14,60
41,26,25771,14,60
41,26,30402,14,60
41,27,20731,5,60
41,27,23501,14,60
41,27,25616,5,60
41,268,24786,19,30
41,28,17640,14,60
41,28,15417,14,60
41,30,31863,14,60
41,30,13419,14,60
41,31,28358,14,60
41,31,16391,5,60
42,32,22555,29,150
42,32,28420,29,150
42,32,23550,29,150
42,32,27399,29,150
42,32,13229,4,150
42,32,15768,1,150
42,34,6095,14,60
42,34,27284,14,60
42,36,14436,14,60
42,36,29724,14,60
42,37,13058,29,150
42,37,16570,29,150
42,37,23964,1,150
42,37,14849,29,150
42,37,17735,1,150
42,25,2816,14,60
42,25,1821,14,60
42,25,13020,14,60
42,26,14196,14,60
42,26,16211,14,60
42,26,14995,14,60
42,27,19392,14,60
42,27,10730,14,60
42,27,10898,14,60
42,268,5423,19,30
42,28,31150,14,60
42,28,26753,5,60
42,30,12101,14,60
42,30,25828,14,60
42,31,3916,14,60
42,31,26984,14,60
43,32,15916,1,150
43,32,3566,1,150
43,32,7630,1,150
43,32,12510,29,150
43,32,8165,29,150
43,32,7365,29,150
43,34,14953,5,60
43,34,10074,10,60
43,36,12734,14,60
43,36,22210,14,60
43,37,19672,1,150
43,37,20702,4,150
43,37,2602,29,150
43,37,22690,1,150
43,37,14523,29,150
43,25,22747,5,60
43,25,18598,14,60
43,25,7102,14,60
43,26,8987,14,60
43,26,24181,10,60
43,26,27283,14,60
43,27,19151,14,60
43,27,13980,14,60
43,27,11371,14,60
43,268,4681,19,30
43,28,23147,14,60
43,28,25632,14,60
43,30,1996,10,60
43,30,5622,14,60
43,31,7191,5,60
43,31,25364,14,60
44,32,25797,1,150
44,32,12547,29,150
44,32,23161,29,150
44,32,17608,1,150
44,32,9401,29,150
44,32,2756,29,150
44,34,16913,14,60
44,34,7989,14,60
44,36,26095,14,60
44,36,27866,14,60
44,37,15301,29,150
44,37,19474,29,150
44,37,12099,29,150
44,37,9910,1,150
44,37,6021,,150
44,25,10027,14,60
44,25,14745,14,60
44,25,26246,14,60
44,26,4024,10,60
44,26,28237,14,60
44,26,13943,14,60
44,27,4006,10,60
44,27,13482,14,60
44,27,11564,14,60
44,268,1937,18,30
44,28,4521,14,60
44,28,8528,14,60
44,30,7556,14,60
44,30,21852,10,60
44,31,21752,14,60
44,31,24873,14,60
45,32,21871,4,150
45,32,45,29,150
45,32,11947,1,150
45,32,28016,1,150
45,32,30302,29,150
45,32,1352,29,150
45,34,17594,14,60
45,34,17830,10,60
45,36,25047,5,60
45,36,3661,14,60
45,37,26070,1,150
45,37,19159,29,150
45,37,22453,4,150
45,37,22477,29,150
45,37,7482,4,150
45,25,19684,14,60
45,25,2159,14,60
45,25,15717,14,60
45,26,15392,14,60
45,26,4491,14,60
45,26,31380,5,60
45,27,15011,14,60
45,27,17115,14,60
45,27,30238,10,60
45,268,13992,18,30
45,28,24994,14,60
45,28,19033,14,60
45,30,23263,14,60
45,30,5914,14,60
45,31,521,14,60
45,31,7741,10,60
46,32,22544,29,150
46,32,3611,1,150
46,32,25628,4,150
46,32,8243,29,150
46,32,17638,1,150
46,32,26545,29,150
46,34,12815,14,60
46,34,16859,14,60
46,36,25808,14,60
46,36,19272,5,60
46,37,6852,29,150
46,37,14540,29,150
46,37,19193,29,150
46,37,13330,29,150
46,37,7856,1,150
46,25,7039,14,60
46,25,6177,14,60
46,25,10401,14,60
46,26,22207,14,60
46,26,11164,14,60
46,26,245,14,60
46,27,1235,14,60
46,27,15465,14,60
46,27,499,14,60
46,268,31407,19,30
46,28,9882,14,60
46,28,16747,14,60
46,30,11196,5,60
46,30,31273,14,60
46,31,24507,14,60
46,31,28875,14,60
47,32,27864,1,150
47,32,1713,4,150
47,32,17910,1,150
47,32,28104,1,150
47,32,18757,29,150
47,32,10306,29,150
47,34,24102,14,60
47,34,205,14,60
47,36,29781,14,60
47,36,20639,14,60
47,37,28892,29,150
47,37,24853,29,150
47,37,19206,29,150
47,37,20870,29,150
47,37,5716,1,150
47,25,25980,14,60
47,25,11966,14,60
47,25,9209,5,60
47,26,31092,5,60
47,26,5009,14,60
47,26,14274,14,60
47,27,20974,14,60
47,27,6747,14,60
47,27,18036,14,60
47,268,31855,18,30
47,28,28638,14,60
47,28,30378,14,60
47,30,21785,14,60
47,30,17180,14,60
47,31,20407,14,60
47,31,4492,14,60
48,32,468,29,150
48,32,9587,1,150
48,32,23413,29,150
48,32,23324,4,150
48,32,12652,4,150
48,32,16930,29,150
48,34,17050,14,60
48,34,230,14,60
48,36,7862,14,60
48,36,31654,,60
48,37,27447,29,150
48,37,24716,1,150
48,37,11534,1,150
48,37,5516,1,150
48,37,29732,1,150
48,25,28795,5,60
48,25,23704,14,60
48,25,9395,14,60
48,26,10220,14,60
48,26,4407,14,60
48,26,19676,14,60
48,27,10457,14,60
48,27,8597,14,60
48,27,26622,14,60
48,268,4819,19,30
48,28,25677,14,60
48,28,477,14,60
48,30,319,14,60
48,30,6674,14,60
48,31,8778,14,60
48,31,11888,14,60
49,32,142,29,150
49,32,14922,29,150
49,32,2201,29,150
49,32,17380,29,150
49,32,27420,29,150
49,32,4740,29,150
49,34,23241,14,60
49,34,29687,14,60
49,36,25457,14,60
49,36,28057,14,60
49,37,19081,29,150
49,37,28380,29,150
49,37,16241,29,150
49,37,29088,29,150
49,37,25856,1,150
49,25,29122,14,60
49,25,31879,14,60
49,25,30589,14,60
49,26,5318,14,60
49,26,30561,14,60
49,26,6471,14,60
49,27,7280,14,60
49,27,28663,14,60
49,27,8513,14,60
49,268,23421,18,30
49,28,11,14,60
49,28,4972,14,60
49,30,6526,14,60
49,30,1333,14,60
49,31,24662,14,60
49,31,8981,14,60
50,32,29620,29,150
50,32,19179,29,150
50,32,17865,1,150
50,32,28607,29,150
50,32,4549,1,150
50,32,8774,29,150
50,34,20750,14,60
50,34,26572,14,60
50,36,13591,14,60
50,36,28953,14,60
50,37,27116,29,150
50,37,8805,29,150
50,37,1739,1,150
50,37,21304,4,150
50,37,18310,29,150
50,25,12594,14,60
50,25,21578,5,60
50,25,11653,14,60
50,26,6658,14,60
50,26,22756,14,60
50,26,12975,14,60
50,27,2651,14,60
50,27,4068,14,60
50,27,1602,14,60
50,268,29616,19,30
50,28,5794,14,60
50,28,4884,5,60
50,30,10004,14,60
50,30,4748,14,60
50,31,7787,14,60
50,31,6833,14,60
51,32,30380,29,150
51,32,13449,29,150
51,32,30133,1,150
51,32,3469,1,150
51,32,6007,,150
51,32,5318,29,150
51,34,12637,5,60
51,34,27054,5,60
51,36,27902,10,60
51,36,25314,5,60
51,37,24321,29,150
51,37,16981,4,150
51,37,15426,29,150
51,37,13404,29,150
51,37,29343,4,150
51,25,24796,14,60
51,25,27033,14,60
51,25,23951,14,60
51,26,31426,14,60
51,26,22513,14,60
51,26,11091,14,60
51,27,19917,14,60
51,27,22192,14,60
51,27,2807,14,60
51,268,23321,5,30
51,28,31737,14,60
51,28,19625,14,60
51,30,22649,14,60
51,30,15053,14,60
51,31,24231,14,60
51,31,18309,14,60
52,32,11012,29,150
52,32,14950,4,150
52,32,7669,1,150
52,32,18313,29,150
52,32,25204,29,150
52,32,30118,1,150
52,34,29939,10,60
52,34,13237,5,60
52,36,16986,5,60
52,36,23259,14,60
52,37,11833,1,150
52,37,18226,29,150
52,37,23084,29,150
52,37,30608,29,150
52,37,7356,29,150
52,25,17659,14,60
52,25,31448,14,60
52,25,6622,5,60
52,26,3094,14,60
52,26,6703,14,60
52,26,1376,14,60
52,27,30671,14,60
52,27,6057,14,60
52,27,4368,14,60
52,268,10037,18,30
52,28,20449,14,60
52,28,14024,14,60
52,30,21109,14,60
52,30,27670,14,60
52,31,18445,14,60
52,31,29620,14,60
53,32,27620,,150
53,32,22087,1,150
53,32,10737,29,150
53,32,10162,29,150
53,32,31646,,150
53,32,11065,29,150
53,34,30630,14,60
53,34,7095,14,60
53,36,24759,5,60
53,36,29945,10,60
53,37,16527,29,150
53,37,8378,29,150
53,37,21594,4,150
53,37,7285,29,150
53,37,22528,29,150
53,25,18481,14,60
53,25,21789,14,60
53,25,418,14,60
53,26,13275,14,60
53,26,2062,14,60
53,26,13065,14,60
53,27,30078,14,60
53,27,19651,14,60
53,27,6938,14,60
53,268,10690,19,30
53,28,30698,14,60
53,28,5683,14,60
53,30,23082,14,60
53,30,15130,14,60
53,31,28169,14,60
53,31,25910,10,60
54,32,4553,1,150
54,32,677,29,150
54,32,6319,4,150
54,32,30610,29,150
54,32,6250,29,150
54,32,6758,29,150
54,34,12069,10,60
54,34,15866,14,60
54,36,3205,14,60
54,36,31452,14,60
54,37,1187,29,150
54,37,32044,1,150
54,37,15083,29,150
54,37,6549,1,150
54,37,3745,1,150
54,25,11254,14,60
54,25,9197,5,60
54,25,11611,14,60
54,26,5527,14,60
54,26,32101,14,60
54,26,27962,14,60
54,27,31812,14,60
54,27,26376,14,60
54,27,22053,14,60
54,268,18417,5,30
54,28,4556,14,60
54,28,8089,14,60
54,30,13308,14,60
54,30,4927,14,60
54,31,6402,14,60
54,31,28930,14,60
55,32,14206,29,150
55,32,26212,29,150
55,32,12033,1,150
55,32,20566,29,150
55,32,22641,29,150
55,32,18909,29,150
55,34,2879,5,60
55,34,17071,14,60
55,36,12593,14,60
55,36,8468,14,60
55,37,25441,29,150
55,37,9154,1,150
55,37,5403,29,150
55,37,27019,29,150
55,37,5715,1,150
55,25,2247,14,60
55,25,16783,14,60
55,25,9084,14,60
55,26,17015,14,60
55,26,30760,14,60
55,26,12186,14,60
55,27,5862,14,60
55,27,20712,5,60
55,27,12890,14,60
55,268,28566,19,30
55,28,6403,14,60
55,28,8773,14,60
55,30,19844,10,60
55,30,20131,10,60
55,31,23371,14,60
55,31,4445,14,60
56,32,27223,29,150
56,32,25667,1,150
56,32,22597,29,150
56,32,24856,29,150
56,32,26607,29,150
56,32,32152,1,150
56,34,3659,14,60
56,34,19725,14,60
56,36,18181,14,60
56,36,19582,5,60
56,37,12967,29,150
56,37,31274,29,150
56,37,31988,1,150
56,37,22342,29,150
56,37,13362,29,150
56,25,9603,14,60
56,25,24056,14,60
56,25,335,14,60
56,26,15503,14,60
56,26,26789,14,60
56,26,3716,10,60
56,27,6035,10,60
56,27,26906,14,60
56,27,4179,14,60
56,268,10256,18,30
56,28,14949,5,60
56,28,8286,14,60
56,30,22492,14,60
56,30,18027,14,60
56,31,5860,14,60
56,31,29236,14,60
57,32,15063,29,150
57,32,27225,29,150
57,32,90,29,150
57,32,3934,1,150
57,32,2038,29,150
57,32,27980,1,150
57,34,21993,14,60
57,34,14706,14,60
57,36,7582,14,60
57,36,24383,14,60
57,37,20943,29,150
57,37,30563,29,150
57,37,18184,29,150
57,37,18384,29,150
57,37,12583,29,150
57,25,12630,14,60
57,25,8453,14,60
57,25,931,14,60
57,26,5901,14,60
57,26,23582,,60
57,26,12101,14,60
57,27,23339,14,60
57,27,14477,14,60
57,27,16688,5,60
57,268,9255,19,30
57,28,2454,14,60
57,28,22376,14,60
57,30,27174,14,60
57,30,3489,14,60
57,31,31485,14,60
57,31,17265,5,60
58,32,11802,4,150
58,32,2779,29,150
58,32,31089,4,150
58,32,21418,29,150
58,32,7957,1,150
58,32,13849,1,150
58,34,21185,14,60
58,34,11520,14,60
58,36,9657,14,60
58,36,6127,14,60
58,37,9997,1,150
58,37,10512,29,150
58,37,22421,29,150
58,37,5323,29,150
58,37,15729,1,150
58,25,30964,14,60
58,25,6384,14,60
58,25,22417,14,60
58,26,1251,14,60
58,26,7805,14,60
58,26,23856,14,60
58,27,1222,14,60
58,27,9818,14,60
58,27,9762,10,60
58,268,4033,19,30
58,28,9147,14,60
58,28,21604,14,60
58,30,29153,14,60
58,30,14265,14,60
58,31,9797,14,60
58,31,20949,14,60
59,32,1758,1,150
59,32,12175,29,150
59,32,9284,29,150
59,32,14582,29,150
59,32,7477,4,150
59,32,28819,29,150
59,34,8459,14,60
59,34,9325,14,60
59,36,29627,14,60
59,36,18954,14,60
59,37,29125,29,150
59,37,6748,29,150
59,37,24356,29,150
59,37,30758,1,150
59,37,5596,1,150
59,25,455,14,60
59,25,19119,14,60
59,25,29679,14,60
59,26,16389,5,60
59,26,14807,14,60
59,26,32191,14,60
59,27,29584,14,60
59,27,10798,14,60
59,27,22102,14,60
59,268,6861,19,30
59,28,10937,5,60
59,28,22491,14,60
59,30,23542,14,60
59,30,9976,14,60
59,31,22976,14,60
59,31,26062,14,60
60,32,30803,4,150
60,32,15826,4,150
60,32,31962,4,150
60,32,25228,29,150
60,32,11853,1,150
60,32,21846,29,150
60,34,596,14,60
60,34,24831,14,60
60,36,22745,5,60
60,36,27573,14,60
60,37,27751,1,150
60,37,24963,29,150
60,37,25356,29,150
60,37,31998,1,150
60,37,30027,1,150
60,25,9331,14,60
60,25,28103,14,60
60,25,19564,5,60
60,26,1259,14,60
60,26,19045,14,60
60,26,15657,14,60
60,27,29399,14,60
60,27,1841,14,60
60,27,20348,14,60
60,268,18084,18,30
60,28,26698,14,60
60,28,4480,14,60
60,30,19309,14,60
60,30,22506,14,60
60,31,7263,14,60
60,31,18700,5,60
61,85,28446,23,72
61,85,27471,23,72
61,87,9684,40,36
61,88,12668,5,72
61,88,26159,10,72
62,85,3148,5,72
62,85,6736,23,72
62,87,9177,41,36
62,88,27510,23,72
62,88,30526,5,72
63,85,4404,23,72
63,85,22080,10,72
63,87,5734,10,36
63,88,21797,10,72
63,88,28180,10,72
64,85,17210,23,72
64,85,24059,10,72
64,87,332,40,36
64,88,29544,23,72
64,88,17257,5,72
65,85,27796,10,72
65,85,4290,5,72
65,87,8040,10,36
65,88,9265,23,72
65,88,12602,23,72
66,85,28631,10,72
66,85,31011,23,72
66,87,20531,40,36
66,88,30288,23,72
66,88,23251,23,72
67,85,23990,10,72
67,85,22737,5,72
67,87,28845,40,36
67,88,13873,10,72
67,88,10294,23,72
68,85,17139,23,72
68,85,1508,10,72
68,87,31212,40,36
68,88,21875,10,72
68,88,3017,23,72
69,85,9168,23,72
69,85,19419,23,72
69,87,28446,40,36
69,88,7784,10,72
69,88,25403,23,72
70,85,31624,23,72
70,85,30031,10,72
70,87,20477,40,36
70,88,28119,10,72
70,88,12228,23,72
71,85,10484,10,72
71,85,9678,10,72
71,87,18334,40,36
71,88,10120,23,72
71,88,27436,23,72
72,85,13031,23,72
72,85,171,23,72
72,87,5318,40,36
72,88,19757,10,72
72,88,11108,23,72
73,85,8739,23,72
73,85,29891,10,72
73,87,31489,40,36
73,88,5009,23,72
73,88,2914,23,72
74,85,6152,10,72
74,85,393,23,72
74,87,1836,40,36
74,88,8120,23,72
74,88,14218,10,72
75,85,5997,10,72
75,85,22199,23,72
75,87,28368,40,36
75,88,14498,23,72
75,88,16667,23,72
76,85,2531,23,72
76,85,18130,10,72
76,87,11926,40,36
76,88,9601,10,72
76,88,17218,23,72
77,85,7080,23,72
77,85,10839,23,72
77,87,23014,5,36
77,88,2648,23,72
77,88,28370,23,72
78,85,30720,23,72
78,85,20327,23,72
78,87,26968,40,36
78,88,938,23,72
78,88,13617,10,72
79,85,22284,10,72
79,85,14087,10,72
79,87,2888,40,36
79,88,9386,23,72
79,88,30984,23,72
80,85,12361,5,72
80,85,1964,10,72
80,87,19741,40,36
80,88,5804,10,72
80,88,23490,23,72
81,85,15722,10,72
81,85,8885,23,72
81,87,7940,40,36
81,88,7252,23,72
81,88,781,11,72
82,85,5159,5,72
82,85,25070,23,72
82,87,5094,40,36
82,88,27718,10,72
82,88,29440,23,72
83,85,24913,10,72
83,85,12161,23,72
83,87,2400,40,36
83,88,13650,10,72
83,88,4073,23,72
84,85,17845,10,72
84,85,7439,23,72
84,87,12362,5,36
84,88,11128,11,72
84,88,28593,23,72
85,85,4178,23,72
85,85,30010,10,72
85,87,19035,40,36
85,88,8212,23,72
85,88,7217,23,72
86,85,10207,23,72
86,85,11655,10,72
86,87,18199,40,36
86,88,13624,10,72
86,88,12905,11,72
87,85,20885,10,72
87,85,10116,23,72
87,87,29506,40,36
87,88,2042,23,72
87,88,7931,10,72
88,85,18011,10,72
88,85,16582,23,72
88,87,24792,40,36
88,88,16956,5,72
88,88,20068,10,72
89,85,14790,23,72
89,85,10361,5,72
89,87,4571,41,36
89,88,1977,10,72
89,88,19360,23,72
90,85,9691,10,72
90,85,25685,10,72
90,87,4948,40,36
90,88,31559,23,72
90,88,8802,23,72
91,85,26108,10,72
91,85,22304,23,72
91,87,9501,5,36
91,88,23206,23,72
91,88,6897,5,72
92,85,765,23,72
92,85,18688,5,72
92,87,10578,40,36
92,88,20851,23,72
92,88,16466,23,72
93,85,11134,11,72
93,85,9319,23,72
93,87,23336,40,36
93,88,27301,23,72
93,88,17969,10,72
94,85,16608,23,72
94,85,11427,23,72
94,87,31556,40,36
94,88,28287,23,72
94,88,10006,10,72
95,85,15776,10,72
95,85,6757,10,72
95,87,29478,40,36
95,88,21853,10,72
95,88,26181,10,72
96,85,19499,23,72
96,85,7520,10,72
96,87,17050,40,36
96,88,16248,23,72
96,88,30615,23,72
97,80,28818,19,30
97,81,1409,,60
97,81,13144,14,60
97,82,26393,14,60
97,82,6101,14,60
97,83,9219,14,60
97,83,18202,14,60
97,84,27466,14,60
97,84,23732,14,60
97,84,8304,14,60
97,86,28854,14,60
97,86,14861,14,60
97,89,26286,14,60
97,89,27500,14,60
97,90,15245,4,150
97,90,12028,1,150
97,90,14565,29,150
97,90,25746,1,150
97,90,24798,29,150
97,77,7171,5,60
97,77,23929,14,60
97,77,24611,14,60
97,269,27210,18,30
97,78,23756,14,60
97,78,24969,14,60
97,79,31588,14,60
97,79,4587,5,60
97,79,21616,14,60
98,80,16806,18,30
98,81,16387,5,60
98,81,3616,14,60
98,82,538,14,60
98,82,22447,5,60
98,83,9060,14,60
98,83,17577,14,60
98,84,1279,14,60
98,84,29653,5,60
98,84,22614,14,60
98,86,8299,14,60
98,86,27592,14,60
98,89,19885,14,60
98,89,1160,14,60
98,90,12898,29,150
98,90,26003,1,150
