Dept,Course,Slot,Room,Students
10,241,4643,75,60
10,242,89,6,30
10,242,10484,6,30
10,243,3944,47,90
10,243,17209,47,90
10,243,28834,47,90
10,243,2876,47,90
10,244,9977,28,120
10,244,30050,28,120
10,244,23051,28,120
10,244,31035,28,120
10,25,19840,6,30
10,236,31322,18,60
10,236,19435,18,60
10,237,5595,6,30
10,238,7704,57,60
10,238,8284,18,60
10,238,10743,75,60
10,239,30581,75,60
10,239,8093,75,60
11,240,30485,18,60
11,240,30509,18,60
11,241,21729,57,60
11,241,9391,18,60
11,242,22266,6,30
11,242,2996,6,30
11,243,7008,47,90
11,243,14234,47,90
11,243,20288,47,90
11,243,14576,47,90
11,244,16537,28,120
11,244,20544,28,120
11,244,25509,28,120
11,244,8094,28,120
11,25,26202,6,30
11,236,30600,75,60
11,236,30214,47,60
11,237,28991,6,30
11,238,29512,18,60
11,238,29586,18,60
11,238,18883,18,60
11,239,1400,18,60
11,239,24951,18,60
12,240,7845,57,60
12,240,1831,57,60
12,241,6055,75,60
12,241,23999,57,60
12,242,29009,6,30
12,242,16866,6,30
12,243,3731,47,90
12,243,28731,47,90
12,243,22411,47,90
12,243,27629,47,90
12,244,31040,28,120
12,244,5715,28,120
12,244,28715,3,120
12,244,18861,58,120
12,25,2778,6,30
12,236,29792,57,60
12,236,24559,75,60
12,237,3758,6,30
12,238,880,75,60
12,238,6773,18,60
12,238,15397,18,60
12,239,20113,57,60
12,239,27034,18,60
13,240,28712,18,60
13,240,21285,18,60
13,241,9426,18,60
13,241,18817,18,60
13,242,12490,6,30
13,242,21534,6,30
13,243,4432,47,90
13,243,7442,47,90
13,243,9018,47,90
13,243,30578,47,90
13,244,20152,28,120
13,244,4246,28,120
13,244,27215,28,120
13,244,1439,28,120
13,25,3324,6,30
13,236,10441,75,60
13,236,7284,75,60
13,237,11712,6,30
13,238,22815,75,60
13,238,4753,18,60
13,238,10046,47,60
13,239,7626,57,60
13,239,3995,57,60
14,240,6608,75,60
14,240,22927,18,60
14,241,18410,18,60
14,241,26253,75,60
14,242,28538,6,30
14,242,13229,6,30
14,243,8904,47,90
14,243,15972,47,90
14,243,29250,47,90
14,243,7399,47,90
14,244,13024,28,120
14,244,9265,28,120
14,244,24151,28,120
14,244,9285,28,120
14,25,31007,6,30
14,236,8352,75,60
14,236,2142,18,60
14,237,6543,6,30
14,238,21757,57,60
14,238,5700,57,60
14,238,29181,75,60
14,239,11921,57,60
14,239,17742,57,60
15,240,21378,75,60
15,240,31979,57,60
15,241,11800,47,60
15,241,21831,57,60
15,242,21153,6,30
15,242,21685,6,30
15,243,31763,47,90
15,243,31084,47,90
15,243,18406,47,90
15,243,10292,47,90
15,244,5891,28,120
15,244,7894,28,120
15,244,17055,28,120
15,244,15527,28,120
15,25,13160,6,30
15,236,30970,75,60
15,236,18895,18,60
15,237,7294,6,30
15,238,32042,57,60
15,238,29661,47,60
15,238,22462,75,60
15,239,31795,57,60
15,239,30014,57,60
16,240,17906,57,60
16,240,4981,75,60
16,241,11002,75,60
16,241,7014,18,60
16,242,27169,6,30
16,242,4698,6,30
16,243,8077,47,90
16,243,16506,47,90
16,243,21172,47,90
16,243,21046,47,90
16,244,12474,28,120
16,244,17563,28,120
16,244,12915,28,120
16,244,5413,,120
16,25,3153,6,30
16,236,22712,18,60
16,236,11403,18,60
16,237,8440,6,30
16,238,31407,75,60
16,238,26070,57,60
16,238,4790,18,60
16,239,32095,57,60
16,239,2263,18,60
17,240,7860,57,60
17,240,15269,75,60
17,241,22753,75,60
17,241,25677,57,60
17,242,12746,6,30
17,242,20237,6,30
17,243,25058,47,90
17,243,25189,47,90
17,243,18789,47,90
17,243,18732,47,90
17,244,3672,28,120
17,244,8399,28,120
17,244,2543,28,120
17,244,26687,3,120
17,25,3186,6,30
17,236,29455,75,60
17,236,926,75,60
17,237,31736,6,30
17,238,4505,18,60
17,238,30549,75,60
17,238,32247,47,60
17,239,22370,18,60
17,239,22143,47,60
18,240,593,75,60
18,240,30386,18,60
18,241,7979,57,60
18,241,17815,57,60
18,242,10652,6,30
18,242,22551,6,30
18,243,14264,47,90
18,243,23577,47,90
18,243,18115,47,90
18,243,17089,47,90
18,244,16000,28,120
18,244,19129,28,120
18,244,7522,28,120
18,244,2903,28,120
18,25,10972,6,30
18,236,345,75,60
18,236,8084,75,60
18,237,21162,6,30
18,238,4449,18,60
18,238,20025,57,60
18,238,21575,18,60
18,239,13643,57,60
18,239,18303,18,60
19,240,6272,18,60
19,240,22851,18,60
19,241,28763,18,60
19,241,1467,57,60
19,242,7997,6,30
19,242,25366,6,30
19,243,4398,47,90
19,243,13163,47,90
19,243,25119,47,90
19,243,4262,47,90
19,244,12295,3,120
19,244,28218,28,120
19,244,19067,28,120
19,244,21324,28,120
19,25,7497,6,30
19,236,15570,57,60
19,236,28591,75,60
19,237,11964,6,30
19,238,5243,75,60
19,238,14579,18,60
19,238,14959,75,60
19,239,13505,18,60
19,239,2526,18,60
20,240,30784,18,60
20,240,30468,18,60
20,241,8515,18,60
20,241,2527,18,60
20,242,1505,6,30
20,242,30399,6,30
20,243,12880,47,90
20,243,3586,47,90
20,243,15790,47,90
20,243,21479,47,90
20,244,26321,28,120
20,244,1474,28,120
20,244,26227,28,120
20,244,24030,28,120
20,25,24346,6,30
20,236,4925,75,60
20,236,16539,18,60
20,237,30348,6,30
20,238,19573,47,60
20,238,23013,18,60
20,238,16622,18,60
20,239,26722,18,60
20,239,3173,75,60
21,240,24922,18,60
21,240,29202,18,60
21,241,28712,18,60
21,241,7826,57,60
21,242,14449,6,30
21,242,11243,6,30
21,243,25115,47,90
21,243,10206,47,90
21,243,25851,47,90
21,243,11728,47,90
21,244,30114,28,120
21,244,6188,28,120
21,244,29614,28,120
21,244,18183,28,120
21,25,18774,6,30
21,236,10813,18,60
21,236,10150,75,60
21,237,30812,6,30
21,238,4096,75,60
21,238,9261,75,60
21,238,14310,18,60
21,239,9256,75,60
21,239,15087,18,60
22,240,31296,18,60
22,240,14695,75,60
22,241,2277,18,60
22,241,13549,57,60
22,242,27407,6,30
22,242,438,6,30
22,243,20564,47,90
22,243,5460,47,90
22,243,26414,47,90
22,243,5583,47,90
22,244,23801,28,120
22,244,22128,28,120
22,244,961,28,120
22,244,20443,28,120
22,25,8406,6,30
22,236,17041,75,60
22,236,3669,57,60
22,237,17809,6,30
22,238,24633,18,60
22,238,3014,18,60
22,238,26159,57,60
22,239,26344,18,60
22,239,7287,75,60
23,240,16545,18,60
23,240,24456,18,60
23,241,15750,57,60
23,241,9407,18,60
23,242,4202,6,30
23,242,2399,6,30
23,243,3864,47,90
23,243,12705,47,90
23,243,23654,47,90
23,243,10984,47,90
23,244,18488,28,120
23,244,31018,28,120
23,244,6994,28,120
23,244,13966,28,120
23,25,20135,6,30
23,236,28922,18,60
23,236,26012,57,60
23,237,27105,6,30
23,238,8104,75,60
23,238,30794,18,60
23,238,21907,57,60
23,239,10630,18,60
23,239,9639,57,60
24,240,22500,75,60
24,240,18133,47,60
24,241,21200,18,60
24,241,20379,18,60
24,242,11195,6,30
24,242,22390,6,30
24,243,7525,47,90
24,243,13433,47,90
24,243,13370,47,90
24,243,1241,47,90
24,244,28527,28,120
24,244,9554,28,120
24,244,28740,28,120
24,244,14902,28,120
24,25,30535,6,30
24,236,23396,75,60
24,236,20437,75,60
24,237,3473,6,30
24,238,8154,75,60
24,238,4407,75,60
24,238,7245,75,60
24,239,2264,18,60
24,239,22092,57,60
25,240,31489,18,60
25,240,8733,18,60
25,241,22484,75,60
25,241,14037,57,60
25,242,27321,6,30
25,242,19246,6,30
25,243,3570,47,90
25,243,17779,47,90
25,243,3221,47,90
25,243,5770,47,90
25,244,1776,28,120
25,244,11059,28,120
25,244,19635,28,120
25,244,11196,28,120
25,25,4014,6,30
25,236,25651,57,60
25,236,14383,75,60
25,237,22463,6,30
25,238,18048,57,60
25,238,19670,57,60
25,238,30901,75,60
25,239,31032,18,60
25,239,21364,75,60
26,240,138,18,60
26,240,27445,75,60
26,241,446,18,60
26,241,11566,57,60
26,242,25099,6,30
26,242,8513,6,30
26,243,4694,47,90
26,243,3571,47,90
26,243,7318,47,90
26,243,12671,47,90
26,244,576,28,120
26,244,26497,28,120
26,244,11905,28,120
26,244,20369,3,120
26,25,21449,6,30
26,236,24565,75,60
26,236,12822,18,60
26,237,17255,6,30
26,238,30497,18,60
26,238,1403,18,60
26,238,10774,18,60
26,239,23898,47,60
26,239,8640,75,60
27,240,21800,57,60
27,240,8059,47,60
27,241,30492,18,60
27,241,1116,18,60
27,242,14302,6,30
27,242,29892,6,30
27,243,21308,47,90
27,243,25259,48,90
27,243,11475,47,90
27,243,21079,47,90
27,244,24704,28,120
27,244,26580,28,120
27,244,24605,28,120
27,244,26845,28,120
27,25,16179,6,30
27,236,14152,75,60
27,236,27546,18,60
27,237,12502,6,30
27,238,24827,75,60
27,238,28710,18,60
27,238,31603,18,60
27,239,8456,18,60
27,239,22331,18,60
28,240,11485,18,60
28,240,10230,18,60
28,241,10602,18,60
28,241,26741,75,60
28,242,8677,6,30
28,242,13893,6,30
28,243,15502,47,90
28,243,3837,47,90
28,243,22126,47,90
28,243,20759,47,90
28,244,6241,3,120
28,244,20563,28,120
28,244,25972,28,120
28,244,2671,28,120
28,25,2899,6,30
28,236,5570,57,60
28,236,9092,18,60
28,237,14382,6,30
28,238,7505,57,60
28,238,6521,57,60
28,238,20735,75,60
28,239,19953,57,60
28,239,6210,18,60
29,240,26425,18,60
29,240,10763,18,60
29,241,29897,57,60
29,241,6212,18,60
29,242,23950,6,30
29,242,8175,6,30
29,243,1602,47,90
29,243,4356,47,90
29,243,838,47,90
29,243,30119,47,90
29,244,8716,28,120
29,244,1971,28,120
29,244,10743,28,120
29,244,15638,28,120
29,25,7379,6,30
29,236,18717,75,60
29,236,3277,18,60
29,237,18038,6,30
29,238,22283,18,60
29,238,19417,75,60
29,238,25178,18,60
29,239,28209,47,60
29,239,10166,75,60
30,240,17430,18,60
30,240,31139,75,60
30,241,15555,57,60
30,241,3055,18,60
30,242,11289,6,30
30,242,1357,6,30
30,243,21256,47,90
30,243,4763,47,90
30,243,29157,47,90
30,243,28910,47,90
30,244,20123,28,120
30,244,3517,28,120
30,244,19058,28,120
30,244,7532,28,120
30,25,1459,6,30
30,236,16961,18,60
30,236,3377,18,60
30,237,11439,6,30
30,238,7192,75,60
30,238,467,18,60
30,238,16092,47,60
30,239,841,18,60
30,239,8261,18,60
31,224,6849,6,30
31,224,14697,6,30
31,16,28992,6,30
31,16,13800,6,30
31,245,30410,6,30
31,245,43,6,30
31,246,31114,6,30
31,246,7795,6,30
31,247,380,6,30
31,247,24878,1,30
31,248,24393,6,30
31,248,2151,6,30
31,221,22640,6,30
31,221,31713,6,30
31,222,1724,6,30
31,222,1362,6,30
31,223,15322,70,45
31,223,3450,47,45
31,223,13892,57,45
32,224,13720,6,30
32,224,18842,6,30
32,16,8087,6,30
32,16,18028,6,30
32,245,22786,6,30
32,245,20836,1,30
32,246,19352,6,30
32,246,15600,6,30
32,247,22356,6,30
32,247,31399,6,30
32,248,24865,1,30
32,248,16530,6,30
32,221,13267,6,30
32,221,6885,6,30
32,222,5849,6,30
32,222,5843,6,30
32,223,13456,70,45
32,223,1482,57,45
32,223,2405,70,45
33,224,13024,6,30
33,224,26867,6,30
33,16,17816,6,30
33,16,22836,6,30
33,245,11969,6,30
33,245,10109,6,30
33,246,7709,6,30
33,246,31892,6,30
33,247,21537,6,30
33,247,24387,6,30
33,248,29314,6,30
33,248,8557,6,30
33,221,22496,6,30
33,221,25462,6,30
33,222,13361,6,30
33,222,7751,6,30
33,223,13800,47,45
33,223,18116,47,45
33,223,27941,57,45
34,224,2235,6,30
34,224,4190,6,30
34,16,22346,6,30
34,16,7227,6,30
34,245,16961,6,30
34,245,8633,6,30
34,246,12032,6,30
34,246,9361,6,30
34,247,19194,6,30
34,247,1420,6,30
34,248,553,6,30
34,248,20479,6,30
34,221,28104,6,30
34,221,11404,6,30
34,222,27181,6,30
34,222,31380,6,30
34,223,30744,70,45
34,223,9366,70,45
34,223,1751,57,45
35,224,20576,6,30
35,224,27852,6,30
35,16,15025,6,30
35,16,12306,6,30
35,245,4005,6,30
35,245,26188,6,30
35,246,89,6,30
35,246,28219,6,30
35,247,7962,6,30
35,247,13232,6,30
35,248,17317,6,30
35,248,17013,6,30
35,221,26827,6,30
35,221,879,6,30
35,222,4098,6,30
35,222,11265,6,30
35,223,4520,50,45
35,223,27213,70,45
35,223,10360,70,45
36,224,21141,6,30
36,224,10804,6,30
36,16,29025,6,30
36,16,6134,6,30
36,245,1930,6,30
36,245,21617,6,30
36,246,29153,6,30
36,246,13086,6,30
36,247,7784,6,30
36,247,26810,6,30
36,248,15427,6,30
36,248,6853,6,30
36,221,26834,6,30
36,221,734,6,30
36,222,29864,6,30
36,222,30312,6,30
36,223,391,70,45
36,223,804,70,45
36,223,24783,70,45
37,224,8029,6,30
37,224,14581,6,30
37,16,507,6,30
37,16,10254,6,30
37,245,17537,6,30
37,245,18502,6,30
37,246,23190,6,30
37,246,21320,6,30
37,247,22536,6,30
37,247,22639,6,30
37,248,3354,6,30
37,248,12031,6,30
37,221,26049,6,30
37,221,15992,6,30
37,222,8520,6,30
37,222,11972,6,30
37,223,22810,70,45
37,223,29811,57,45
37,223,24309,70,45
38,224,6191,6,30
38,224,6911,6,30
38,16,19420,6,30
38,16,31556,6,30
38,245,27128,6,30
38,245,10784,6,30
38,246,6257,6,30
38,246,29763,6,30
38,247,7304,6,30
38,247,5264,6,30
38,248,24385,6,30
38,248,22514,6,30
38,221,7104,6,30
38,221,20936,6,30
38,222,30428,6,30
38,222,17691,6,30
38,223,30822,70,45
38,223,31507,70,45
38,223,18729,70,45
39,224,32015,6,30
39,224,24583,6,30
39,16,8877,6,30
39,16,4262,6,30
39,245,3696,6,30
39,245,11408,6,30
39,246,9376,6,30
39,246,4338,6,30
39,247,29728,6,30
39,247,4313,6,30
39,248,17144,6,30
39,248,24996,6,30
39,221,19882,6,30
39,221,31132,6,30
39,222,31522,6,30
39,222,1892,6,30
39,223,8154,70,45
39,223,19083,70,45
39,223,17654,57,45
40,224,21281,6,30
40,224,12087,6,30
40,16,8952,6,30
40,16,3703,6,30
40,245,5249,6,30
40,245,10219,6,30
40,246,10113,6,30
40,246,26915,6,30
40,247,30058,6,30
40,247,4827,6,30
40,248,23185,6,30
40,248,7463,6,30
40,221,30458,6,30
40,221,17194,6,30
40,222,5191,6,30
40,222,16765,6,30
40,223,10777,70,45
40,223,22515,70,45
40,223,6260,70,45
41,224,18699,6,30
41,224,13714,6,30
41,16,20544,6,30
41,16,19031,6,30
41,245,3867,6,30
41,245,2039,6,30
41,246,4617,6,30
41,246,19382,6,30
41,247,809,6,30
41,247,26924,6,30
41,248,2520,6,30
41,248,23983,6,30
41,221,14596,6,30
41,221,20454,6,30
41,222,30821,6,30
41,222,29395,6,30
41,223,14282,70,45
41,223,3715,47,45
41,223,21146,70,45
42,224,1064,6,30
42,224,22390,6,30
42,16,8636,6,30
42,16,23413,6,30
42,245,30906,6,30
42,245,5426,6,30
42,246,1398,6,30
42,246,25079,6,30
42,247,15388,6,30
42,247,15605,6,30
42,248,27316,6,30
42,248,27029,6,30
42,221,14457,6,30
42,221,511,6,30
42,222,24449,6,30
42,222,11078,6,30
42,223,15408,70,45
42,223,818,70,45
42,223,19175,70,45
43,224,12005,6,30
43,224,8203,6,30
43,16,24461,6,30
43,16,6598,6,30
43,245,27850,6,30
43,245,16240,6,30
43,246,24010,6,30
43,246,26621,6,30
43,247,10378,6,30
43,247,3892,6,30
43,248,2987,6,30
43,248,788,6,30
43,221,26035,6,30
43,221,18348,6,30
43,222,2848,6,30
43,222,7270,6,30
43,223,830,70,45
43,223,12208,70,45
43,223,5314,70,45
44,224,5764,6,30
44,224,29831,6,30
44,16,27346,6,30
44,16,8171,6,30
44,245,7497,6,30
44,245,18583,6,30
44,246,7020,6,30
44,246,22101,6,30
44,247,31814,6,30
44,247,4415,6,30
44,248,27827,6,30
44,248,28533,6,30
44,221,1880,6,30
44,221,20158,6,30
44,222,15338,6,30
44,222,23002,6,30
44,223,6470,70,45
44,223,26984,50,45
44,223,1687,57,45
45,224,16788,6,30
45,224,3309,6,30
45,16,27940,6,30
45,16,25190,6,30
45,245,27289,6,30
45,245,14648,6,30
45,246,9826,6,30
45,246,23695,6,30
45,247,21407,6,30
45,247,2631,6,30
45,248,9024,6,30
45,248,353,6,30
45,221,8499,6,30
45,221,17276,6,30
45,222,30890,6,30
45,222,1721,6,30
45,223,28227,70,45
45,223,17345,70,45
45,223,2605,70,45
46,225,5771,,360
46,225,19229,,360
46,225,9873,,360
46,225,24277,,360
46,225,24058,,360
46,225,28462,,360
46,225,479,,360
46,18,658,,540
46,18,31625,,540
46,18,22301,,540
46,18,16043,,540
46,18,17069,,540
46,18,9390,,540
46,18,21172,,540
46,18,6326,,540
46,18,29121,,540
46,18,25035,,540
46,18,21768,,540
46,18,12528,,540
46,18,27101,,540
46,18,1520,,540
46,18,19554,,540
46,18,9575,,540
46,18,883,,540
46,18,26999,,540
46,18,20088,,540
46,249,30410,,360
46,249,24321,,360
46,249,614,,360
46,249,32218,,360
46,249,22703,,360
46,249,24595,,360
46,249,30008,,360
46,250,7557,,540
46,250,13331,,540
46,250,24703,,540
46,250,22311,,540
46,250,29713,,540
46,250,11427,,540
46,250,8101,,540
46,250,12713,,540
46,250,50,,540
46,250,6457,,540
46,250,15429,,540
46,250,31946,,540
46,250,6687,,540
46,250,11087,,540
46,250,337,,540
46,250,14695,,540
46,250,25704,,540
46,250,28016,,540
46,250,21370,,540
46,251,28734,,360
46,251,30741,,360
46,251,12810,,360
46,251,25913,,360
46,251,15610,,360
46,251,4955,,360
46,251,19513,,360
46,252,24705,11,180
46,253,6849,,540
46,253,12428,,540
46,253,3110,,540
46,253,16647,,540
46,253,7174,,540
46,253,19147,,540
46,253,6385,,540
46,253,8434,,540
46,253,14803,,540
46,253,27490,,540
46,253,28370,,540
46,253,15891,,540
46,254,18528,,360
46,254,12609,,360
46,254,11235,,360
46,254,3661,,360
46,254,28269,,360
46,254,20559,,360
46,254,17214,,360
46,254,1191,,360
46,254,8985,,360
46,254,10074,,360
46,254,27675,,360
46,254,828,,360
46,254,28654,,360
47,225,20897,,360
47,225,13383,,360
47,225,22600,,360
47,225,14493,,360
47,225,3413,,360
47,225,8569,,360
47,225,15452,,360
47,18,4227,,540
47,18,23823,,540
47,18,2598,,540
47,18,31758,,540
47,18,29610,,540
47,18,24495,,540
47,18,24379,,540
47,18,951,,540
47,18,16569,,540
47,18,27725,,540
47,18,20685,,540
47,18,26705,,540
47,18,16343,,540
47,18,3322,,540
47,18,31130,,540
47,18,11872,,540
47,18,18152,,540
47,18,14972,,540
47,18,27006,,540
47,249,29666,,360
47,249,28813,,360
47,249,23150,,360
47,249,141,,360
47,249,14320,,360
47,249,13469,,360
47,249,8766,,360
47,250,26244,,540
47,250,10910,,540
47,250,12812,,540
47,250,24340,,540
47,250,31661,,540
47,250,9267,,540
47,250,24244,,540
47,250,28212,,540
47,250,20790,,540
47,250,9270,,540
47,250,15847,,540
47,250,15951,,540
47,250,11558,,540
47,250,5862,,540
47,250,25080,,540
47,250,11372,,540
47,250,2412,,540
47,250,29938,,540
47,250,24570,,540
47,251,28202,,360
47,251,16475,,360
47,251,11532,,360
47,251,8533,,360
47,251,30740,,360
47,251,21874,,360
47,251,5403,,360
47,252,15516,11,180
47,253,29623,,540
47,253,31009,,540
47,253,130,,540
47,253,28992,,540
47,253,5380,,540
47,253,27429,,540
47,253,10601,,540
47,253,12714,,540
47,253,25673,,540
47,253,1840,,540
47,253,4983,,540
47,253,27742,,540
47,254,22304,,360
47,254,14369,,360
47,254,23747,,360
47,254,24036,,360
47,254,30213,,360
47,254,2760,,360
47,254,28775,,360
47,254,5898,,360
47,254,3212,,360
47,254,24556,,360
47,254,22241,,360
47,254,21493,,360
47,254,7772,,360
48,225,28709,,360
48,225,17720,,360
48,225,3590,,360
48,225,21752,,360
48,225,7629,,360
48,225,30194,,360
48,225,30391,,360
48,18,8069,,540
48,18,4742,,540
48,18,24071,,540
48,18,29705,,540
48,18,19705,,540
48,18,14105,,540
48,18,10661,,540
48,18,18082,,540
48,18,16582,,540
48,18,2844,,540
48,18,31078,,540
48,18,2727,,540
48,18,10279,,540
48,18,12721,,540
48,18,22243,,540
48,18,32206,,540
48,18,3195,,540
48,18,6255,,540
48,18,29607,,540
48,249,24348,,360
48,249,17196,,360
48,249,26637,,360
48,249,29334,,360
48,249,11193,,360
48,249,7323,,360
48,249,12702,,360
48,250,7816,,540
48,250,23689,,540
48,250,22152,,540
48,250,9484,,540
48,250,13473,,540
48,250,30500,,540
48,250,12698,,540
48,250,12620,,540
48,250,31052,,540
48,250,16467,,540
48,250,15771,,540
48,250,16602,,540
48,250,28822,,540
48,250,13282,,540
48,250,26852,,540
48,250,3814,,540
48,250,7408,,540
48,250,19572,,540
48,250,11253,,540
48,251,1280,,360
48,251,8799,,360
48,251,8714,,360
48,251,21550,,360
48,251,4367,,360
48,251,27858,,360
48,251,27868,,360
48,252,22324,11,180
48,253,1050,,540
48,253,25914,,540
48,253,24190,,540
48,253,2860,,540
48,253,10546,,540
48,253,25805,,540
48,253,16375,,540
48,253,10785,,540
48,253,12570,,540
48,253,22525,,540
48,253,29642,,540
48,253,30815,,540
48,254,14658,,360
48,254,30271,,360
48,254,14219,,360
48,254,905,,360
48,254,29417,,360
48,254,14719,,360
48,254,9837,,360
48,254,30399,,360
48,254,14100,,360
48,254,24746,,360
48,254,17593,,360
48,254,13324,,360
48,254,17183,,360
49,225,8513,,360
49,225,15265,,360
49,225,17772,,360
49,225,15948,,360
49,225,3823,,360
49,225,236,,360
49,225,15996,,360
49,18,31518,,540
49,18,21896,,540
49,18,5382,,540
49,18,2829,,540
49,18,23828,,540
49,18,11672,,540
49,18,26905,,540
49,18,17324,,540
49,18,3884,,540
49,18,16563,,540
49,18,18740,,540
49,18,18130,,540
49,18,27863,,540
49,18,28772,,540
49,18,9830,,540
49,18,23398,,540
49,18,9333,,540
49,18,4727,,540
49,18,2813,,540
49,249,17536,,360
49,249,16832,,360
49,249,27938,,360
49,249,10433,,360
49,249,3731,,360
49,249,21900,,360
49,249,19473,,360
49,250,13061,,540
49,250,12807,,540
49,250,31904,,540
49,250,9380,,540
49,250,28567,,540
49,250,24653,,540
49,250,25401,,540
49,250,21945,,540
49,250,21958,,540
49,250,25859,,540
49,250,16333,,540
49,250,24535,,540
49,250,7512,,540
49,250,12634,,540
49,250,29136,,540
49,250,1509,,540
49,250,25068,,540
49,250,31604,,540
49,250,20476,,540
49,251,27137,,360
49,251,10031,,360
49,251,21777,,360
49,251,27859,,360
49,251,24543,,360
49,251,26719,,360
49,251,3311,,360
49,252,23750,11,180
49,253,31361,,540
49,253,5707,,540
49,253,22659,,540
49,253,22244,,540
49,253,19938,,540
49,253,10310,,540
49,253,14285,,540
49,253,20269,,540
49,253,4399,,540
49,253,8144,,540
49,253,2960,,540
49,253,4718,,540
49,254,833,,360
