Department,Course,Slot,Room,Students
7,240,23713,57,60
7,241,26069,57,60
7,241,29082,75,60
7,242,16070,6,30
7,242,31500,6,30
7,243,15345,47,90
7,243,25959,47,90
7,243,29483,47,90
7,243,12879,47,90
7,244,30638,28,120
7,244,3761,28,120
7,244,15509,28,120
7,244,24276,28,120
7,25,17465,6,30
7,236,16451,75,60
7,236,829,18,60
7,237,14560,6,30
7,238,28903,18,60
7,238,26294,75,60
7,238,16472,75,60
7,239,29136,75,60
7,239,2279,18,60
8,240,13344,18,60
8,240,463,18,60
8,241,20858,18,60
8,241,4307,75,60
8,242,12452,6,30
8,242,27553,6,30
8,243,31041,47,90
8,243,22433,47,90
8,243,2392,47,90
8,243,7478,47,90
8,244,9617,28,120
8,244,21998,28,120
8,244,27072,28,120
8,244,15317,28,120
8,25,1565,6,30
8,236,7598,57,60
8,236,5321,18,60
8,237,15889,6,30
8,238,305,75,60
8,238,27345,75,60
8,238,31826,57,60
8,239,29382,75,60
8,239,2180,18,60
9,240,26424,18,60
9,240,27741,57,60
9,241,31060,18,60
9,241,25845,57,60
9,242,20983,6,30
9,242,7022,6,30
9,243,23016,47,90
9,243,2111,47,90
9,243,27334,47,90
9,243,11415,47,90
9,244,19613,28,120
9,244,16814,28,120
9,244,17068,28,120
9,244,30549,28,120
9,25,22799,6,30
9,236,17523,18,60
9,236,28239,75,60
9,237,3529,6,30
9,238,23079,75,60
9,238,3145,18,60
9,238,31495,18,60
9,239,17057,75,60
9,239,10067,47,60
10,240,11895,57,60
10,240,22185,75,60
10,241,1052,18,60
10,241,4276,18,60
10,242,19437,6,30
10,242,14052,6,30
10,243,2712,47,90
10,243,22620,47,90
10,243,15966,47,90
10,243,5363,47,90
10,244,2558,28,120
10,244,19037,28,120
10,244,26965,28,120
10,244,19038,28,120
10,25,7772,6,30
10,236,20318,18,60
10,236,18249,18,60
10,237,25100,6,30
10,238,3009,18,60
10,238,20030,57,60
10,238,4018,47,60
10,239,4081,75,60
10,239,15050,75,60
11,240,31461,75,60
11,240,30242,75,60
11,241,29062,18,60
11,241,12752,75,60
11,242,6245,6,30
11,242,18587,6,30
11,243,16552,47,90
11,243,25585,47,90
11,243,3526,47,90
11,243,24834,47,90
11,244,4134,28,120
11,244,1383,28,120
11,244,10632,28,120
11,244,7003,28,120
11,25,21538,6,30
11,236,16957,18,60
11,236,7970,57,60
11,237,12118,6,30
11,238,1571,57,60
11,238,25345,75,60
11,238,7491,57,60
11,239,17129,18,60
11,239,17810,57,60
12,240,22084,57,60
12,240,5428,18,60
12,241,304,75,60
12,241,5399,18,60
12,242,7193,6,30
12,242,24977,6,30
12,243,21274,47,90
12,243,11871,47,90
12,243,25016,47,90
12,243,1601,47,90
12,244,28368,28,120
12,244,10664,28,120
12,244,9401,28,120
12,244,14452,28,120
12,25,1843,6,30
12,236,18835,18,60
12,236,18190,75,60
12,237,12633,6,30
12,238,1692,47,60
12,238,16200,75,60
12,238,6170,18,60
12,239,6844,18,60
12,239,20329,18,60
13,240,16496,75,60
13,240,24388,18,60
13,241,26786,75,60
13,241,7176,18,60
13,242,29601,6,30
13,242,11615,6,30
13,243,18903,47,90
13,243,32030,47,90
13,243,11755,47,90
13,243,5611,47,90
13,244,21157,28,120
13,244,16064,28,120
13,244,10601,28,120
13,244,22145,28,120
13,25,15075,6,30
13,236,16797,18,60
13,236,12185,75,60
13,237,31542,6,30
13,238,22481,75,60
13,238,3691,57,60
13,238,9911,57,60
13,239,4514,18,60
13,239,7720,57,60
14,240,31039,18,60
14,240,27930,47,60
14,241,12390,75,60
14,241,31826,57,60
14,242,22428,6,30
14,242,21019,6,30
14,243,20917,48,90
14,243,5111,47,90
14,243,26774,47,90
14,243,21180,47,90
14,244,5596,28,120
14,244,24017,28,120
14,244,12146,28,120
14,244,20243,28,120
14,25,23148,6,30
14,236,12508,18,60
14,236,5467,47,60
14,237,27314,6,30
14,238,3765,57,60
14,238,11649,57,60
14,238,30687,18,60
14,239,670,18,60
14,239,5625,57,60
15,240,20634,18,60
15,240,15632,57,60
15,241,22926,18,60
15,241,1653,57,60
15,242,7531,6,30
15,242,27555,6,30
15,243,26410,47,90
15,243,5942,47,90
15,243,20109,47,90
15,243,25807,47,90
15,244,23374,28,120
15,244,13598,28,120
15,244,9971,28,120
15,244,23213,28,120
15,25,13185,6,30
15,236,15436,18,60
15,236,30840,75,60
15,237,15042,6,30
15,238,23998,57,60
15,238,23497,18,60
15,238,1025,18,60
15,239,28510,75,60
15,239,13002,75,60
16,240,13947,57,60
16,240,1747,57,60
16,241,8907,18,60
16,241,26103,57,60
16,242,15854,6,30
16,242,29895,6,30
16,243,23330,47,90
16,243,8561,47,90
16,243,27133,47,90
16,243,13474,47,90
16,244,29284,14,120
16,244,19077,28,120
16,244,12390,28,120
16,244,3880,28,120
16,25,31530,6,30
16,236,18743,75,60
16,236,10707,75,60
16,237,12462,6,30
16,238,15519,18,60
16,238,4300,18,60
16,238,23371,75,60
16,239,29889,57,60
16,239,11612,57,60
17,240,503,18,60
17,240,3764,57,60
17,241,12524,18,60
17,241,27544,18,60
17,242,23509,6,30
17,242,12867,6,30
17,243,24626,47,90
17,243,16679,47,90
17,243,20564,47,90
17,243,14053,47,90
17,244,973,28,120
17,244,12126,28,120
17,244,16192,28,120
17,244,25397,28,120
17,25,2912,6,30
17,236,9332,18,60
17,236,7723,57,60
17,237,14805,6,30
17,238,17790,57,60
17,238,8015,57,60
17,238,4907,75,60
17,239,32098,57,60
17,239,28346,18,60
18,240,18344,18,60
18,240,5563,57,60
18,241,17047,75,60
18,241,12426,75,60
18,242,21374,6,30
18,242,12897,6,30
18,243,31629,47,90
18,243,29198,47,90
18,243,9139,47,90
18,243,22367,47,90
18,244,29784,28,120
18,244,7267,28,120
18,244,2102,28,120
18,244,29956,28,120
18,25,21976,6,30
18,236,20481,75,60
18,236,6373,75,60
18,237,31611,6,30
18,238,10900,18,60
18,238,1406,18,60
18,238,10265,18,60
18,239,30339,18,60
18,239,12043,57,60
19,240,17082,75,60
19,240,5528,57,60
19,241,26852,75,60
19,241,23065,75,60
19,242,7465,6,30
19,242,29596,6,30
19,243,412,47,90
19,243,26445,47,90
19,243,1050,47,90
19,243,22436,47,90
19,244,4527,28,120
19,244,136,28,120
19,244,2685,28,120
19,244,31901,28,120
19,25,27529,6,30
19,236,30154,57,60
19,236,13710,57,60
19,237,1258,6,30
19,238,7776,57,60
19,238,20243,75,60
19,238,7112,18,60
19,239,14625,18,60
19,239,27286,18,60
20,240,13640,57,60
20,240,9731,57,60
20,241,8252,18,60
20,241,31557,18,60
20,242,23169,6,30
20,242,7402,6,30
20,243,4378,47,90
20,243,15486,47,90
20,243,12167,47,90
20,243,19302,47,90
20,244,17359,28,120
20,244,26055,28,120
20,244,22590,28,120
20,244,29872,28,120
20,25,23594,6,30
20,236,17141,18,60
20,236,27831,57,60
20,237,28587,6,30
20,238,18118,47,60
20,238,7639,57,60
20,238,3304,18,60
20,239,26848,75,60
20,239,30081,57,60
21,240,13371,18,60
21,240,31438,75,60
21,241,23843,57,60
21,241,19168,18,60
21,242,12546,6,30
21,242,13123,6,30
21,243,14184,47,90
21,243,4698,47,90
21,243,18142,47,90
21,243,11369,47,90
21,244,23144,28,120
21,244,19761,28,120
21,244,21277,28,120
21,244,11571,28,120
21,25,13433,6,30
21,236,25805,57,60
21,236,28526,75,60
21,237,12576,6,30
21,238,28333,18,60
21,238,24147,57,60
21,238,11488,18,60
21,239,11699,57,60
21,239,20434,75,60
22,240,30389,18,60
22,240,24929,57,60
22,241,27844,57,60
22,241,3209,75,60
22,242,5351,6,30
22,242,4940,6,30
22,243,27695,47,90
22,243,12353,47,90
22,243,14505,47,90
22,243,4835,47,90
22,244,15804,28,120
22,244,19148,28,120
22,244,22115,28,120
22,244,10591,28,120
22,25,28788,6,30
22,236,9363,18,60
22,236,18675,18,60
22,237,2533,6,30
22,238,11750,57,60
22,238,18289,18,60
22,238,13973,57,60
22,239,12375,75,60
22,239,14550,18,60
23,240,16272,18,60
23,240,28875,75,60
23,241,17953,57,60
23,241,21603,57,60
23,242,17291,6,30
23,242,26583,6,30
23,243,6311,47,90
23,243,19552,47,90
23,243,1691,47,90
23,243,15123,47,90
23,244,15409,28,120
23,244,18330,28,120
23,244,16562,28,120
23,244,14515,28,120
23,25,2220,6,30
23,236,27749,57,60
23,236,4955,75,60
23,237,30473,6,30
23,238,20893,57,60
23,238,14998,75,60
23,238,11726,57,60
23,239,11882,57,60
23,239,26914,18,60
24,240,14332,18,60
24,240,7475,47,60
24,241,24093,57,60
24,241,7617,57,60
24,242,27091,6,30
24,242,20384,6,30
24,243,20913,48,90
24,243,25814,47,90
24,243,15275,47,90
24,243,14175,47,90
24,244,7874,28,120
24,244,15085,28,120
24,244,17269,28,120
24,244,8258,3,120
24,25,5316,6,30
24,236,6239,18,60
24,236,23819,57,60
24,237,29774,6,30
24,238,4478,18,60
24,238,11588,57,60
24,238,11127,18,60
24,239,5267,75,60
24,239,16298,18,60
25,240,85,75,60
25,240,24870,18,60
25,241,26487,75,60
25,241,4111,75,60
25,242,18117,6,30
25,242,23484,7,30
25,243,15823,47,90
25,243,4370,47,90
25,243,19470,47,90
25,243,26057,47,90
25,244,19844,28,120
25,244,461,28,120
25,244,5714,28,120
25,244,10755,28,120
25,25,28694,6,30
25,236,10063,47,60
25,236,13300,75,60
25,237,24981,6,30
25,238,15945,57,60
25,238,29627,18,60
25,238,19588,57,60
25,239,4766,18,60
25,239,27093,75,60
26,240,24884,18,60
26,240,4403,75,60
26,241,23074,75,60
26,241,25899,47,60
26,242,11022,6,30
26,242,20090,6,30
26,243,9335,47,90
26,243,23130,47,90
26,243,16012,47,90
26,243,188,47,90
26,244,335,28,120
26,244,15534,28,120
26,244,31553,28,120
26,244,24343,28,120
26,25,3619,6,30
26,236,1775,57,60
26,236,26524,75,60
26,237,24866,1,30
26,238,13489,18,60
26,238,29335,18,60
26,238,5773,57,60
26,239,20692,18,60
26,239,25017,18,60
27,240,30902,75,60
27,240,4060,75,60
27,241,15499,18,60
27,241,9203,75,60
27,242,10194,6,30
27,242,2026,6,30
27,243,23295,47,90
27,243,22460,47,90
27,243,6598,47,90
27,243,25520,47,90
27,244,23712,28,120
27,244,2364,28,120
27,244,8037,28,120
27,244,4211,28,120
27,25,10735,6,30
27,236,20906,57,60
27,236,28238,75,60
27,237,15667,6,30
27,238,12921,18,60
27,238,18001,57,60
27,238,15834,47,60
27,239,3663,57,60
27,239,8473,18,60
28,240,15155,18,60
28,240,25071,75,60
28,241,8120,75,60
28,241,12254,18,60
28,242,12891,6,30
28,242,8129,6,30
28,243,23250,47,90
28,243,14002,47,90
28,243,21089,47,90
28,243,3576,47,90
28,244,3311,28,120
28,244,22312,28,120
28,244,12357,28,120
28,244,30223,28,120
28,25,14793,1,30
28,236,16867,18,60
28,236,7460,18,60
28,237,13704,6,30
28,238,3514,57,60
28,238,26669,18,60
28,238,3659,57,60
28,239,26155,57,60
28,239,12145,75,60
29,240,1928,57,60
29,240,11625,57,60
29,241,31214,18,60
29,241,25763,57,60
29,242,15321,6,30
29,242,13354,6,30
29,243,4039,47,90
29,243,18203,47,90
29,243,11010,47,90
29,243,7151,47,90
29,244,13784,28,120
29,244,31112,28,120
29,244,5574,28,120
29,244,30483,28,120
29,25,3733,6,30
29,236,28276,75,60
29,236,25818,57,60
29,237,16404,6,30
29,238,27982,57,60
29,238,20626,18,60
29,238,12672,75,60
29,239,4561,18,60
29,239,13699,57,60
30,240,10600,18,60
30,240,25771,57,60
30,241,13137,18,60
30,241,887,75,60
30,242,20936,6,30
30,242,12623,6,30
30,243,22106,47,90
30,243,19022,47,90
30,243,22981,48,90
30,243,9631,47,90
30,244,10773,28,120
30,244,9621,28,120
30,244,30970,28,120
30,244,12946,28,120
30,25,13581,6,30
30,236,18370,18,60
30,236,14430,75,60
30,237,7229,6,30
30,238,22992,18,60
30,238,16208,75,60
30,238,22858,18,60
30,239,23608,47,60
30,239,12932,18,60
31,224,13853,6,30
31,224,11899,6,30
31,16,26903,6,30
31,16,18774,6,30
31,245,12912,6,30
31,245,1067,6,30
31,246,7267,6,30
31,246,27947,6,30
31,247,2722,6,30
31,247,17289,6,30
31,248,6688,6,30
31,248,19270,6,30
31,221,28536,6,30
31,221,20339,6,30
31,222,17651,6,30
31,222,30420,6,30
31,223,26430,70,45
31,223,22549,70,45
31,223,7957,57,45
32,224,5382,6,30
32,224,26475,6,30
32,16,30126,6,30
32,16,6728,1,30
32,245,1841,6,30
32,245,20552,6,30
32,246,21874,6,30
32,246,30620,6,30
32,247,22495,6,30
32,247,11208,6,30
32,248,5215,6,30
32,248,16388,6,30
32,221,2007,6,30
32,221,21804,6,30
32,222,22741,6,30
32,222,11588,6,30
32,223,19672,57,45
32,223,31177,70,45
32,223,4886,70,45
33,224,29063,6,30
33,224,15540,6,30
33,16,23117,6,30
33,16,18679,6,30
33,245,21049,6,30
33,245,30199,6,30
33,246,29475,6,30
33,246,8236,6,30
33,247,28519,6,30
33,247,24070,6,30
33,248,28351,6,30
33,248,18856,6,30
33,221,30386,6,30
33,221,12187,6,30
33,222,18398,6,30
33,222,5187,6,30
33,223,18301,70,45
33,223,14070,57,45
33,223,23960,57,45
34,224,5847,6,30
34,224,27323,6,30
34,16,25986,6,30
34,16,30631,6,30
34,245,16963,6,30
34,245,27986,6,30
34,246,6878,6,30
34,246,7852,6,30
34,247,20765,6,30
34,247,4164,6,30
34,248,2341,6,30
34,248,21924,6,30
34,221,8811,6,30
34,221,12130,6,30
34,222,1020,6,30
34,222,14722,6,30
34,223,3288,70,45
34,223,250,70,45
34,223,13084,70,45
35,224,18702,6,30
35,224,4497,6,30
35,16,9807,6,30
35,16,16110,6,30
35,245,12069,6,30
35,245,8735,6,30
35,246,13682,6,30
35,246,21698,6,30
35,247,16977,6,30
35,247,30869,6,30
35,248,31714,6,30
35,248,4982,6,30
35,221,173,6,30
35,221,22845,6,30
35,222,3180,6,30
35,222,17362,6,30
35,223,6945,70,45
35,223,29101,70,45
35,223,4357,70,45
36,224,5342,6,30
36,224,24348,6,30
36,16,13614,6,30
36,16,531,6,30
36,245,8181,6,30
36,245,4560,6,30
36,246,5882,6,30
36,246,13010,6,30
36,247,17061,6,30
36,247,21268,6,30
36,248,17061,6,30
36,248,16450,6,30
36,221,11747,6,30
36,221,10871,6,30
36,222,30035,6,30
36,222,9170,6,30
36,223,28741,70,45
36,223,11429,70,45
36,223,21742,57,45
37,224,11038,6,30
37,224,20057,6,30
37,16,25578,6,30
37,16,8433,6,30
37,245,29925,6,30
37,245,14047,6,30
37,246,11068,6,30
37,246,24186,6,30
37,247,12013,6,30
37,247,3888,6,30
37,248,14304,6,30
37,248,11771,6,30
37,221,24055,6,30
37,221,8566,6,30
37,222,23611,6,30
37,222,1683,6,30
37,223,25399,70,45
37,223,8550,50,45
37,223,5992,57,45
38,224,11674,6,30
38,224,23930,6,30
38,16,20300,6,30
38,16,12867,6,30
38,245,12351,6,30
38,245,22369,6,30
38,246,30907,6,30
38,246,22832,6,30
38,247,7871,6,30
38,247,30238,6,30
38,248,13570,6,30
38,248,15658,6,30
38,221,16437,6,30
38,221,11697,6,30
38,222,10855,6,30
38,222,23607,6,30
38,223,20226,70,45
38,223,7132,70,45
38,223,28079,57,45
39,224,10322,6,30
39,224,20597,6,30
39,16,9450,6,30
39,16,17536,6,30
39,245,7551,6,30
39,245,9746,6,30
39,246,21543,6,30
39,246,7578,6,30
39,247,18165,6,30
39,247,17010,6,30
39,248,27504,6,30
39,248,13370,6,30
39,221,9056,6,30
39,221,27112,6,30
39,222,14863,6,30
39,222,6729,1,30
39,223,6421,70,45
39,223,5117,70,45
39,223,21564,70,45
40,224,7303,6,30
40,224,144,6,30
40,16,6155,6,30
40,16,13264,6,30
40,245,18856,6,30
40,245,11123,6,30
40,246,21733,6,30
40,246,20051,6,30
40,247,24599,6,30
40,247,31681,6,30
40,248,31462,6,30
40,248,4244,6,30
40,221,19456,6,30
40,221,24935,6,30
40,222,8019,6,30
40,222,850,6,30
40,223,6537,50,45
40,223,210,70,45
40,223,11112,70,45
41,224,12562,6,30
41,224,24852,6,30
41,16,19876,6,30
41,16,22367,6,30
41,245,28366,6,30
41,245,14364,6,30
41,246,26191,6,30
41,246,6592,6,30
41,247,27070,6,30
41,247,13590,6,30
41,248,10609,6,30
41,248,31824,6,30
41,221,107,6,30
41,221,31326,6,30
41,222,15919,6,30
41,222,7515,6,30
41,223,6083,70,45
41,223,27289,70,45
41,223,19224,70,45
42,224,11735,6,30
42,224,1008,6,30
42,16,14704,6,30
42,16,5219,6,30
42,245,1481,6,30
42,245,8000,6,30
42,246,12240,6,30
42,246,24856,6,30
42,247,10196,6,30
42,247,13282,6,30
42,248,11820,6,30
42,248,1593,6,30
42,221,17984,6,30
42,221,3703,6,30
42,222,25152,6,30
42,222,15589,6,30
42,223,24700,70,45
42,223,3749,57,45
42,223,21878,47,45
43,224,1790,6,30
43,224,11736,6,30
43,16,17015,6,30
43,16,26483,6,30
43,245,22792,6,30
43,245,25787,6,30
43,246,7936,6,30
43,246,18855,6,30
43,247,27125,6,30
43,247,875,6,30
43,248,16050,6,30
43,248,13101,6,30
43,221,20272,6,30
43,221,29811,6,30
43,222,9790,6,30
43,222,8357,6,30
43,223,18939,70,45
43,223,21104,70,45
43,223,18323,70,45
44,224,9638,6,30
44,224,21690,6,30
44,16,14603,6,30
44,16,31007,6,30
44,245,22937,6,30
44,245,6408,6,30
44,246,27610,6,30
44,246,8229,6,30
44,247,12739,6,30
44,247,11079,6,30
44,248,26847,6,30
44,248,13418,6,30
44,221,3731,6,30
44,221,2830,6,30
44,222,7337,6,30
44,222,9082,6,30
44,223,19762,57,45
44,223,11240,70,45
44,223,24964,50,45
45,224,23454,6,30
45,224,14021,6,30
45,16,17058,6,30
45,16,7547,6,30
45,245,11710,6,30
45,245,6447,6,30
45,246,4517,6,30
45,246,8075,6,30
45,247,5093,6,30
45,247,15769,6,30
45,248,25547,6,30
45,248,16824,6,30
45,221,22159,6,30
45,221,19433,6,30
45,222,27491,6,30
45,222,21680,6,30
45,223,18125,47,45
45,223,18150,70,45
45,223,8865,70,45
46,225,28027,,360
46,225,4392,,360
46,225,29885,,360
46,225,373,,360
46,225,4802,,360
46,225,31035,,360
46,225,15632,,360
46,18,29812,,540
46,18,9793,,540
46,18,16179,,540
46,18,460,,540
46,18,26630,,540
46,18,29273,,540
46,18,18332,,540
46,18,10115,,540
46,18,1696,,540
46,18,8299,,540
46,18,11614,,540
46,18,29900,,540
46,18,15905,,540
46,18,25930,,540
46,18,31946,,540
46,18,27112,,540
46,18,2308,,540
46,18,27117,,540
46,18,21432,,540
46,249,29191,,360
46,249,33,,360
46,249,20086,,360
46,249,716,,360
46,249,10913,,360
46,249,13894,,360
46,249,23853,,360
46,250,2778,,540
46,250,12977,,540
46,250,19750,,540
46,250,13586,,540
46,250,3122,,540
46,250,14242,,540
46,250,24600,,540
46,250,20267,,540
46,250,11139,,540
46,250,3515,,540
46,250,24168,,540
46,250,30404,,540
46,250,9345,,540
46,250,28323,,540
46,250,19389,,540
46,250,3278,,540
46,250,21498,,540
46,250,26842,,540
46,250,3975,,540
46,251,6548,,360
46,251,12025,,360
46,251,28760,,360
46,251,15813,,360
46,251,28752,,360
46,251,11523,,360
46,251,7451,,360
46,252,25863,11,180
46,253,6376,,540
46,253,27982,,540
46,253,26089,,540
46,253,26696,,540
46,253,7804,,540
46,253,12520,,540
46,253,15095,,540
46,253,30402,,540
46,253,5775,,540
46,253,20605,,540
46,253,7928,,540
46,253,30258,,540
46,254,18157,,360
46,254,16314,,360
46,254,29681,,360
46,254,32059,,360
46,254,10978,,360
46,254,30024,,360
46,254,29679,,360
46,254,24244,,360
46,254,31500,,360
46,254,28367,,360
46,254,14524,,360
46,254,11343,,360
46,254,32002,,360
47,225,8948,,360
47,225,18439,,360
47,225,16832,,360
47,225,21228,,360
47,225,23699,,360
47,225,1892,,360
47,225,27453,,360
47,18,18593,,540
47,18,14804,,540
47,18,27517,,540
47,18,27733,,540
47,18,15380,,540
47,18,16163,,540
47,18,31138,,540
47,18,7241,,540
47,18,11347,,540
47,18,22234,,540
47,18,16935,,540
47,18,13514,,540
47,18,19534,,540
47,18,10474,,540
47,18,5941,,540
47,18,2580,,540
47,18,25612,,540
47,18,8489,,540
47,18,11519,,540
47,249,24322,,360
47,249,31180,,360
47,249,18918,,360
47,249,30778,,360
47,249,597,,360
47,249,24916,,360
47,249,30646,,360
47,250,8207,,540
47,250,32072,,540
47,250,2990,,540
47,250,20827,,540
47,250,26736,,540
47,250,14725,,540
47,250,18197,,540
47,250,109,,540
47,250,8866,,540
47,250,502,,540
47,250,32061,,540
47,250,23974,,540
47,250,18815,,540
47,250,10999,,540
47,250,4684,,540
47,250,28248,,540
47,250,14268,,540
47,250,13689,,540
47,250,13071,,540
47,251,12990,,360
47,251,14645,,360
47,251,6291,,360
47,251,26644,,360
47,251,31458,,360
47,251,4122,,360
47,251,22112,,360
47,252,30731,,180
47,253,31929,,540
47,253,25287,,540
47,253,2236,,540
47,253,16756,,540
47,253,18922,,540
47,253,29604,,540
47,253,32184,,540
47,253,30623,,540
47,253,8901,,540
47,253,28856,,540
47,253,7873,,540
47,253,18724,,540
47,254,4132,,360
47,254,25502,,360
47,254,14713,,360
47,254,31983,,360
47,254,2752,,360
47,254,31437,,360
47,254,10351,,360
47,254,16866,,360
47,254,30009,,360
47,254,14102,,360
47,254,12691,,360
47,254,7842,,360
47,254,20866,,360
48,225,22423,,360
48,225,20371,,360
48,225,16069,,360
48,225,8472,,360
48,225,28237,,360
48,225,2077,,360
48,225,18231,,360
48,18,32170,,540
48,18,10406,,540
48,18,25398,,540
48,18,28626,,540
48,18,14378,,540
48,18,10336,,540
48,18,2739,,540
48,18,5323,,540
48,18,14724,,540
48,18,27457,,540
48,18,24009,,540
48,18,1342,,540
48,18,20502,,540
48,18,13428,,540
48,18,2761,,540
48,18,11439,,540
48,18,4947,,540
48,18,19319,,540
48,18,15220,,540
48,249,7810,,360
48,249,31167,,360
48,249,18592,,360
48,249,22257,,360
48,249,11400,,360
48,249,17782,,360
48,249,30876,,360
48,250,4164,,540
48,250,20127,,540
48,250,14523,,540
48,250,11383,,540
48,250,960,,540
48,250,20919,,540
48,250,4032,,540
48,250,20487,,540
48,250,15720,,540
48,250,8817,,540
48,250,20297,,540
48,250,25448,,540
48,250,17559,,540
48,250,5566,,540
48,250,13958,,540
48,250,20401,,540
48,250,5611,,540
48,250,30223,,540
48,250,29927,,540
48,251,20400,,360
48,251,22243,,360
48,251,23475,,360
48,251,19386,,360
48,251,6744,,360
48,251,10597,,360
48,251,17006,,360
48,252,473,11,180
48,253,30076,,540
48,253,9890,,540
48,253,29789,,540
48,253,17560,,540
48,253,17979,,540
48,253,4618,,540
48,253,5771,,540
48,253,17873,,540
48,253,19881,,540
48,253,279,,540
48,253,3183,,540
48,253,29558,,540
48,254,3225,,360
48,254,4555,,360
48,254,8322,,360
48,254,19492,,360
48,254,19284,,360
48,254,20043,,360
48,254,19114,,360
48,254,1839,,360
48,254,7470,,360
48,254,9374,,360
48,254,27035,,360
48,254,31373,,360
48,254,22400,,360
49,225,27369,,360
49,225,7760,,360
49,225,18343,,360
49,225,28076,,360
49,225,6586,,360
49,225,9314,,360
49,225,8435,,360
49,18,26424,,540
49,18,11650,,540
49,18,24674,,540
49,18,2952,,540
49,18,7216,,540
49,18,6211,,540
49,18,8134,,540
49,18,31037,,540
49,18,26674,,540
49,18,19455,,540
49,18,7446,,540
49,18,25215,,540
49,18,26633,,540
49,18,26707,,540
49,18,8936,,540
49,18,13252,,540
49,18,22498,,540
49,18,15180,,540
49,18,8753,,540
49,249,5755,,360
49,249,20626,,360
49,249,9768,,360
49,249,13464,,360
49,249,8004,,360
49,249,16754,,360
49,249,15907,,360
49,250,17168,,540
49,250,8819,,540
49,250,11290,,540
49,250,6967,,540
49,250,10523,,540
49,250,17300,,540
49,250,29322,,540
49,250,13217,,540
49,250,30184,,540
49,250,13617,,540
49,250,32132,,540
49,250,15053,,540
49,250,14729,,540
49,250,6672,,540
49,250,21225,,540
49,250,1590,,540
49,250,7419,,540
49,250,13828,,540
49,250,8356,,540
49,251,1117,,360
49,251,8351,,360
49,251,29533,,360
49,251,17113,,360
49,251,14936,,360
49,251,7380,,360
49,251,3556,,360
49,252,2332,11,180
49,253,19367,,540
49,253,16757,,540
49,253,4499,,540
49,253,5953,,540
49,253,9741,,540
49,253,25374,,540
49,253,24626,,540
49,253,21387,,540
49,253,18220,,540
49,253,19736,,540
49,253,17643,,540
49,253,18,,540
