Dept,Course,Slot,Room,Students
25,690,3842,25,53
25,690,8981,25,53
25,690,22631,25,53
25,690,5965,25,53
25,690,9840,25,53
25,690,24535,25,53
25,690,11675,25,53
25,690,7549,25,53
25,276,4036,38,72
25,565,14107,25,53
25,951,11868,16,27
25,888,7623,10,22
25,1016,22578,60,5
25,1016,11166,60,5
25,922,16363,60,2
25,731,12835,21,135
25,731,11427,21,135
25,731,21540,21,135
25,731,17490,21,135
25,731,8084,21,135
25,1021,2784,60,5
25,701,7049,60,5
25,734,20898,25,56
25,734,132,25,56
25,734,14391,25,56
25,734,359,25,56
25,734,2184,25,56
25,734,107,25,56
25,734,24716,25,56
25,734,12398,25,56
25,734,22768,25,56
25,734,11857,25,56
25,734,2839,25,56
25,734,11483,25,56
25,799,24255,25,56
26,673,4590,25,53
26,643,15524,60,5
26,643,4863,60,5
26,1002,17120,14,25
26,1002,24167,14,25
26,1002,11147,14,25
26,1002,15720,14,25
26,1002,14611,14,25
26,1003,16868,60,5
26,1003,12670,60,5
26,1067,8963,60,5
26,816,20639,25,53
26,625,12042,16,27
26,690,8837,25,53
26,690,7462,25,53
26,690,25478,25,53
26,690,9099,25,53
26,690,6828,25,53
26,690,4939,25,53
26,690,18973,25,53
26,690,20197,25,53
26,690,23671,25,53
26,690,13595,25,53
26,276,13143,38,72
26,565,18847,25,53
26,1078,143,60,2
26,951,14914,16,27
26,888,7406,10,22
26,1016,16436,60,5
26,1016,19898,60,5
26,731,7587,21,135
26,731,21828,21,135
26,731,3853,21,135
26,731,21783,21,135
26,731,14681,21,135
26,1021,17075,60,5
26,701,13510,60,5
26,734,16613,25,56
26,734,20224,25,56
26,734,20237,25,56
26,734,7902,25,56
26,734,17295,25,56
26,734,3298,25,56
26,734,25208,25,56
26,734,4785,25,56
26,734,3370,25,56
26,734,282,25,56
26,734,25787,25,56
26,734,9918,25,56
26,799,22560,25,56
27,673,19906,25,53
27,643,15401,60,5
27,643,7773,60,5
27,1002,1,14,25
27,1002,21424,14,25
27,1002,20916,14,25
27,1002,5315,14,25
27,1002,18907,14,25
27,1003,23505,60,5
27,1003,17405,60,5
27,1067,21691,60,5
27,816,6038,25,53
27,625,3703,16,27
27,690,12324,25,53
27,690,19588,25,53
27,690,36,25,53
27,690,16166,25,53
27,690,16677,25,53
27,690,3942,25,53
27,690,17162,25,53
27,690,666,25,53
27,690,17531,25,53
27,690,25085,25,53
27,979,6754,60,2
27,276,6078,38,72
27,565,11346,25,53
27,951,5608,16,27
27,888,2828,10,22
27,1016,20667,60,5
27,1016,20286,60,5
27,731,5094,21,135
27,731,11602,21,135
27,731,17555,21,135
27,731,25626,21,135
27,731,6395,21,135
27,1021,13618,60,5
27,701,23884,60,5
27,734,20832,25,56
27,734,865,25,56
27,734,13991,25,56
27,734,2473,25,56
27,734,7754,25,56
27,734,25231,25,56
27,734,4752,25,56
27,734,15473,25,56
27,734,9266,25,56
27,734,24275,25,56
27,734,22774,25,56
27,734,6941,25,56
27,799,21918,25,56
28,768,4943,10,22
28,240,19555,38,80
28,240,16188,38,80
28,275,17640,29,120
28,275,4575,29,120
28,1027,18637,60,2
28,276,10953,38,72
28,821,6355,10,22
28,743,765,60,6
28,744,23512,60,6
28,744,11413,60,6
28,922,17457,60,2
29,768,15979,10,22
29,240,3316,38,80
29,240,20341,38,80
29,275,314,29,120
29,275,14253,29,120
29,276,14937,38,72
29,821,15583,10,22
29,743,366,60,6
29,744,15848,60,6
29,744,5822,60,6
30,768,1175,10,22
30,240,21280,38,80
30,240,682,38,80
30,275,12955,29,120
30,275,20121,29,120
30,276,3971,38,72
30,821,21862,10,22
30,1078,24572,60,2
30,743,523,60,6
30,744,16236,60,6
30,744,18780,60,6
31,768,8185,10,22
31,240,5995,38,80
31,240,6806,38,80
31,275,9062,29,120
31,275,9634,,120
31,979,4116,60,2
31,276,10635,38,72
31,821,25335,10,22
31,743,22632,60,6
31,744,19176,60,6
31,744,15422,60,6
32,257,11456,21,174
32,257,13317,21,174
32,611,1588,60,1
32,260,5994,21,167
32,260,19540,21,167
32,644,3099,38,77
32,644,19143,38,77
32,644,22499,38,77
32,741,7618,60,2
32,741,484,60,2
32,263,21896,21,172
32,263,5381,21,172
32,615,10993,38,69
32,615,1372,38,69
32,777,24758,60,2
32,267,4812,21,172
32,267,9701,,172
32,749,905,38,80
32,749,13406,38,80
32,749,9183,38,80
32,814,14290,60,2
32,786,2664,60,2
32,915,3074,38,72
32,915,22924,38,72
32,915,24460,38,72
32,915,23447,38,72
32,915,12313,38,72
32,915,19572,38,72
32,915,3347,38,72
32,915,24485,38,72
32,915,16935,38,72
32,915,11564,38,72
32,915,5173,38,72
32,915,12082,38,72
32,915,14790,38,72
32,915,12013,38,72
32,915,10685,38,72
32,915,5166,38,72
32,915,24179,38,72
32,915,9606,,72
32,915,19654,38,72
32,915,17926,38,72
32,915,19100,38,72
32,915,25948,38,72
32,915,20621,38,72
32,915,350,38,72
32,915,21342,38,72
32,915,15081,38,72
32,915,24340,38,72
32,915,2392,38,72
32,915,12405,38,72
32,915,8188,38,72
32,245,24549,21,174
32,245,15011,21,174
32,245,12872,21,174
32,245,1360,21,174
32,245,13619,21,174
32,247,26041,19,64
32,247,14044,19,64
32,247,11805,19,64
32,247,26196,19,64
32,889,16970,38,80
32,889,19126,38,80
32,634,11697,60,1
32,670,23045,38,72
33,257,6639,21,174
33,257,15986,21,174
33,260,12648,21,167
33,260,25607,21,167
33,644,20044,38,77
33,644,6685,38,77
33,644,23710,38,77
33,741,5564,60,2
33,741,13140,60,2
33,263,14864,21,172
33,263,2930,21,172
33,615,4576,38,69
33,615,12515,38,69
33,777,19692,60,2
33,267,1425,21,172
33,267,4466,21,172
33,749,11137,38,80
33,749,22510,38,80
33,749,17156,38,80
33,814,17205,60,2
33,655,17106,60,1
33,786,1361,60,2
33,915,22402,38,72
33,915,18309,38,72
33,915,19340,38,72
33,915,2707,38,72
33,915,25109,38,72
33,915,18327,38,72
33,915,5519,38,72
33,915,7968,38,72
33,915,19217,38,72
33,915,24242,38,72
33,915,56,38,72
33,915,831,38,72
33,915,10435,38,72
33,915,4421,38,72
33,915,3145,38,72
33,915,6864,38,72
33,915,12369,38,72
33,915,13787,38,72
33,915,16375,38,72
33,915,18256,38,72
33,915,2257,38,72
33,915,2910,38,72
33,915,20009,38,72
33,915,23530,38,72
33,915,4,38,72
33,915,8547,38,72
33,915,13048,38,72
33,915,18311,38,72
33,915,10313,38,72
33,915,3325,38,72
33,245,11361,21,174
33,245,12982,21,174
33,245,22755,21,174
33,245,19380,21,174
33,245,15130,21,174
33,247,1145,19,64
33,247,4076,19,64
33,247,18161,19,64
33,247,4270,19,64
33,889,12978,38,80
33,889,8572,38,80
33,955,21895,51,13
33,955,12769,51,13
33,955,23972,51,13
33,955,8987,51,13
33,955,9783,51,13
33,955,2006,51,13
33,670,17684,38,72
34,736,20778,21,141
34,736,265,21,141
34,736,17294,21,141
34,736,22885,21,141
34,736,13218,21,141
34,736,2854,21,141
34,736,7847,21,141
34,736,1447,21,141
34,736,18475,21,141
34,736,945,21,141
34,736,4153,21,141
34,736,7990,21,141
34,736,18759,21,141
34,736,24682,21,141
34,736,20951,21,141
34,736,13022,21,141
34,736,6125,21,141
34,736,15732,21,141
34,736,2043,21,141
34,736,8317,21,141
34,257,21571,21,174
34,257,24003,21,174
34,993,23177,15,128
34,898,2768,36,12
34,260,23084,21,167
34,260,20513,21,167
34,998,15214,36,12
34,263,8098,21,172
34,263,9788,21,172
34,267,20298,21,172
34,267,22064,21,172
34,813,5134,36,12
34,785,5357,36,12
34,882,17354,21,141
34,882,18732,21,141
34,754,21960,4,16
34,245,8742,21,174
34,245,3411,21,174
34,245,23910,21,174
34,245,16827,21,174
34,245,13534,21,174
34,246,25704,29,113
34,246,13650,29,113
34,246,5394,29,113
34,246,10711,29,113
34,246,1368,29,113
34,569,14514,15,131
34,569,25488,15,131
34,569,22700,15,131
34,569,4387,15,131
34,569,5548,15,131
34,569,12204,15,131
34,569,309,15,131
34,569,18487,15,131
34,569,6332,15,131
34,569,6333,15,131
34,569,708,15,131
34,569,22773,15,131
34,569,21707,15,131
34,569,24267,15,131
34,569,6990,15,131
34,569,12629,15,131
34,569,3035,15,131
34,569,9702,,131
34,569,2283,15,131
34,569,124,15,131
34,1019,18276,36,12
34,1019,77,36,12
34,1019,25713,36,12
34,1019,20871,36,12
34,955,18082,51,13
34,955,18948,51,13
34,955,6119,51,13
34,955,25391,51,13
34,955,23669,51,13
34,955,14942,51,13
34,766,13666,21,141
34,766,14687,21,141
35,736,20233,21,141
35,736,23903,21,141
35,736,18454,21,141
35,736,22552,21,141
35,736,4401,21,141
35,736,20658,21,141
35,736,24782,21,141
35,736,2515,21,141
35,736,8407,21,141
35,736,1472,21,141
35,736,963,21,141
35,736,24521,21,141
35,736,5780,21,141
35,736,4108,21,141
35,736,906,21,141
35,736,1496,21,141
35,736,22263,21,141
35,736,9132,21,141
35,736,18679,21,141
35,736,11131,21,141
35,257,14339,21,174
35,257,7199,21,174
35,993,5235,15,128
35,898,2739,36,12
35,260,22395,21,167
35,260,15039,21,167
35,998,6252,36,12
35,263,5587,21,172
35,263,20925,21,172
35,267,22513,21,172
35,267,15987,21,172
35,813,24031,36,12
35,785,23565,36,12
35,882,12000,21,141
35,882,3029,21,141
35,754,7639,4,16
35,245,470,21,174
35,245,17401,21,174
35,245,7754,21,174
35,245,11348,21,174
35,245,24088,21,174
35,246,10903,29,113
35,246,6336,29,113
35,246,3763,29,113
35,246,10942,29,113
35,246,23903,29,113
35,569,18433,15,131
35,569,24843,15,131
35,569,19601,15,131
35,569,18304,15,131
35,569,26150,15,131
35,569,20651,15,131
35,569,13357,15,131
35,569,6317,15,131
35,569,5187,15,131
35,569,699,15,131
35,569,17013,15,131
35,569,12229,15,131
35,569,21592,15,131
35,569,9567,15,131
35,569,19682,13,131
35,569,24846,15,131
35,569,13037,15,131
35,569,4218,15,131
35,569,16114,15,131
35,569,4697,15,131
35,1019,11972,36,12
35,1019,16227,36,12
35,1019,20156,36,12
35,1019,12021,36,12
35,955,21640,51,13
35,955,16844,51,13
35,955,17254,51,13
35,955,8881,51,13
35,955,22946,51,13
35,955,6303,51,13
35,766,4352,21,141
35,766,5554,21,141
36,256,15805,38,69
36,256,12041,38,69
36,256,2087,38,69
36,257,19242,21,174
36,257,7703,21,174
36,898,14893,36,12
36,259,1963,16,27
36,259,9052,16,27
36,260,814,21,167
36,260,18828,21,167
36,261,3591,22,31
36,261,23559,22,31
36,902,8706,36,12
36,263,13611,21,172
36,263,1921,21,172
36,264,9593,,26
36,264,21543,8,26
36,265,2840,8,26
36,265,14519,8,26
36,267,4073,21,172
36,267,918,21,172
36,268,4131,8,26
36,268,5238,8,26
36,269,21850,16,27
36,269,5010,16,27
36,270,6067,11,30
36,270,2363,11,30
36,272,12135,1,35
36,272,4754,1,35
36,273,891,38,69
36,273,16820,38,69
36,273,18398,38,69
36,785,24393,36,12
36,736,26114,21,141
36,736,8331,21,141
36,736,24205,21,141
36,736,23570,21,141
36,736,3476,21,141
36,736,5927,21,141
36,736,20905,21,141
36,736,1067,21,141
36,736,2860,21,141
36,736,949,21,141
36,736,17067,21,141
36,736,25027,21,141
36,736,14793,21,141
36,736,4427,21,141
36,736,18125,21,141
36,736,18510,21,141
36,736,6479,21,141
36,736,20566,21,141
36,736,3426,21,141
36,736,13164,21,141
36,993,16581,15,128
36,998,9331,,12
36,813,768,36,12
36,882,24394,21,141
36,882,12965,21,141
36,754,4602,4,16
36,245,13780,21,174
36,245,14680,21,174
36,245,2314,21,174
36,245,17525,21,174
36,245,13180,21,174
36,246,17187,29,113
36,246,26118,29,113
36,246,1512,29,113
36,246,13906,29,113
36,246,4498,29,113
36,569,26118,15,131
36,569,20761,15,131
36,569,24234,15,131
36,569,19243,15,131
36,569,18736,15,131
36,569,8025,15,131
36,569,8249,15,131
36,569,572,15,131
36,569,2116,15,131
36,569,25158,15,131
36,569,8269,15,131
36,569,23632,15,131
36,569,11096,15,131
36,569,6745,15,131
36,569,25049,15,131
36,569,18012,15,131
36,569,23779,15,131
36,569,25874,15,131
36,569,19438,15,131
36,569,5614,15,131
36,1019,5224,36,12
36,1019,7250,36,12
36,1019,9096,36,12
36,1019,7659,36,12
36,955,21637,51,13
36,955,20710,51,13
36,955,14858,51,13
36,955,5997,51,13
36,955,23802,51,13
36,955,11963,51,13
36,766,16059,21,141
36,766,18867,21,141
36,254,17849,8,26
36,254,3369,8,26
37,736,6149,21,141
37,736,8841,21,141
37,736,3118,21,141
37,736,1049,21,141
37,736,11037,21,141
37,736,9891,21,141
37,736,5718,21,141
37,736,10659,21,141
37,736,17828,21,141
37,736,5974,21,141
37,736,22386,21,141
37,736,8120,21,141
37,736,8116,21,141
37,736,2375,21,141
37,736,12463,21,141
37,736,6487,21,141
37,736,15961,21,141
37,736,1389,21,141
37,736,14069,21,141
37,736,15730,21,141
37,257,11138,21,174
37,257,15196,21,174
37,993,20570,15,128
37,898,22574,36,12
37,260,8281,21,167
37,260,5233,21,167
37,998,12255,36,12
37,263,1431,21,172
37,263,9591,,172
37,267,8544,21,172
37,267,11238,21,172
37,813,24477,36,12
37,785,15653,36,12
37,882,21525,21,141
37,882,25654,21,141
37,754,15860,4,16
37,245,22625,21,174
37,245,2245,21,174
37,245,5554,21,174
37,245,21618,21,174
37,245,12862,21,174
37,246,1731,29,113
37,246,20710,29,113
37,246,14775,29,113
37,246,8326,29,113
37,246,3231,29,113
37,569,17027,15,131
37,569,10501,15,131
37,569,808,15,131
37,569,1838,15,131
37,569,14309,15,131
37,569,6713,15,131
37,569,13499,15,131
37,569,14586,15,131
37,569,7091,15,131
37,569,21135,15,131
37,569,17093,15,131
37,569,1993,15,131
37,569,9128,15,131
37,569,21204,15,131
37,569,607,15,131
37,569,12385,15,131
37,569,25068,15,131
37,569,369,15,131
37,569,10619,15,131
37,569,24958,15,131
37,1019,2362,36,12
37,1019,144,36,12
37,1019,9117,36,12
37,1019,21511,36,12
37,955,8372,51,13
37,955,11369,51,13
37,955,3374,51,13
37,955,11001,51,13
37,955,24951,51,13
37,955,10511,51,13
37,766,24744,21,141
37,766,23913,21,141
38,736,19215,21,141
38,736,24093,21,141
38,736,2592,21,141
38,736,24071,21,141
38,736,7970,21,141
38,736,8614,21,141
38,736,9896,21,141
38,736,5967,21,141
38,736,3370,21,141
38,736,298,21,141
38,736,3642,21,141
38,736,8477,21,141
38,736,8399,21,141
38,736,18388,21,141
38,736,22497,21,141
38,736,7835,21,141
38,736,6165,21,141
38,736,4467,21,141
38,736,1987,21,141
38,736,18584,21,141
38,257,5505,21,174
38,257,8891,21,174
38,993,10045,15,128
38,898,14606,36,12
38,260,560,21,167
38,260,9865,21,167
38,998,5399,36,12
38,263,23374,21,172
38,263,14994,21,172
38,267,18994,21,172
38,267,3256,21,172
38,813,24749,36,12
38,785,9409,,12
38,882,187,21,141
38,882,24846,21,141
38,754,23001,4,16
38,245,22624,21,174
38,245,19072,21,174
38,245,5,21,174
38,245,15860,21,174
38,245,12724,21,174
38,246,24033,29,113
38,246,14396,29,113
38,246,7633,29,113
38,246,3126,29,113
38,246,6012,29,113
38,569,8192,15,131
38,569,25217,15,131
38,569,8838,15,131
38,569,5422,15,131
38,569,10890,15,131
38,569,8849,15,131
38,569,19864,15,131
38,569,2777,15,131
38,569,25433,15,131
38,569,4911,15,131
38,569,16176,15,131
38,569,5990,15,131
38,569,6835,15,131
38,569,23995,15,131
38,569,22340,15,131
38,569,9701,,131
38,569,18617,15,131
38,569,21719,15,131
38,569,3167,15,131
38,569,4512,15,131
38,1019,17834,36,12
38,1019,3418,36,12
38,1019,19580,36,12
38,1019,8557,36,12
38,955,21632,51,13
38,955,12679,51,13
38,955,19300,51,13
38,955,9672,,13
38,955,143,51,13
38,955,338,51,13
38,766,1457,21,141
38,766,18870,21,141
39,736,15768,21,141
39,736,3737,21,141
39,736,20378,21,141
39,736,17957,21,141
39,736,16584,21,141
39,736,2730,21,141
39,736,24619,21,141
39,736,558,21,141
39,736,7863,21,141
39,736,8760,21,141
39,736,17392,21,141
39,736,19643,21,141
39,736,23231,21,141
39,736,10236,21,141
39,736,23116,21,141
39,736,18641,21,141
39,736,7770,21,141
39,736,15539,21,141
39,736,13033,21,141
39,736,10857,21,141
39,257,3834,21,174
39,257,4149,21,174
39,993,15017,15,128
39,898,24792,36,12
39,260,18123,21,167
39,260,18775,21,167
39,998,23121,36,12
39,263,9661,,172
39,263,12031,21,172
39,267,24129,21,172
39,267,21799,21,172
39,813,22381,36,12
39,785,8769,36,12
39,882,20197,21,141
39,882,12734,21,141
39,754,11360,4,16
39,245,23757,21,174
39,245,15062,21,174
39,245,6102,21,174
39,245,21502,21,174
39,245,8639,21,174
39,246,15746,29,113
39,246,6373,29,113
39,246,21085,29,113
39,246,17291,29,113
39,246,6968,29,113
39,569,15811,15,131
39,569,13828,15,131
39,569,17198,15,131
39,569,24826,15,131
39,569,4378,15,131
39,569,19057,15,131
39,569,13606,15,131
39,569,15915,15,131
39,569,7981,15,131
39,569,10293,15,131
39,569,22594,15,131
39,569,6346,15,131
39,569,19405,15,131
39,569,7391,15,131
39,569,6614,15,131
39,569,7385,15,131
39,569,21890,15,131
39,569,8222,15,131
39,569,20068,15,131
39,569,23662,15,131
39,1019,6376,36,12
39,1019,23433,36,12
39,1019,26109,36,12
39,1019,19839,36,12
39,955,4012,51,13
39,955,1805,51,13
39,955,8703,51,13
39,955,4365,51,13
39,955,24434,51,13
39,955,21274,51,13
39,766,23873,21,141
39,766,12215,21,141
40,64,25305,13,286
40,64,13325,13,286
40,645,9263,60,2
40,568,15785,51,14
40,568,14172,51,14
40,568,13310,51,14
40,650,18063,60,1
40,650,16140,60,1
40,682,21620,60,1
40,682,24308,60,1
40,604,9347,,1
40,604,6034,60,1
41,736,23430,21,141
41,736,16007,21,141
41,736,8582,21,141
41,736,6159,21,141
41,736,8337,21,141
41,736,20856,21,141
41,736,3966,21,141
41,736,6753,21,141
41,736,22697,21,141
41,736,12612,21,141
41,736,19645,21,141
41,736,19171,21,141
41,736,25611,21,141
41,736,4574,21,141
41,736,5855,21,141
41,736,21987,21,141
41,736,22829,21,141
41,736,18030,21,141
41,736,18168,21,141
41,736,21370,21,141
41,64,19625,13,286
41,64,23612,13,286
41,993,16033,15,128
41,642,10108,25,52
41,868,22102,25,52
41,868,330,25,52
41,868,20422,25,52
41,868,4975,25,52
41,559,13385,38,104
41,559,15977,38,104
41,559,1690,38,104
41,559,10417,38,104
41,559,16090,38,104
41,559,5467,38,104
41,559,25822,38,104
41,559,12704,38,104
41,720,13368,60,1
41,882,17352,21,141
41,882,12961,21,141
41,566,8236,36,11
41,566,15518,36,11
41,569,10391,15,131
41,569,16280,15,131
41,569,5814,15,131
41,569,23215,15,131
41,569,11444,15,131
41,569,6197,15,131
41,569,9540,15,131
41,569,21701,15,131
41,569,1604,15,131
41,569,14566,15,131
41,569,15442,15,131
41,569,20362,15,131
41,569,10806,15,131
41,569,8524,15,131
41,569,21991,15,131
41,569,23804,15,131
41,569,16962,15,131
41,569,23538,15,131
41,569,15859,15,131
41,569,12287,15,131
41,601,4818,36,11
41,601,15723,36,11
41,666,4050,36,11
41,666,5068,36,11
41,570,2824,25,52
41,570,17073,25,52
41,570,4825,25,52
41,570,7094,25,52
41,766,6010,21,141
41,766,15347,21,141
42,736,18316,21,141
42,736,17538,21,141
42,736,1674,21,141
42,736,10124,21,141
42,736,2701,21,141
42,736,3856,21,141
42,736,6800,21,141
42,736,24353,21,141
42,736,20131,21,141
42,736,19886,21,141
42,736,7217,21,141
42,736,1332,21,141
42,736,20157,21,141
42,736,15297,21,141
42,736,15429,21,141
42,736,22125,21,141
42,736,6352,21,141
42,736,15348,21,141
42,736,7506,21,141
42,736,18271,21,141
42,64,4718,47,286
42,64,21380,13,286
42,993,7931,15,128
42,642,25618,25,52
42,868,24684,25,52
42,868,13130,25,52
42,868,21908,25,52
42,868,7785,25,52
42,559,12833,38,104
42,559,21734,38,104
42,559,21770,38,104
42,559,2987,38,104
42,559,17683,38,104
42,559,17624,38,104
42,559,4409,38,104
