Dept,Course,Slot,Room,Students
27,236,18565,2,78
28,1,20953,79,100
28,1,9866,79,100
28,1,5051,79,100
28,1,9988,79,100
28,534,25210,11,33
28,103,26131,4,60
28,103,14599,4,60
28,536,10950,6,38
28,236,14294,2,78
28,236,9816,2,78
28,236,3647,2,78
29,103,2746,4,60
29,103,15701,4,60
29,104,14335,7,42
29,314,25977,2,88
29,314,7850,2,88
29,314,15109,2,88
29,540,8971,5,30
30,1,4497,79,100
30,1,4126,79,100
30,1,31549,79,100
30,1,18702,79,100
30,307,10025,4,61
30,307,15893,4,61
30,535,13168,22,32
30,103,31242,4,60
30,103,4268,4,60
30,314,23190,2,88
30,314,8986,2,88
30,314,14239,2,88
31,307,18769,4,61
31,307,28676,4,61
31,3,10626,2,75
31,3,28845,2,75
31,3,3510,2,75
32,3,466,2,75
32,3,7090,2,75
32,3,7884,2,75
32,280,6302,5,29
32,540,21220,5,30
33,1,27720,79,100
33,1,17922,79,100
33,1,16459,79,100
33,1,30797,79,100
33,276,15264,79,144
33,276,2787,79,144
33,276,6579,79,144
33,276,8053,79,144
33,276,29558,79,144
33,276,20222,79,144
33,534,7426,11,33
33,535,10341,11,32
33,536,1464,6,38
33,314,32112,2,88
33,314,10781,2,88
33,314,31405,2,88
34,161,21329,79,105
34,161,8278,79,105
34,161,8038,79,105
34,1,18689,79,100
34,1,17626,79,100
34,1,31859,79,100
34,1,1948,79,100
34,535,27058,11,32
34,280,4192,5,29
35,1,30172,79,100
35,1,19734,79,100
35,1,24742,79,100
35,1,1055,79,100
35,459,3338,79,150
35,459,3212,79,150
35,459,30958,79,150
35,459,25648,79,150
35,459,6417,79,150
36,276,24771,79,144
36,276,10791,79,144
36,276,4313,79,144
36,276,15406,79,144
36,276,11480,79,144
36,276,9694,79,144
37,534,3266,11,33
37,535,28799,11,32
37,280,15893,5,29
38,1,23315,79,100
38,1,14405,79,100
38,1,15781,79,100
38,1,18309,79,100
38,534,15962,11,33
38,218,25088,,306
38,218,129,,306
38,218,31330,,306
38,218,9251,,306
38,218,1250,,306
38,218,9414,,306
38,218,10236,,306
38,218,23721,,306
38,218,30250,,306
38,218,4169,,306
38,218,19278,,306
38,218,21914,,306
38,218,20369,,306
38,218,12788,,306
38,218,3225,,306
38,218,14682,,306
38,218,10015,,306
39,161,10492,79,105
39,161,25416,79,105
39,161,21246,79,105
39,1,19973,79,100
39,1,17450,79,100
39,1,28611,79,100
39,1,17599,79,100
39,276,12198,79,144
39,276,18961,79,144
39,276,9843,79,144
39,276,7318,79,144
39,276,19257,79,144
39,276,14172,79,144
39,103,6025,4,60
39,103,2885,4,60
40,161,16521,79,105
40,161,10788,79,105
40,161,6423,79,105
40,1,11376,79,100
40,1,5225,79,100
40,1,31132,79,100
40,1,19294,79,100
40,101,6773,2,78
40,101,27274,2,78
40,101,23069,2,78
40,314,30889,2,88
40,314,13771,2,88
40,314,3366,2,88
40,218,10624,,306
40,218,28722,,306
40,218,13057,,306
40,218,27875,,306
40,218,11812,,306
40,218,23026,,306
40,218,26696,,306
40,218,29133,,306
40,218,10669,,306
40,218,10320,,306
40,218,4048,,306
40,218,9616,,306
40,218,3251,,306
40,218,19190,,306
40,218,6555,,306
40,218,28636,,306
40,218,25981,,306
41,161,17255,79,105
41,161,5761,79,105
41,161,23926,79,105
41,1,24856,79,100
41,1,2818,79,100
41,1,20518,79,100
41,1,16775,79,100
41,307,13806,4,61
41,307,27413,4,61
41,101,6080,2,78
41,101,9933,2,78
41,101,16661,2,78
41,534,27971,11,33
41,535,19038,11,32
41,271,30415,79,168
41,271,550,79,168
41,271,9401,79,168
41,271,25725,79,168
41,271,29174,79,168
41,271,29561,79,168
41,271,2907,79,168
42,161,28338,79,105
42,161,10874,79,105
42,161,27916,79,105
42,3,4853,2,75
42,3,21778,2,75
42,3,16304,2,75
42,534,9231,11,33
42,535,16230,11,32
42,536,11581,6,38
43,161,28165,79,105
43,161,14243,79,105
43,161,4493,79,105
43,534,5209,11,33
43,536,22428,6,38
43,159,28269,75,27
44,101,17624,2,78
44,101,30791,2,78
44,101,20903,2,78
44,103,12042,4,60
44,103,13062,4,60
44,536,3164,6,38
44,280,27452,5,29
45,161,8560,79,105
45,161,25840,79,105
45,161,14728,79,105
45,307,12200,4,61
45,307,22874,4,61
45,536,3887,6,38
45,314,28984,2,88
45,314,27601,2,88
45,314,19061,2,88
45,271,25826,79,168
45,271,29858,79,168
45,271,6118,79,168
45,271,3817,79,168
45,271,29130,79,168
45,271,444,79,168
45,271,16221,79,168
46,512,19528,4,60
46,512,12686,4,60
46,161,29468,79,105
46,161,13883,79,105
46,161,6003,79,105
46,1,10944,79,100
46,1,27787,79,100
46,1,28818,79,100
46,1,31092,79,100
46,534,978,11,33
46,103,7521,4,60
46,103,29932,4,60
46,536,23962,6,38
47,161,8793,79,105
47,161,31877,79,105
47,161,22206,79,105
47,1,20176,79,100
47,1,4761,79,100
47,1,3252,79,100
47,1,16942,79,100
47,535,10250,11,32
47,295,15044,19,55
47,295,18988,19,55
47,536,22716,6,38
48,161,31345,79,105
48,161,30181,79,105
48,161,2126,79,105
48,3,20996,2,75
48,3,30405,2,75
48,3,24775,2,75
48,103,18171,4,60
48,103,13803,4,60
49,1,6860,79,100
49,1,27993,79,100
49,1,12834,79,100
49,1,16695,79,100
49,519,1713,14,93
49,519,19661,14,93
49,519,13843,14,93
49,536,24235,6,38
50,161,13702,79,105
50,161,4475,79,105
50,161,19893,79,105
50,536,31554,6,38
51,512,1322,4,60
51,512,21338,4,60
51,535,19485,11,32
52,1,4049,79,100
52,1,20628,79,100
52,1,16037,79,100
52,1,7671,79,100
52,101,14371,2,78
52,101,25853,2,78
52,101,20965,2,78
52,535,13176,22,32
52,536,27291,6,38
52,298,25113,4,60
52,298,19540,4,60
52,298,26101,4,60
53,307,3378,4,61
53,307,17477,4,61
53,535,22121,22,32
53,103,22979,4,60
53,103,16725,4,60
53,536,13532,6,38
53,218,20256,,306
53,218,28512,,306
53,218,22632,,306
53,218,8647,,306
53,218,30057,,306
53,218,7243,,306
53,218,26382,,306
53,218,32079,,306
53,218,10830,,306
53,218,19633,,306
53,218,7249,,306
53,218,23730,,306
53,218,24338,,306
53,218,9063,,306
53,218,1788,,306
53,218,10333,,306
53,218,14778,,306
54,535,21368,11,32
54,536,6553,6,38
54,218,26848,,306
54,218,7680,,306
54,218,16836,,306
54,218,30596,,306
54,218,20005,,306
54,218,19879,,306
54,218,22763,,306
54,218,14311,,306
54,218,28599,,306
54,218,7858,,306
54,218,28275,,306
54,218,28178,,306
54,218,9761,,306
54,218,18106,,306
54,218,7917,,306
54,218,17052,,306
54,218,2846,,306
55,535,18110,22,32
55,103,10365,4,60
55,103,10389,4,60
55,298,328,4,60
55,298,15132,4,60
55,298,24606,4,60
55,314,9860,2,88
55,314,17819,2,88
55,314,11814,2,88
56,1,19000,79,100
56,1,23994,79,100
56,1,8635,79,100
56,1,11917,79,100
56,534,16910,11,33
56,535,5983,22,32
56,103,5910,4,60
56,103,22959,4,60
56,159,20181,75,27
57,1,23776,79,100
57,1,11346,79,100
57,1,2768,79,100
57,1,30872,79,100
57,36,13582,45,15
57,536,3971,6,38
58,101,16698,2,78
58,101,27836,2,78
58,101,13023,2,78
58,534,4625,11,33
58,536,4731,6,38
58,298,24366,4,60
58,298,4454,4,60
58,298,23918,4,60
59,271,6152,79,168
59,271,11391,79,168
59,271,12912,79,168
59,271,1847,79,168
59,271,6008,79,168
59,271,31899,79,168
59,271,30045,79,168
60,1,18424,79,100
60,1,4174,79,100
60,1,25876,79,100
60,1,1764,79,100
60,307,10084,4,61
60,307,7053,4,61
60,534,20403,11,33
60,536,20866,6,38
60,280,11486,5,29
61,1,27184,79,100
61,1,29840,79,100
61,1,28014,79,100
61,1,13008,79,100
61,307,5973,4,61
61,307,6734,4,61
61,298,2554,4,60
61,298,22085,4,60
61,298,25039,4,60
62,534,6273,11,33
62,103,13554,4,60
62,103,12179,4,60
62,536,29976,6,38
62,459,4257,79,150
62,459,13417,79,150
62,459,13803,79,150
62,459,24780,79,150
62,459,6142,79,150
63,1,24643,79,100
63,1,358,79,100
63,1,31387,79,100
63,1,16591,79,100
63,295,5183,19,55
63,295,23247,19,55
63,103,4168,4,60
63,103,27565,4,60
63,536,21194,6,38
63,314,6810,2,88
63,314,11852,2,88
63,314,10685,2,88
64,1,7667,79,100
64,1,25026,79,100
64,1,920,79,100
64,1,9149,79,100
64,536,8181,6,38
64,540,22377,5,30
65,1,1342,79,100
65,1,4135,79,100
65,1,462,79,100
65,1,24015,79,100
65,535,15858,22,32
65,536,13341,6,38
65,271,31744,79,168
65,271,29926,79,168
65,271,3402,79,168
65,271,22187,79,168
65,271,27444,79,168
65,271,3544,79,168
65,271,21785,79,168
66,534,28241,11,33
66,295,32020,19,55
66,295,21644,19,55
66,314,6776,2,88
66,314,20450,2,88
66,314,18483,2,88
67,1,6120,79,100
67,1,23946,79,100
67,1,21603,79,100
67,1,17903,79,100
67,276,6019,79,144
67,276,15785,79,144
67,276,21585,79,144
67,276,4798,79,144
67,276,22611,79,144
67,276,25471,79,144
67,534,4306,11,33
67,218,25619,,306
67,218,19715,,306
67,218,15172,,306
67,218,16931,,306
67,218,17720,,306
67,218,28855,,306
67,218,28740,,306
67,218,9471,,306
67,218,12991,,306
67,218,10674,,306
67,218,7903,,306
67,218,19023,,306
67,218,26647,,306
67,218,14873,,306
67,218,8381,,306
67,218,638,,306
67,218,1698,,306
67,271,24911,79,168
67,271,31720,79,168
67,271,11053,79,168
67,271,2797,79,168
67,271,7216,79,168
67,271,15185,79,168
67,271,3442,79,168
68,534,30544,11,33
68,298,4670,4,60
68,298,27102,4,60
68,298,26734,4,60
68,218,31478,,306
68,218,15713,,306
68,218,29062,,306
68,218,28263,,306
68,218,18440,,306
68,218,393,,306
68,218,17641,,306
68,218,26429,,306
68,218,16332,,306
68,218,3180,,306
68,218,22352,,306
68,218,16432,,306
68,218,7159,,306
68,218,7222,,306
68,218,5526,,306
68,218,7544,,306
68,218,14717,,306
69,534,21055,11,33
69,519,7088,14,93
69,519,22977,14,93
69,519,26428,14,93
69,218,6496,,306
69,218,12417,,306
69,218,16865,,306
69,218,10871,,306
69,218,23181,,306
69,218,13863,,306
69,218,9865,,306
69,218,28077,,306
69,218,1675,,306
69,218,13583,,306
69,218,9376,,306
69,218,8,,306
69,218,21266,,306
69,218,26999,,306
69,218,17338,,306
69,218,27934,,306
69,218,18015,,306
70,101,30170,2,78
70,101,6430,2,78
70,101,31767,2,78
70,534,25923,11,33
70,103,25345,4,60
70,103,15430,4,60
70,218,929,,306
70,218,25730,,306
70,218,13733,,306
70,218,2405,,306
70,218,20358,,306
70,218,5832,,306
70,218,28201,,306
70,218,20748,,306
70,218,25389,,306
70,218,5425,,306
70,218,22865,,306
70,218,9491,,306
70,218,28179,,306
70,218,436,,306
70,218,20085,,306
70,218,14392,,306
70,218,8179,,306
71,101,27468,2,78
71,101,12610,2,78
71,101,6703,2,78
71,534,9783,11,33
71,298,26257,4,60
71,298,8861,4,60
71,298,30068,4,60
71,271,21260,79,168
71,271,22403,79,168
71,271,6868,79,168
71,271,3892,79,168
71,271,21076,79,168
71,271,31831,79,168
71,271,22622,79,168
72,1,6960,79,100
72,1,19249,79,100
72,1,31965,79,100
72,1,23751,79,100
72,101,18715,2,78
72,101,5945,2,78
72,101,30957,2,78
72,534,11538,11,33
72,519,9201,14,93
72,519,30098,14,93
72,519,6907,14,93
73,1,9968,79,100
73,1,14484,79,100
73,1,11461,79,100
73,1,7290,79,100
73,101,19911,2,78
73,101,12747,2,78
73,101,12520,2,78
73,534,7056,11,33
73,218,18424,,306
73,218,1732,,306
73,218,11822,,306
73,218,18151,,306
73,218,22952,,306
73,218,14205,,306
73,218,18087,,306
73,218,18777,,306
73,218,28268,,306
73,218,27278,,306
73,218,591,,306
73,218,29866,,306
73,218,30961,,306
73,218,24852,,306
73,218,19576,,306
73,218,25018,,306
73,218,5563,,306
73,459,7748,79,150
73,459,30881,79,150
73,459,5542,79,150
73,459,7037,79,150
73,459,16031,79,150
74,512,4316,4,60
74,512,26078,4,60
74,534,13188,11,33
74,459,11018,79,150
74,459,11781,79,150
74,459,268,79,150
74,459,7800,79,150
74,459,3519,79,150
75,512,7192,4,60
75,512,3374,4,60
75,101,28882,2,78
75,101,31802,2,78
75,101,8655,2,78
75,534,1354,11,33
75,519,31048,14,93
75,519,23252,14,93
75,519,7758,14,93
75,218,13984,,306
75,218,458,,306
75,218,2666,,306
75,218,5930,,306
75,218,5996,,306
75,218,19533,,306
75,218,4191,,306
75,218,27940,,306
75,218,13225,,306
75,218,5841,,306
75,218,18636,,306
75,218,23987,,306
75,218,21611,,306
75,218,20692,,306
75,218,2458,,306
75,218,20891,,306
75,218,13324,,306
75,459,10917,79,150
75,459,8523,79,150
75,459,4124,79,150
75,459,25174,79,150
75,459,3103,79,150
75,271,2000,79,168
75,271,1930,79,168
75,271,5068,79,168
75,271,21037,79,168
75,271,9872,79,168
75,271,18069,79,168
75,271,23678,79,168
76,512,10889,4,60
76,512,20012,4,60
76,1,1312,79,100
76,1,14228,79,100
76,1,9794,79,100
76,1,9275,79,100
76,101,22560,2,78
76,101,26039,2,78
76,101,23999,2,78
76,534,2303,11,33
76,218,14050,,306
76,218,10370,,306
76,218,6244,,306
76,218,2338,,306
76,218,10854,,306
76,218,30183,,306
76,218,18181,,306
76,218,4074,,306
76,218,15467,,306
76,218,27682,,306
76,218,1739,,306
76,218,4145,,306
76,218,18547,,306
76,218,26463,,306
76,218,30292,,306
76,218,23350,,306
76,218,28969,,306
77,276,3656,79,144
77,276,72,79,144
77,276,15210,79,144
77,276,21672,79,144
77,276,23850,79,144
77,276,6230,79,144
77,101,24517,2,78
77,101,12470,2,78
77,101,879,2,78
77,534,12890,11,33
78,101,26186,2,78
78,101,20011,2,78
78,101,29082,2,78
78,534,9400,11,33
78,218,21152,,306
78,218,2978,,306
78,218,27482,,306
78,218,16838,,306
78,218,24646,,306
78,218,12904,,306
78,218,14953,,306
78,218,1162,,306
78,218,1834,,306
78,218,21708,,306
78,218,14893,,306
78,218,19930,,306
78,218,17615,,306
78,218,13364,,306
78,218,10970,,306
78,218,18844,,306
78,218,18682,,306
79,101,4217,2,78
79,101,9499,2,78
79,101,21220,2,78
79,534,20814,11,33
79,218,2369,,306
79,218,22071,,306
79,218,17608,,306
79,218,23181,,306
79,218,15387,,306
79,218,28041,,306
79,218,4010,,306
79,218,19112,,306
79,218,12983,,306
79,218,22043,,306
79,218,3852,,306
79,218,30003,,306
79,218,20406,,306
79,218,12127,,306
79,218,10328,,306
79,218,25851,,306
79,218,18422,,306
79,271,13157,79,168
79,271,2702,79,168
79,271,24429,79,168
79,271,31437,79,168
79,271,7220,79,168
79,271,10616,79,168
79,271,19579,79,168
80,101,6296,2,78
80,101,9585,2,78
80,101,29596,2,78
80,534,17446,11,33
80,218,3,,306
80,218,18468,,306
80,218,10533,,306
80,218,27908,,306
80,218,1417,,306
80,218,12330,,306
80,218,13547,,306
80,218,16269,,306
80,218,23375,,306
80,218,24944,,306
80,218,16464,,306
80,218,17585,,306
80,218,22932,,306
80,218,3361,,306
80,218,19641,,306
80,218,29554,,306
80,218,1373,,306
81,1,29927,79,100
81,1,17955,79,100
81,1,2994,79,100
81,1,24975,79,100
82,535,28747,22,32
82,104,21092,7,42
83,161,3579,79,105
83,161,6596,79,105
83,161,3831,79,105
83,535,869,11,32
83,536,21058,6,38
83,540,28652,5,30
83,541,19745,75,28
84,535,8552,11,32
84,298,28089,4,60
84,298,11948,4,60
84,298,22695,4,60
84,541,1777,75,28
85,108,9464,2,84
85,108,21790,2,84
85,541,23583,75,28
85,318,22614,75,28
86,536,4079,6,38
86,540,31594,5,30
86,318,27813,75,28
87,36,8441,45,15
87,535,30090,22,32
87,541,530,75,28
88,298,10377,4,60
88,298,16828,4,60
88,298,20350,4,60
88,540,4093,5,30
89,36,8527,45,15
89,540,23667,5,30
90,540,31959,5,30
90,541,14033,75,28
90,271,28740,79,168
90,271,25899,79,168
90,271,8139,79,168
90,271,1232,79,168
90,271,31605,79,168
90,271,26553,79,168
90,271,8666,79,168
91,103,13191,4,60
91,103,16311,4,60
91,540,23940,5,30
91,541,1613,75,28
92,104,437,7,42
92,540,24023,5,30
93,535,18566,11,32
93,540,6629,5,30
93,510,4068,26,24
94,540,30635,5,30
94,541,17135,75,28
94,159,4632,75,27
95,3,18338,2,75
95,3,10716,2,75
95,3,1070,2,75
95,536,29903,6,38
95,108,2188,2,84
95,108,5023,2,84
95,540,2922,5,30
95,541,4515,75,28
96,510,2387,26,24
97,307,6477,4,61
97,307,15175,4,61
97,540,20711,5,30
97,541,16048,75,28
98,3,31323,2,75
98,3,29132,2,75
98,3,12861,2,75
98,536,13312,6,38
99,161,22896,79,105
99,161,15915,79,105
99,161,1301,79,105
99,536,20957,6,38
99,541,15444,75,28
100,459,12650,79,150
100,459,18043,79,150
100,459,5873,79,150
100,459,23389,79,150
100,459,10771,79,150
100,540,10711,5,30
100,541,28244,75,28
101,3,21040,2,75
101,3,24987,2,75
101,3,26597,2,75
101,535,13463,11,32
101,108,25312,2,84
101,108,24031,2,84
101,540,16598,5,30
102,535,5346,11,32
102,280,14904,5,29
102,540,25253,5,30
102,541,12691,75,28
102,318,14417,75,28
103,161,21154,79,105
103,161,24436,79,105
103,161,18269,79,105
103,108,1598,2,84
103,108,21615,2,84
103,540,30780,5,30
104,541,23846,75,28
105,280,27212,5,29
106,3,28504,2,75
106,3,13082,2,75
106,3,17968,2,75
106,108,7034,2,84
106,108,23789,2,84
106,541,24177,75,28
107,535,12825,11,32
107,540,23549,5,30
108,237,11281,74,25
108,287,2202,43,18
109,161,29641,79,105
109,161,25763,79,105
109,161,4071,79,105
109,1,7935,79,100
109,1,801,79,100
109,1,27854,79,100
109,1,311,79,100
109,307,18576,4,61
109,307,26535,4,61
109,3,23896,2,75
109,3,13483,2,75
109,3,9772,2,75
109,101,7176,2,78
109,101,9605,2,78
109,101,19702,2,78
109,423,23800,5,30
109,298,21960,4,60
109,298,8593,4,60
109,298,5114,4,60
109,314,2343,2,88
109,314,12054,2,88
109,314,9470,2,88
109,316,14568,75,27
110,276,12097,79,144
110,276,31082,79,144
110,276,12873,79,144
110,276,2837,79,144
110,276,25974,79,144
110,276,31545,79,144
110,101,9196,2,78
110,101,23379,2,78
110,101,24461,2,78
110,293,7303,19,55
110,293,26044,19,55
110,103,14713,4,60
110,103,13097,4,60
111,275,30956,43,18
111,276,1476,79,144
111,276,8396,79,144
111,276,3181,79,144
111,276,4333,79,144
111,276,14068,79,144
111,276,17022,79,144
111,217,17169,19,52
111,217,1707,19,52
111,217,29759,19,52
111,425,11088,4,60
111,425,532,4,60
112,512,26049,4,60
112,512,11230,4,60
112,276,10435,79,144
112,276,13315,79,144
112,276,3887,79,144
112,276,28658,79,144
112,276,31795,79,144
112,276,20564,79,144
112,101,31972,2,78
112,101,24789,2,78
112,101,14854,2,78
112,218,21536,,306
112,218,289,,306
112,218,1922,,306
112,218,18625,,306
112,218,5536,,306
112,218,3363,,306
112,218,13281,,306
112,218,18217,,306
112,218,8912,,306
112,218,4057,,306
112,218,24210,,306
112,218,19097,,306
112,218,7284,,306
112,218,20982,,306
112,218,17110,,306
112,218,22329,,306
112,218,10874,,306
112,271,583,79,168
112,271,2470,79,168
112,271,24205,79,168
112,271,4430,79,168
112,271,14789,79,168
112,271,16536,79,168
112,271,31996,79,168
113,159,21663,62,27
114,107,14710,74,25
114,527,7531,36,20
114,319,9405,75,28
115,236,13360,2,78
115,236,28878,2,78
115,236,12206,2,78
116,307,19360,4,61
116,307,4098,4,61
117,276,29991,79,144
117,276,7113,79,144
117,276,9869,79,144
117,276,12310,79,144
117,276,24729,79,144
117,276,28475,79,144
117,218,16535,,306
117,218,18405,,306
117,218,25734,,306
117,218,13067,,306
117,218,7211,,306
117,218,14080,,306
117,218,31502,,306
117,218,11663,,306
117,218,26654,,306
117,218,22674,,306
117,218,23090,,306
117,218,7539,,306
117,218,28926,,306
117,218,29559,,306
117,218,26168,,306
117,218,3710,,306
117,218,22655,,306
117,459,21896,79,150
117,459,29096,79,150
117,459,22020,79,150
117,459,15790,79,150
117,459,6359,79,150
118,276,23937,79,144
118,276,10409,79,144
118,276,10442,79,144
118,276,27243,79,144
118,276,22185,79,144
118,276,32183,79,144
118,218,26240,,306
118,218,28505,,306
118,218,12761,,306
118,218,4904,,306
118,218,1545,,306
118,218,22476,,306
118,218,12109,,306
118,218,13654,,306
118,218,2512,,306
118,218,14256,,306
118,218,30738,,306
118,218,7795,,306
118,218,19858,,306
118,218,16920,,306
118,218,3513,,306
118,218,20413,,306
118,218,20766,,306
119,276,30784,79,144
119,276,4995,79,144
119,276,5925,79,144
119,276,27367,79,144
119,276,27157,79,144
119,276,29533,79,144
119,101,2183,2,78
119,101,17026,2,78
119,101,10137,2,78
120,276,641,79,144
120,276,1927,79,144
120,276,29613,79,144
120,276,1937,79,144
120,276,22460,79,144
120,276,22079,79,144
120,101,20444,2,78
120,101,27164,2,78
120,101,3023,2,78
121,101,12479,2,78
121,101,23722,2,78
121,101,27314,2,78
121,218,3298,,306
121,218,1156,,306
121,218,27079,,306
121,218,26951,,306
121,218,18879,,306
121,218,27881,,306
121,218,2184,,306
121,218,3298,,306
121,218,30054,,306
121,218,24591,,306
121,218,30707,,306
121,218,18291,,306
121,218,17555,,306
121,218,17079,,306
121,218,16985,,306
121,218,22139,,306
121,218,25532,,306
121,459,22530,79,150
121,459,28770,79,150
121,459,15340,79,150
121,459,18311,79,150
121,459,31785,79,150
122,295,5774,19,55
122,295,15161,19,55
123,101,3106,2,78
123,101,23277,2,78
123,101,4750,2,78
123,293,16508,19,55
123,293,532,19,55
123,218,11008,,306
123,218,9418,,306
123,218,11608,,306
123,218,21684,,306
123,218,5482,,306
123,218,18314,,306
123,218,15370,,306
123,218,21807,,306
123,218,25862,,306
123,218,4145,,306
123,218,14433,,306
123,218,7273,,306
123,218,24824,,306
123,218,13641,,306
123,218,24541,,306
123,218,4862,,306
123,218,216,,306
124,235,18848,5,29
125,101,30382,2,78
125,101,27741,2,78
125,101,18052,2,78
125,218,30209,,306
125,218,16153,,306
125,218,18723,,306
125,218,16194,,306
125,218,5187,,306
125,218,14824,,306
125,218,22230,,306
125,218,4202,,306
125,218,20454,,306
125,218,18285,,306
125,218,16753,,306
125,218,2451,,306
125,218,15670,,306
125,218,13591,,306
125,218,23905,,306
125,218,8636,,306
125,218,15231,,306
125,271,22853,79,168
125,271,11949,79,168
125,271,18258,79,168
125,271,30419,79,168
125,271,24119,79,168
125,271,17654,79,168
125,271,5176,79,168
126,520,18914,5,30
127,276,10624,79,144
127,276,10369,79,144
127,276,10064,79,144
127,276,3697,79,144
127,276,1014,79,144
127,276,14796,79,144
127,101,19473,2,78
127,101,13568,2,78
127,101,9878,2,78
127,218,31488,,306
127,218,3937,,306
127,218,30822,,306
127,218,14749,,306
127,218,12291,,306
127,218,17292,,306
127,218,19629,,306
127,218,4334,,306
127,218,28974,,306
127,218,16732,,306
127,218,8496,,306
127,218,27730,,306
127,218,13111,,306
127,218,20183,,306
127,218,29145,,306
127,218,9275,,306
127,218,13599,,306
128,218,2284,,306
128,218,22886,,306
128,218,10439,,306
128,218,10130,,306
128,218,2253,,306
128,218,9964,,306
128,218,1391,,306
128,218,32240,,306
128,218,8907,,306
128,218,21936,,306
128,218,3375,,306
128,218,28199,,306
128,218,4023,,306
128,218,27798,,306
128,218,19319,,306
128,218,7917,,306
128,218,7453,,306
128,271,8256,79,168
128,271,7226,79,168
128,271,26735,79,168
128,271,8851,79,168
128,271,3028,79,168
128,271,1051,79,168
128,271,12479,79,168
129,276,2820,79,144
129,276,1515,79,144
129,276,13731,79,144
129,276,19057,79,144
