Dept,Course,Slot,Room,Students
6,243,1006,47,90
6,243,19688,47,90
6,244,29392,28,120
6,244,24653,28,120
6,244,7749,28,120
6,244,9877,28,120
6,25,18046,6,30
6,236,20777,75,60
6,236,9322,18,60
6,237,8793,6,30
6,238,26535,75,60
6,238,3443,47,60
6,238,26244,75,60
6,239,31828,57,60
6,239,23404,75,60
7,240,15272,75,60
7,240,28779,18,60
7,241,24903,18,60
7,241,22671,18,60
7,242,15928,6,30
7,242,27330,6,30
7,243,25152,47,90
7,243,8793,47,90
7,243,25812,47,90
7,243,21925,47,90
7,244,11507,28,120
7,244,27044,28,120
7,244,4422,28,120
7,244,911,28,120
7,25,16964,6,30
7,236,1790,57,60
7,236,8387,75,60
7,237,14209,6,30
7,238,30892,75,60
7,238,19812,57,60
7,238,9421,18,60
7,239,23570,18,60
7,239,6340,75,60
8,240,26771,75,60
8,240,1431,47,60
8,241,27212,18,60
8,241,32109,57,60
8,242,29647,6,30
8,242,23279,6,30
8,243,24577,47,90
8,243,7803,47,90
8,243,3828,47,90
8,243,6125,47,90
8,244,21403,28,120
8,244,27405,28,120
8,244,20102,28,120
8,244,18503,28,120
8,25,26098,6,30
8,236,26388,18,60
8,236,28665,18,60
8,237,6217,6,30
8,238,30440,18,60
8,238,5004,18,60
8,238,15133,18,60
8,239,27359,75,60
8,239,21631,57,60
9,240,27204,18,60
9,240,24668,18,60
9,241,28976,18,60
9,241,27386,75,60
9,242,18578,6,30
9,242,26054,6,30
9,243,1612,47,90
9,243,12497,47,90
9,243,11948,47,90
9,243,17103,47,90
9,244,17151,28,120
9,244,27990,28,120
9,244,10554,3,120
9,244,11711,28,120
9,25,366,6,30
9,236,21825,57,60
9,236,7671,57,60
9,237,7798,6,30
9,238,4548,18,60
9,238,18272,18,60
9,238,3066,18,60
9,239,28707,18,60
9,239,28283,75,60
10,240,25268,18,60
10,240,22669,18,60
10,241,24745,18,60
10,241,19299,75,60
10,242,5499,6,30
10,242,30315,6,30
10,243,7914,47,90
10,243,20442,47,90
10,243,28067,47,90
10,243,20095,47,90
10,244,6650,28,120
10,244,20780,28,120
10,244,24310,28,120
10,244,21641,28,120
10,25,11125,6,30
10,236,30923,18,60
10,236,10159,75,60
10,237,22090,6,30
10,238,9008,75,60
10,238,15561,57,60
10,238,9670,57,60
10,239,1294,18,60
10,239,2993,18,60
11,240,26348,18,60
11,240,19331,75,60
11,241,15881,57,60
11,241,8183,18,60
11,242,3498,6,30
11,242,20182,6,30
11,243,16248,47,90
11,243,16993,47,90
11,243,227,47,90
11,243,19024,47,90
11,244,5595,28,120
11,244,7900,28,120
11,244,22575,28,120
11,244,23959,28,120
11,25,19177,6,30
11,236,3169,75,60
11,236,3964,57,60
11,237,30714,6,30
11,238,13932,57,60
11,238,16917,18,60
11,238,7669,57,60
11,239,16856,18,60
11,239,19917,57,60
12,240,10363,75,60
12,240,4940,75,60
12,241,17448,18,60
12,241,8307,18,60
12,242,1395,6,30
12,242,17658,6,30
12,243,31282,47,90
12,243,5563,47,90
12,243,29950,47,90
12,243,16958,47,90
12,244,30249,28,120
12,244,23290,28,120
12,244,16939,28,120
12,244,5686,28,120
12,25,3625,6,30
12,236,24221,75,60
12,236,7534,57,60
12,237,17508,6,30
12,238,17170,18,60
12,238,4646,75,60
12,238,17783,57,60
12,239,16065,57,60
12,239,12463,75,60
13,240,6782,18,60
13,240,12400,75,60
13,241,28330,18,60
13,241,22611,18,60
13,242,17144,6,30
13,242,21530,6,30
13,243,30624,47,90
13,243,3,47,90
13,243,13324,47,90
13,243,8312,47,90
13,244,32114,28,120
13,244,20625,28,120
13,244,27930,28,120
13,244,9956,28,120
13,25,5057,6,30
13,236,27772,57,60
13,236,10030,57,60
13,237,31815,6,30
13,238,15466,18,60
13,238,14273,18,60
13,238,30918,18,60
13,239,8424,75,60
13,239,5853,57,60
14,240,9251,75,60
14,240,2508,18,60
14,241,7524,57,60
14,241,22710,18,60
14,242,15448,6,30
14,242,20258,6,30
14,243,11184,47,90
14,243,3107,47,90
14,243,15901,47,90
14,243,21733,47,90
14,244,13050,28,120
14,244,13947,28,120
14,244,2057,28,120
14,244,12494,28,120
14,25,21352,6,30
14,236,27101,75,60
14,236,17951,57,60
14,237,12612,6,30
14,238,26752,18,60
14,238,28332,18,60
14,238,8655,75,60
14,239,6656,75,60
14,239,14460,75,60
15,240,29193,18,60
15,240,13980,57,60
15,241,23612,47,60
15,241,29779,57,60
15,242,4000,6,30
15,242,19825,6,30
15,243,20016,47,90
15,243,31070,47,90
15,243,15821,47,90
15,243,6862,47,90
15,244,11257,28,120
15,244,7283,28,120
15,244,719,58,120
15,244,2979,28,120
15,25,4875,6,30
15,236,7378,18,60
15,236,24084,57,60
15,237,12584,6,30
15,238,10421,75,60
15,238,10373,75,60
15,238,11455,18,60
15,239,27178,18,60
15,239,24499,75,60
16,240,16492,75,60
16,240,6275,18,60
16,241,9146,18,60
16,241,24198,75,60
16,242,10524,6,30
16,242,7341,6,30
16,243,16824,47,90
16,243,6368,47,90
16,243,12511,47,90
16,243,27167,47,90
16,244,28257,28,120
16,244,14827,58,120
16,244,20851,28,120
16,244,11422,28,120
16,25,31077,6,30
16,236,32049,57,60
16,236,9298,75,60
16,237,21429,6,30
16,238,11056,18,60
16,238,18121,47,60
16,238,5407,18,60
16,239,30390,18,60
16,239,16150,75,60
17,240,2923,75,60
17,240,7140,18,60
17,241,12144,75,60
17,241,17838,47,60
17,242,16010,6,30
17,242,30085,6,30
17,243,10372,47,90
17,243,6970,47,90
17,243,29413,47,90
17,243,28512,47,90
17,244,30677,28,120
17,244,28865,28,120
17,244,21462,28,120
17,244,24151,28,120
17,25,28055,6,30
17,236,30193,57,60
17,236,30130,57,60
17,237,32109,6,30
17,238,15955,57,60
17,238,15396,18,60
17,238,2862,75,60
17,239,7757,47,60
17,239,9350,18,60
18,240,12291,18,60
18,240,14676,75,60
18,241,2082,75,60
18,241,23931,57,60
18,242,28953,6,30
18,242,11874,6,30
18,243,22504,47,90
18,243,20681,47,90
18,243,1962,47,90
18,243,24135,47,90
18,244,28187,28,120
18,244,17438,28,120
18,244,20172,28,120
18,244,5838,28,120
18,25,5419,6,30
18,236,5256,75,60
18,236,28410,18,60
18,237,13820,6,30
18,238,8755,18,60
18,238,17244,18,60
18,238,14879,18,60
18,239,28428,18,60
18,239,1036,18,60
19,240,946,75,60
19,240,5692,57,60
19,241,14562,18,60
19,241,14170,75,60
19,242,27766,6,30
19,242,23463,6,30
19,243,10996,47,90
19,243,11999,47,90
19,243,13283,47,90
19,243,24741,47,90
19,244,10953,28,120
19,244,3810,28,120
19,244,3853,28,120
19,244,2461,28,120
19,25,22688,6,30
19,236,21930,57,60
19,236,3349,18,60
19,237,21026,6,30
19,238,30122,57,60
19,238,8021,57,60
19,238,18975,18,60
19,239,23177,18,60
19,239,12299,18,60
20,240,31053,18,60
20,240,9286,75,60
20,241,11482,18,60
20,241,31419,75,60
20,242,5294,6,30
20,242,13844,6,30
20,243,26296,47,90
20,243,21186,47,90
20,243,4943,47,90
20,243,20055,47,90
20,244,25752,28,120
20,244,29498,14,120
20,244,20195,28,120
20,244,4189,28,120
20,25,25972,6,30
20,236,17186,18,60
20,236,93,75,60
20,237,17160,6,30
20,238,30752,18,60
20,238,15655,57,60
20,238,10317,18,60
20,239,3287,18,60
20,239,29208,18,60
21,240,4108,75,60
21,240,9415,18,60
21,241,14864,18,60
21,241,12532,18,60
21,242,5097,6,30
21,242,20732,6,30
21,243,22010,47,90
21,243,27186,47,90
21,243,17405,47,90
21,243,18640,47,90
21,244,26802,28,120
21,244,30002,28,120
21,244,5000,28,120
21,244,19483,28,120
21,25,21396,6,30
21,236,22262,75,60
21,236,2322,75,60
21,237,32018,6,30
21,238,938,75,60
21,238,8309,18,60
21,238,17238,18,60
21,239,13464,18,60
21,239,15981,57,60
22,240,27083,75,60
22,240,26486,75,60
22,241,18317,18,60
22,241,20238,75,60
22,242,16712,6,30
22,242,30678,6,30
22,243,3747,47,90
22,243,1621,47,90
22,243,7829,47,90
22,243,7445,47,90
22,244,5208,28,120
22,244,4213,28,120
22,244,4471,28,120
22,244,19631,28,120
22,25,26342,6,30
22,236,1138,75,60
22,236,26294,75,60
22,237,26748,6,30
22,238,14919,18,60
22,238,11309,75,60
22,238,6671,75,60
22,239,10085,75,60
22,239,959,75,60
23,240,8524,18,60
23,240,18629,18,60
23,241,16876,18,60
23,241,12822,18,60
23,242,19689,6,30
23,242,3931,6,30
23,243,6081,47,90
23,243,23970,47,90
23,243,27579,47,90
23,243,20173,47,90
23,244,31850,28,120
23,244,16000,28,120
23,244,23440,28,120
23,244,1485,28,120
23,25,29794,6,30
23,236,20616,18,60
23,236,5792,57,60
23,237,12436,6,30
23,238,2275,18,60
23,238,30221,47,60
23,238,4182,18,60
23,239,9816,57,60
23,239,18731,75,60
24,240,23124,75,60
24,240,31806,57,60
24,241,1098,18,60
24,241,17438,18,60
24,242,5460,6,30
24,242,370,6,30
24,243,16962,47,90
24,243,3804,47,90
24,243,1680,47,90
24,243,29385,47,90
24,244,21669,28,120
24,244,9307,28,120
24,244,19532,28,120
24,244,1351,28,120
24,25,12995,6,30
24,236,6041,47,60
24,236,19268,18,60
24,237,5410,6,30
24,238,24994,18,60
24,238,24788,75,60
24,238,26963,18,60
24,239,25628,47,60
24,239,16460,75,60
25,240,1186,75,60
25,240,28125,57,60
25,241,5084,18,60
25,241,16708,75,60
25,242,31897,6,30
25,242,32250,6,30
25,243,16977,47,90
25,243,3836,47,90
25,243,30557,47,90
25,243,23118,47,90
25,244,1105,28,120
25,244,16161,28,120
25,244,24565,28,120
25,244,5901,28,120
25,25,11357,6,30
25,236,21216,18,60
25,236,26238,75,60
25,237,1645,6,30
25,238,31216,18,60
25,238,19514,18,60
25,238,6085,75,60
25,239,14732,75,60
25,239,21454,18,60
26,240,11644,57,60
26,240,1878,57,60
26,241,294,75,60
26,241,22781,75,60
26,242,19690,6,30
26,242,29918,6,30
26,243,9729,47,90
26,243,11531,47,90
26,243,11721,47,90
26,243,6509,47,90
26,244,3978,28,120
26,244,17051,28,120
26,244,11588,28,120
26,244,18810,28,120
26,25,22364,6,30
26,236,3976,57,60
26,236,3742,47,60
26,237,16687,6,30
26,238,27226,18,60
26,238,7018,18,60
26,238,27791,57,60
26,239,18129,47,60
26,239,28492,18,60
27,240,14243,18,60
27,240,14334,18,60
27,241,5112,18,60
27,241,32163,57,60
27,242,20836,1,30
27,242,19237,6,30
27,243,3264,47,90
27,243,26283,47,90
27,243,12076,47,90
27,243,19998,47,90
27,244,18849,28,120
27,244,1028,28,120
27,244,28964,28,120
27,244,14802,28,120
27,25,9961,6,30
27,236,23485,18,60
27,236,27549,18,60
27,237,5574,6,30
27,238,14614,18,60
27,238,8662,75,60
27,238,8143,75,60
27,239,29875,57,60
27,239,21622,57,60
28,240,24217,75,60
28,240,31262,18,60
28,241,20822,75,60
28,241,3588,57,60
28,242,3808,6,30
28,242,1687,6,30
28,243,13853,47,90
28,243,24546,47,90
28,243,15276,47,90
28,243,269,47,90
28,244,15713,28,120
28,244,4304,28,120
28,244,10186,28,120
28,244,26424,28,120
28,25,17280,6,30
28,236,28385,18,60
28,236,685,18,60
28,237,8214,6,30
28,238,89,75,60
28,238,26705,18,60
28,238,20333,18,60
28,239,27935,47,60
28,239,2263,18,60
29,240,9364,18,60
29,240,21367,75,60
29,241,21490,18,60
29,241,1531,57,60
29,242,7955,6,30
29,242,14036,6,30
29,243,5280,47,90
29,243,17565,47,90
29,243,29940,47,90
29,243,1063,47,90
29,244,7785,28,120
29,244,2946,28,120
29,244,29910,28,120
29,244,439,28,120
29,25,28463,6,30
29,236,21163,18,60
29,236,11816,57,60
29,237,9777,6,30
29,238,30696,18,60
29,238,4671,75,60
29,238,22729,18,60
29,239,21894,57,60
29,239,18878,18,60
30,240,24921,18,60
30,240,10450,75,60
30,241,3978,57,60
30,241,30169,57,60
30,242,31994,6,30
30,242,28383,6,30
30,243,4600,47,90
30,243,4900,47,90
30,243,22269,47,90
30,243,18502,47,90
30,244,25128,28,120
30,244,20721,28,120
30,244,25974,28,120
30,244,18351,3,120
30,25,16555,6,30
30,236,4241,18,60
30,236,6258,18,60
30,237,14990,6,30
30,238,23402,75,60
30,238,13084,18,60
30,238,6007,57,60
30,239,12537,18,60
30,239,6941,75,60
31,224,5049,6,30
31,224,28818,6,30
31,16,13472,6,30
31,16,12187,6,30
31,245,3821,6,30
31,245,29686,6,30
31,246,12578,6,30
31,246,2312,6,30
31,247,29354,6,30
31,247,27937,6,30
31,248,29539,6,30
31,248,503,6,30
31,221,22118,6,30
31,221,4809,6,30
31,222,5659,6,30
31,222,12295,6,30
31,223,30128,57,45
31,223,1113,70,45
31,223,1516,57,45
32,224,17138,6,30
32,224,3046,6,30
32,16,7957,6,30
32,16,7190,6,30
32,245,25006,6,30
32,245,26655,6,30
32,246,19654,6,30
32,246,8587,6,30
32,247,29898,6,30
32,247,17507,6,30
32,248,5655,6,30
32,248,370,6,30
32,221,15537,6,30
32,221,4382,6,30
32,222,10993,6,30
32,222,29655,6,30
32,223,5556,57,45
32,223,11797,47,45
32,223,12087,47,45
33,224,13289,6,30
33,224,94,6,30
33,16,834,6,30
33,16,18925,6,30
33,245,8849,6,30
33,245,4125,6,30
33,246,14173,6,30
33,246,3735,6,30
33,247,19540,6,30
33,247,19199,6,30
33,248,9420,6,30
33,248,19622,6,30
33,221,30165,6,30
33,221,12070,6,30
33,222,13290,6,30
33,222,29308,6,30
33,223,15774,57,45
33,223,28123,57,45
33,223,20863,70,45
34,224,27297,6,30
34,224,25159,6,30
34,16,29917,6,30
34,16,24021,6,30
34,245,7718,6,30
34,245,29966,6,30
34,246,16170,6,30
34,246,26890,1,30
34,247,4328,6,30
34,247,9780,6,30
34,248,15192,6,30
34,248,25686,6,30
34,221,12052,6,30
34,221,13073,6,30
34,222,1812,6,30
34,222,26998,6,30
34,223,3763,57,45
34,223,2470,70,45
34,223,1055,70,45
35,224,11541,6,30
35,224,22941,6,30
35,16,14536,6,30
35,16,20941,6,30
35,245,28819,6,30
35,245,17567,6,30
35,246,19818,6,30
35,246,18023,6,30
35,247,25820,6,30
35,247,703,6,30
35,248,20648,6,30
35,248,10409,6,30
35,221,26345,6,30
35,221,22831,6,30
35,222,9098,6,30
35,222,15198,6,30
35,223,16462,70,45
35,223,9771,47,45
35,223,21207,70,45
36,224,31723,6,30
36,224,1218,6,30
36,16,21985,6,30
36,16,4588,6,30
36,245,13414,6,30
36,245,4350,6,30
36,246,19594,6,30
36,246,12285,6,30
36,247,10472,6,30
36,247,21219,6,30
36,248,3440,6,30
36,248,27230,6,30
36,221,17867,6,30
36,221,26021,6,30
36,222,2633,6,30
36,222,24692,6,30
36,223,12653,70,45
36,223,21682,57,45
36,223,12231,70,45
37,224,696,6,30
37,224,82,6,30
37,16,26621,6,30
37,16,8966,6,30
37,245,23226,6,30
37,245,11709,6,30
37,246,27979,6,30
37,246,26589,6,30
37,247,10632,6,30
37,247,20566,6,30
37,248,24229,6,30
37,248,9694,6,30
37,221,16200,6,30
37,221,32065,6,30
37,222,2240,6,30
37,222,25538,6,30
37,223,16965,70,45
37,223,19019,70,45
37,223,9311,70,45
38,224,20467,6,30
38,224,5255,6,30
38,16,20572,6,30
38,16,13296,6,30
38,245,12263,6,30
38,245,28175,6,30
38,246,13407,6,30
38,246,30014,6,30
38,247,10341,6,30
38,247,5001,6,30
38,248,2675,6,30
38,248,3995,6,30
38,221,24528,6,30
38,221,3043,6,30
38,222,16107,6,30
38,222,28119,6,30
38,223,8267,70,45
38,223,5853,57,45
38,223,4477,70,45
39,224,1690,6,30
39,224,15863,6,30
39,16,30277,6,30
39,16,26815,6,30
39,245,21801,6,30
39,245,20099,6,30
39,246,9513,6,30
39,246,9455,6,30
39,247,15669,6,30
39,247,17734,6,30
39,248,7952,6,30
39,248,11276,6,30
39,221,30754,6,30
39,221,21827,6,30
39,222,6481,6,30
39,222,4651,6,30
39,223,19729,57,45
39,223,32074,57,45
39,223,5133,70,45
40,224,29862,6,30
40,224,3569,6,30
40,16,18910,6,30
40,16,14055,6,30
40,245,11321,6,30
40,245,31454,6,30
40,246,746,6,30
40,246,16194,6,30
40,247,13353,6,30
40,247,3484,6,30
40,248,25040,6,30
40,248,7788,6,30
40,221,28841,6,30
40,221,27763,6,30
40,222,25498,6,30
40,222,18244,6,30
40,223,28546,70,45
40,223,29477,70,45
40,223,12422,70,45
41,224,1808,6,30
41,224,3405,6,30
41,16,28440,6,30
41,16,1469,6,30
41,245,7656,6,30
41,245,8431,6,30
41,246,11201,6,30
41,246,32146,6,30
41,247,7273,6,30
41,247,13715,6,30
41,248,7549,6,30
41,248,28981,6,30
41,221,14496,6,30
41,221,17029,6,30
41,222,7395,6,30
41,222,1997,6,30
41,223,32032,57,45
41,223,8121,70,45
41,223,4259,70,45
42,224,30589,6,30
42,224,1655,6,30
42,16,5251,6,30
42,16,4571,6,30
42,245,13217,6,30
42,245,29936,6,30
42,246,31764,6,30
42,246,17001,6,30
42,247,23044,6,30
42,247,27101,6,30
42,248,27110,6,30
42,248,16033,6,30
42,221,15418,6,30
42,221,7588,6,30
42,222,14610,6,30
42,222,166,6,30
42,223,5847,57,45
42,223,20796,70,45
42,223,17391,70,45
43,224,25282,6,30
43,224,21499,6,30
43,16,9577,6,30
43,16,12123,6,30
43,245,6464,6,30
43,245,17554,6,30
43,246,16744,6,30
43,246,26811,6,30
43,247,16786,6,30
43,247,8267,6,30
43,248,14770,6,30
43,248,16054,6,30
43,221,13920,6,30
43,221,17322,6,30
43,222,15938,6,30
43,222,27123,6,30
43,223,21608,57,45
43,223,24882,70,45
43,223,27573,70,45
44,224,15190,6,30
44,224,29607,6,30
44,16,9691,6,30
44,16,7316,6,30
44,245,5977,6,30
44,245,7554,6,30
44,246,27708,6,30
44,246,5837,6,30
44,247,32145,6,30
44,247,6129,6,30
44,248,15504,6,30
44,248,677,1,30
44,221,28564,6,30
44,221,1260,6,30
44,222,17725,6,30
44,222,13957,6,30
44,223,21373,70,45
44,223,6896,70,45
44,223,21175,18,45
45,224,3848,6,30
45,224,6513,6,30
45,16,27976,6,30
45,16,13392,6,30
45,245,8056,6,30
45,245,14801,1,30
45,246,15873,6,30
45,246,25575,6,30
45,247,27682,6,30
45,247,28608,7,30
45,248,16037,6,30
45,248,21583,6,30
45,221,794,6,30
45,221,3290,6,30
45,222,25195,7,30
45,222,12139,6,30
45,223,32073,57,45
45,223,8370,70,45
45,223,1388,70,45
46,225,12820,,360
46,225,20801,,360
46,225,185,,360
46,225,747,,360
46,225,2733,,360
46,225,25199,,360
46,225,25635,,360
46,18,7121,,540
46,18,16256,,540
46,18,7816,,540
46,18,13834,,540
46,18,16020,,540
46,18,19993,,540
46,18,24099,,540
46,18,20780,,540
46,18,28990,,540
46,18,30164,,540
46,18,2516,,540
46,18,15577,,540
46,18,7261,,540
46,18,26779,,540
46,18,19302,,540
46,18,1769,,540
46,18,9440,,540
46,18,8179,,540
46,18,18683,,540
46,249,27007,,360
46,249,1673,,360
46,249,4971,,360
46,249,22619,,360
46,249,12404,,360
46,249,10582,,360
46,249,9051,,360
46,250,10498,,540
46,250,23306,,540
46,250,3469,,540
46,250,17429,,540
46,250,14592,,540
46,250,16428,,540
46,250,24365,,540
46,250,19384,,540
46,250,25358,,540
46,250,13875,,540
46,250,11539,,540
46,250,18776,,540
46,250,21209,,540
46,250,28762,,540
46,250,27360,,540
46,250,297,,540
46,250,3952,,540
46,250,7288,,540
46,250,10875,,540
46,251,7264,,360
46,251,15310,,360
46,251,15883,,360
46,251,3331,,360
46,251,26426,,360
46,251,8074,,360
46,251,8558,,360
46,252,20651,11,180
46,253,8640,,540
46,253,30785,,540
46,253,17123,,540
46,253,30246,,540
46,253,16039,,540
46,253,19977,,540
46,253,24778,,540
46,253,3861,,540
46,253,21398,,540
46,253,4411,,540
46,253,25955,,540
46,253,32028,,540
46,254,31680,,360
46,254,11201,,360
46,254,900,,360
46,254,25190,,360
46,254,20555,,360
46,254,1455,,360
46,254,6031,,360
46,254,23537,,360
46,254,29297,,360
46,254,3637,,360
46,254,10230,,360
46,254,5719,,360
46,254,4430,,360
47,225,29739,,360
47,225,28965,,360
47,225,2631,,360
47,225,27147,,360
47,225,3444,,360
47,225,1498,,360
47,225,4055,,360
47,18,32003,,540
47,18,2054,,540
47,18,15239,,540
47,18,1455,,540
47,18,24496,,540
47,18,21507,,540
47,18,10432,,540
47,18,22081,,540
47,18,9540,,540
47,18,31819,,540
47,18,14156,,540
47,18,3288,,540
47,18,13661,,540
47,18,6755,,540
47,18,21048,,540
47,18,21991,,540
47,18,29799,,540
47,18,6256,,540
47,18,9598,,540
47,249,10561,,360
47,249,1955,,360
47,249,283,,360
47,249,1012,,360
47,249,1403,,360
47,249,31756,,360
47,249,6365,,360
47,250,18186,,540
47,250,6028,,540
47,250,545,,540
47,250,5341,,540
47,250,7076,,540
47,250,11947,,540
47,250,18861,,540
47,250,4665,,540
47,250,18494,,540
47,250,9416,,540
47,250,17233,,540
47,250,32230,,540
47,250,17367,,540
47,250,3287,,540
47,250,19863,,540
47,250,24550,,540
47,250,19176,,540
47,250,8681,,540
47,250,18926,,540
47,251,13409,,360
47,251,17934,,360
47,251,25896,,360
47,251,4683,,360
47,251,16879,,360
47,251,8511,,360
47,251,20156,,360
47,252,14138,11,180
47,253,30369,,540
47,253,17058,,540
47,253,20837,,540
47,253,3751,,540
47,253,27979,,540
47,253,9774,,540
47,253,27695,,540
47,253,595,,540
47,253,29016,,540
47,253,19382,,540
47,253,19543,,540
47,253,1849,,540
47,254,3068,,360
47,254,12168,,360
47,254,20266,,360
47,254,13323,,360
47,254,19660,,360
47,254,558,,360
47,254,6637,,360
47,254,19438,,360
47,254,13807,,360
47,254,20210,,360
47,254,21577,,360
47,254,15950,,360
47,254,12314,,360
48,225,21497,,360
48,225,7141,,360
48,225,24586,,360
48,225,30247,,360
48,225,26669,,360
48,225,15187,,360
48,225,852,,360
48,18,27788,,540
48,18,14212,,540
48,18,13322,,540
48,18,1301,,540
48,18,19349,,540
48,18,16798,,540
48,18,31795,,540
48,18,9802,,540
48,18,16719,,540
48,18,16338,,540
48,18,541,,540
48,18,17264,,540
48,18,13154,,540
48,18,15075,,540
48,18,4689,,540
48,18,9961,,540
48,18,13774,,540
48,18,30676,,540
48,18,5885,,540
48,249,28455,,360
48,249,3905,,360
48,249,5292,,360
48,249,24619,,360
48,249,23086,,360
48,249,11163,,360
48,249,3039,,360
48,250,1790,,540
48,250,30446,,540
48,250,3460,,540
48,250,19219,,540
48,250,10899,,540
48,250,22423,,540
48,250,8407,,540
48,250,733,,540
48,250,9399,,540
48,250,27434,,540
48,250,26806,,540
48,250,19001,,540
48,250,25188,,540
48,250,25026,,540
48,250,21832,,540
48,250,18900,,540
48,250,354,,540
48,250,30998,,540
48,250,11135,,540
48,251,7919,,360
48,251,28455,,360
48,251,9006,,360
48,251,6101,,360
48,251,18038,,360
48,251,3967,,360
48,251,10301,,360
48,252,5177,11,180
48,253,7200,,540
48,253,7135,,540
48,253,18949,,540
48,253,2728,,540
48,253,30795,,540
48,253,12619,,540
48,253,9086,,540
48,253,29583,,540
48,253,21235,,540
48,253,20247,,540
48,253,30651,,540
48,253,3710,,540
48,254,27584,,360
48,254,30148,,360
48,254,16901,,360
48,254,24103,,360
48,254,16343,,360
48,254,15313,,360
48,254,15112,,360
48,254,14393,,360
48,254,6445,,360
48,254,5657,,360
48,254,26822,,360
48,254,21946,,360
48,254,6653,,360
49,225,18145,,360
49,225,26603,,360
49,225,10221,,360
49,225,31790,,360
49,225,1874,,360
49,225,8470,,360
49,225,6297,,360
49,18,14725,,540
49,18,23054,,540
49,18,7337,,540
49,18,21522,,540
49,18,1947,,540
49,18,22304,,540
49,18,9252,,540
49,18,24999,,540
49,18,27185,,540
49,18,2848,,540
49,18,13373,,540
49,18,7199,,540
49,18,25549,,540
49,18,18320,,540
49,18,30164,,540
49,18,24931,,540
49,18,9331,,540
49,18,7926,,540
49,18,27513,,540
49,249,16931,,360
49,249,12035,,360
49,249,2020,,360
49,249,11674,,360
49,249,31335,,360
49,249,668,,360
49,249,17279,,360
49,250,22016,,540
49,250,17928,,540
49,250,6541,,540
49,250,24461,,540
49,250,26001,,540
49,250,27282,,540
49,250,17174,,540
49,250,12841,,540
49,250,20650,,540
49,250,22677,,540
49,250,1710,,540
49,250,32048,,540
49,250,5051,,540
49,250,9287,,540
49,250,9944,,540
49,250,9718,,540
49,250,14934,,540
49,250,20230,,540
49,250,11902,,540
49,251,24709,,360
49,251,28773,,360
49,251,31691,,360
49,251,16880,,360
49,251,7762,,360
49,251,5782,,360
49,251,15671,,360
49,252,18564,11,180
49,253,4545,,540
49,253,17730,,540
49,253,29605,,540
49,253,3887,,540
49,253,971,,540
49,253,15920,,540
49,253,18000,,540
49,253,28351,,540
49,253,11861,,540
49,253,25914,,540
49,253,20016,,540
49,253,7,,540
49,254,7424,,360
