Department,Course,Slot,Room,Students
16,1,5015,79,100
16,510,6695,26,24
17,3,15949,2,75
17,3,11129,2,75
17,3,15409,2,75
17,536,29475,6,38
17,298,24791,4,60
17,298,14009,4,60
17,298,1555,4,60
17,314,30111,2,88
17,314,11765,2,88
17,314,19180,2,88
17,236,25220,2,78
17,236,10220,2,78
17,236,22364,2,78
17,510,10644,26,24
18,535,14159,11,32
18,318,4794,75,28
19,161,28243,79,105
19,161,6595,79,105
19,161,24808,79,105
19,307,18516,4,61
19,307,1197,4,61
20,36,18823,45,15
21,1,20278,79,100
21,1,11042,79,100
21,1,15419,79,100
21,1,21543,79,100
21,103,5551,4,60
21,103,22434,4,60
21,536,8772,6,38
21,314,13887,2,88
21,314,15077,2,88
21,314,513,2,88
22,535,18099,22,32
22,536,4792,6,38
23,161,27846,79,105
23,161,24041,79,105
23,161,26402,79,105
23,536,30566,6,38
23,540,14106,5,30
24,534,25029,11,33
24,536,3169,6,38
24,104,21994,7,42
24,298,2837,4,60
24,298,15358,4,60
24,298,27789,4,60
25,236,27627,2,78
25,236,30224,2,78
25,236,26096,2,78
25,159,30377,75,27
26,535,12990,11,32
26,536,5027,6,38
26,540,13963,5,30
26,236,11747,2,78
26,236,10389,2,78
26,236,1859,2,78
27,535,2367,11,32
27,280,17964,5,29
27,236,25137,2,78
27,236,1578,2,78
27,236,3574,2,78
28,1,2209,79,100
28,1,21900,79,100
28,1,24967,79,100
28,1,8859,79,100
28,534,3261,11,33
28,103,3019,4,60
28,103,19799,4,60
28,536,2122,6,38
28,236,16429,2,78
28,236,13896,2,78
28,236,26109,2,78
29,103,23562,4,60
29,103,6740,4,60
29,104,3062,7,42
29,314,31059,2,88
29,314,25758,2,88
29,314,26388,2,88
29,540,28136,5,30
30,1,27644,79,100
30,1,30289,79,100
30,1,11210,79,100
30,1,20073,79,100
30,307,14621,4,61
30,307,11342,4,61
30,535,5619,22,32
30,103,3485,4,60
30,103,24233,4,60
30,314,15785,2,88
30,314,17681,2,88
30,314,10592,2,88
31,307,12378,4,61
31,307,9719,4,61
31,3,18954,2,75
31,3,7710,2,75
31,3,18476,2,75
32,3,593,2,75
32,3,23299,2,75
32,3,7993,2,75
32,280,23928,5,29
32,540,20285,5,30
33,1,21352,79,100
33,1,23018,79,100
33,1,3308,79,100
33,1,1040,79,100
33,276,22486,79,144
33,276,25361,79,144
33,276,15983,79,144
33,276,4729,79,144
33,276,11479,79,144
33,276,21177,79,144
33,534,30159,11,33
33,535,29869,22,32
33,536,30269,6,38
33,314,23927,2,88
33,314,15395,2,88
33,314,699,2,88
34,161,26474,79,105
34,161,12988,79,105
34,161,28674,79,105
34,1,22388,79,100
34,1,2493,79,100
34,1,19647,79,100
34,1,27713,79,100
34,535,2365,11,32
34,280,14066,5,29
35,1,10067,79,100
35,1,5639,79,100
35,1,22256,79,100
35,1,7451,79,100
35,459,24772,79,150
35,459,962,79,150
35,459,15109,79,150
35,459,31212,79,150
35,459,9254,79,150
36,276,15298,79,144
36,276,11454,79,144
36,276,17408,79,144
36,276,3140,79,144
36,276,25940,79,144
36,276,22868,79,144
37,534,14311,11,33
37,535,2356,11,32
37,280,16209,5,29
38,1,4603,79,100
38,1,18310,79,100
38,1,20900,79,100
38,1,7730,79,100
38,534,26117,11,33
38,218,5394,,306
38,218,2777,,306
38,218,25891,,306
38,218,1946,,306
38,218,20712,,306
38,218,25582,,306
38,218,18156,,306
38,218,22040,,306
38,218,28668,,306
38,218,19169,,306
38,218,25741,,306
38,218,13415,,306
38,218,20646,,306
38,218,603,,306
38,218,27308,,306
38,218,9639,,306
38,218,6668,,306
39,161,18193,79,105
39,161,14232,79,105
39,161,19440,79,105
39,1,17303,79,100
39,1,29189,79,100
39,1,14271,79,100
39,1,29827,79,100
39,276,17610,79,144
39,276,10840,79,144
39,276,16864,79,144
39,276,27859,79,144
39,276,5442,79,144
39,276,14319,79,144
39,103,4906,4,60
39,103,26596,4,60
40,161,23749,79,105
40,161,29405,79,105
40,161,3639,79,105
40,1,17147,79,100
40,1,27454,79,100
40,1,23674,79,100
40,1,20049,79,100
40,101,22092,2,78
40,101,1232,2,78
40,101,17808,2,78
40,314,22644,2,88
40,314,27730,2,88
40,314,8317,2,88
40,218,30580,,306
40,218,28076,,306
40,218,9069,,306
40,218,11834,,306
40,218,1168,,306
40,218,7492,,306
40,218,29526,,306
40,218,15889,,306
40,218,1004,,306
40,218,32059,,306
40,218,23884,,306
40,218,28636,,306
40,218,4391,,306
40,218,16867,,306
40,218,17276,,306
40,218,14719,,306
40,218,23330,,306
41,161,13123,79,105
41,161,16424,79,105
41,161,8811,79,105
41,1,13172,79,100
41,1,7301,79,100
41,1,4498,79,100
41,1,31628,79,100
41,307,26391,4,61
41,307,20919,4,61
41,101,12741,2,78
41,101,26987,2,78
41,101,2490,2,78
41,534,13923,11,33
41,535,8301,11,32
41,271,20967,79,168
41,271,26840,79,168
41,271,31170,79,168
41,271,6242,79,168
41,271,16408,79,168
41,271,22564,79,168
41,271,10802,79,168
42,161,24339,79,105
42,161,21337,79,105
42,161,11327,79,105
42,3,3365,2,75
42,3,20024,2,75
42,3,19934,2,75
42,534,28944,11,33
42,535,16367,11,32
42,536,536,6,38
43,161,7029,79,105
43,161,13300,79,105
43,161,28335,79,105
43,534,10314,11,33
43,536,13786,6,38
43,159,21863,62,27
44,101,6002,2,78
44,101,8967,2,78
44,101,17197,2,78
44,103,6671,4,60
44,103,28490,4,60
44,536,13814,6,38
44,280,9833,5,29
45,161,28711,79,105
45,161,30454,79,105
45,161,14819,79,105
45,307,26262,4,61
45,307,7351,4,61
45,536,12575,6,38
45,314,241,2,88
45,314,29950,2,88
45,314,1968,2,88
45,271,1407,79,168
45,271,28310,79,168
45,271,25991,79,168
45,271,9229,79,168
45,271,1281,79,168
45,271,4830,79,168
45,271,24812,79,168
46,512,20573,4,60
46,512,15546,4,60
46,161,30885,79,105
46,161,22391,79,105
46,161,11253,79,105
46,1,2254,79,100
46,1,10800,79,100
46,1,9037,79,100
46,1,31776,79,100
46,534,7276,11,33
46,103,15943,4,60
46,103,17497,4,60
46,536,10711,6,38
47,161,8310,79,105
47,161,8192,79,105
47,161,11088,79,105
47,1,4737,79,100
47,1,27921,79,100
47,1,14406,79,100
47,1,31198,79,100
47,535,13182,22,32
47,295,24888,19,55
47,295,27708,19,55
47,536,17561,6,38
48,161,28261,79,105
48,161,21027,79,105
48,161,28757,79,105
48,3,7883,2,75
48,3,3594,2,75
48,3,23021,2,75
48,103,1571,4,60
48,103,20688,4,60
49,1,16568,79,100
49,1,25173,79,100
49,1,2363,79,100
49,1,5315,79,100
49,519,11709,14,93
49,519,13622,14,93
49,519,28231,14,93
49,536,22149,6,38
50,161,27704,79,105
50,161,18395,79,105
50,161,2738,79,105
50,536,8870,6,38
51,512,4354,4,60
51,512,28695,4,60
51,535,22320,11,32
52,1,3376,79,100
52,1,25570,79,100
52,1,22889,79,100
52,1,17270,79,100
52,101,25020,2,78
52,101,25043,2,78
52,101,4099,2,78
52,535,12408,11,32
52,536,31720,6,38
52,298,31147,4,60
52,298,12017,4,60
52,298,4443,4,60
53,307,21124,4,61
53,307,25315,4,61
53,535,19578,11,32
53,103,11016,4,60
53,103,28156,4,60
53,536,28717,6,38
53,218,21601,,306
53,218,15392,,306
53,218,17995,,306
53,218,461,,306
53,218,27079,,306
53,218,23295,,306
53,218,24341,,306
53,218,530,,306
53,218,9998,,306
53,218,8700,,306
53,218,31213,,306
53,218,10955,,306
53,218,13778,,306
53,218,18632,,306
53,218,20200,,306
53,218,23129,,306
53,218,24212,,306
54,535,19413,11,32
54,536,16598,6,38
54,218,26828,,306
54,218,31872,,306
54,218,24453,,306
54,218,17595,,306
54,218,11192,,306
54,218,19127,,306
54,218,29652,,306
54,218,31389,,306
54,218,30277,,306
54,218,3096,,306
54,218,4872,,306
54,218,12156,,306
54,218,27638,,306
54,218,7620,,306
54,218,25922,,306
54,218,939,,306
54,218,14295,,306
55,535,10153,11,32
55,103,10638,4,60
55,103,8359,4,60
55,298,12092,4,60
55,298,17658,4,60
55,298,25658,4,60
55,314,19615,2,88
55,314,7712,2,88
55,314,5165,2,88
56,1,17054,79,100
56,1,7614,79,100
56,1,15823,79,100
56,1,23597,79,100
56,534,26529,11,33
56,535,19378,11,32
56,103,31847,4,60
56,103,32241,4,60
56,159,6279,75,27
57,1,30692,79,100
57,1,2497,79,100
57,1,29316,79,100
57,1,12216,79,100
57,36,1532,45,15
57,536,30122,6,38
58,101,31777,2,78
58,101,25396,2,78
58,101,19005,2,78
58,534,6463,11,33
58,536,22102,6,38
58,298,15260,4,60
58,298,8852,4,60
58,298,21849,4,60
59,271,8105,79,168
59,271,10155,79,168
59,271,27795,79,168
59,271,18323,79,168
59,271,26091,79,168
59,271,27972,79,168
59,271,31950,79,168
60,1,26759,79,100
60,1,11711,79,100
60,1,10954,79,100
60,1,31083,79,100
60,307,4716,4,61
60,307,6289,4,61
60,534,31127,11,33
60,536,9902,6,38
60,280,22828,5,29
61,1,15253,79,100
61,1,9624,79,100
61,1,21043,79,100
61,1,392,79,100
61,307,15718,4,61
61,307,14735,4,61
61,298,32058,4,60
61,298,12814,4,60
61,298,3383,4,60
62,534,1990,11,33
62,103,12297,4,60
62,103,26552,4,60
62,536,20517,6,38
62,459,11290,79,150
62,459,23668,79,150
62,459,443,79,150
62,459,12011,79,150
62,459,29817,79,150
63,1,334,79,100
63,1,27119,79,100
63,1,29807,79,100
63,1,15841,79,100
63,295,25529,19,55
63,295,5791,19,55
63,103,21158,4,60
63,103,31131,4,60
63,536,29466,6,38
63,314,10577,2,88
63,314,9499,2,88
63,314,29182,2,88
64,1,26100,79,100
64,1,26737,79,100
64,1,1290,79,100
64,1,30320,79,100
64,536,23985,6,38
64,540,4364,5,30
65,1,12470,79,100
65,1,31790,79,100
65,1,24031,79,100
65,1,7389,79,100
65,535,28368,11,32
65,536,18058,6,38
65,271,24679,79,168
65,271,29715,79,168
65,271,28188,79,168
65,271,7700,79,168
65,271,28684,79,168
65,271,28674,79,168
65,271,13253,79,168
66,534,2617,11,33
66,295,3630,19,55
66,295,7327,19,55
66,314,13750,2,88
66,314,13075,2,88
66,314,19562,2,88
67,1,28885,79,100
67,1,26045,79,100
67,1,16606,79,100
67,1,24233,79,100
67,276,17213,79,144
67,276,5512,79,144
67,276,24431,79,144
67,276,20546,79,144
67,276,18068,79,144
67,276,13802,79,144
67,534,6439,11,33
67,218,25147,,306
67,218,12355,,306
67,218,29705,,306
67,218,8516,,306
67,218,11406,,306
67,218,28045,,306
67,218,20495,,306
67,218,4825,,306
67,218,25096,,306
67,218,8599,,306
67,218,10866,,306
67,218,31952,,306
67,218,20554,,306
67,218,27817,,306
67,218,29152,,306
67,218,25375,,306
67,218,656,,306
67,271,31113,79,168
67,271,10797,79,168
67,271,13646,79,168
67,271,15290,79,168
67,271,29871,79,168
67,271,16061,79,168
67,271,21244,79,168
68,534,13857,11,33
68,298,2201,4,60
68,298,18751,4,60
68,298,24780,4,60
68,218,5640,,306
68,218,21553,,306
68,218,1853,,306
68,218,7406,,306
68,218,18356,,306
68,218,18664,,306
68,218,9058,,306
68,218,11712,,306
68,218,29357,,306
68,218,13447,,306
68,218,4002,,306
68,218,601,,306
68,218,10312,,306
68,218,19063,,306
68,218,31776,,306
68,218,16254,,306
68,218,4288,,306
69,534,11843,11,33
69,519,20177,14,93
69,519,13040,14,93
69,519,29917,14,93
69,218,23074,,306
69,218,2235,,306
69,218,13736,,306
69,218,3017,,306
69,218,22230,,306
69,218,7670,,306
69,218,15991,,306
69,218,6510,,306
69,218,403,,306
69,218,7376,,306
69,218,726,,306
69,218,29956,,306
69,218,3872,,306
69,218,16308,,306
69,218,27339,,306
69,218,22079,,306
69,218,5431,,306
70,101,5913,2,78
70,101,11793,2,78
70,101,17324,2,78
70,534,4623,11,33
70,103,16901,4,60
70,103,13537,4,60
70,218,20669,,306
70,218,29618,,306
70,218,2620,,306
70,218,30355,,306
70,218,2701,,306
70,218,5,,306
70,218,30683,,306
70,218,4669,,306
70,218,29902,,306
70,218,27648,,306
70,218,28686,,306
70,218,18416,,306
70,218,5966,,306
70,218,1707,,306
70,218,18683,,306
70,218,30334,,306
70,218,4398,,306
71,101,5719,2,78
71,101,7501,2,78
71,101,13942,2,78
71,534,31245,11,33
71,298,7651,4,60
71,298,25044,4,60
71,298,29182,4,60
71,271,14181,79,168
71,271,24851,79,168
71,271,30962,79,168
71,271,9504,79,168
71,271,18309,79,168
71,271,8773,79,168
71,271,7714,79,168
72,1,28129,79,100
72,1,26315,79,100
72,1,24571,79,100
72,1,2916,79,100
72,101,10077,2,78
72,101,3802,2,78
72,101,3329,2,78
72,534,16329,11,33
72,519,672,14,93
72,519,16483,14,93
72,519,16421,14,93
73,1,26720,79,100
73,1,18302,79,100
73,1,29268,79,100
73,1,5510,79,100
73,101,15575,2,78
73,101,8110,2,78
73,101,12398,2,78
73,534,15616,11,33
73,218,3062,,306
73,218,27233,,306
73,218,1667,,306
73,218,14763,,306
73,218,26860,,306
73,218,12850,,306
73,218,22500,,306
73,218,18015,,306
73,218,21582,,306
73,218,15338,,306
73,218,15878,,306
73,218,26169,,306
73,218,12813,,306
73,218,13823,,306
73,218,612,,306
73,218,14921,,306
73,218,9555,,306
73,459,29080,79,150
73,459,10078,79,150
73,459,16399,79,150
73,459,6051,79,150
73,459,26690,79,150
74,512,24070,4,60
74,512,23007,4,60
74,534,14824,11,33
74,459,2697,79,150
74,459,12165,79,150
74,459,17137,79,150
74,459,7654,79,150
74,459,28210,79,150
75,512,714,4,60
75,512,3238,4,60
75,101,18795,2,78
75,101,2358,2,78
75,101,12384,2,78
75,534,16486,11,33
75,519,13974,14,93
75,519,26975,14,93
75,519,13218,14,93
75,218,23319,,306
75,218,14812,,306
75,218,16926,,306
75,218,29779,,306
75,218,12993,,306
75,218,23682,,306
75,218,16298,,306
75,218,30285,,306
75,218,31347,,306
75,218,15654,,306
75,218,6784,,306
75,218,18353,,306
75,218,21285,,306
75,218,9858,,306
75,218,29420,,306
75,218,15917,,306
75,218,11868,,306
75,459,11727,79,150
75,459,8953,79,150
75,459,12237,79,150
75,459,11672,79,150
75,459,24440,79,150
75,271,29547,79,168
75,271,22954,79,168
75,271,23407,79,168
75,271,29770,79,168
75,271,12967,79,168
75,271,12293,79,168
75,271,8940,79,168
76,512,28366,4,60
76,512,17086,4,60
76,1,30574,79,100
76,1,29646,79,100
76,1,17855,79,100
76,1,9368,79,100
76,101,18605,2,78
76,101,27591,2,78
76,101,22890,2,78
76,534,2481,11,33
76,218,2111,,306
76,218,11005,,306
76,218,15358,,306
76,218,31090,,306
76,218,2028,,306
76,218,16155,,306
76,218,11939,,306
76,218,859,,306
76,218,3481,,306
76,218,24952,,306
76,218,20527,,306
76,218,22082,,306
76,218,21858,,306
76,218,29439,,306
76,218,19196,,306
76,218,11621,,306
76,218,1982,,306
77,276,22398,79,144
77,276,23730,79,144
77,276,22059,79,144
77,276,18217,79,144
77,276,16862,79,144
77,276,4541,79,144
77,101,13742,2,78
77,101,30208,2,78
77,101,29945,2,78
77,534,21486,11,33
78,101,1055,2,78
78,101,28536,2,78
78,101,30722,2,78
78,534,18022,11,33
78,218,25105,,306
78,218,25555,,306
78,218,8859,,306
78,218,28153,,306
78,218,22341,,306
78,218,27224,,306
78,218,29713,,306
78,218,31125,,306
78,218,8611,,306
78,218,7028,,306
78,218,23717,,306
78,218,1663,,306
78,218,388,,306
78,218,2105,,306
78,218,30908,,306
78,218,31345,,306
78,218,915,,306
79,101,13773,2,78
79,101,29782,2,78
79,101,22862,2,78
79,534,31318,11,33
79,218,17291,,306
79,218,29768,,306
79,218,3603,,306
79,218,4933,,306
79,218,7486,,306
79,218,6314,,306
79,218,3953,,306
79,218,19544,,306
79,218,19260,,306
79,218,31096,,306
79,218,12616,,306
79,218,30197,,306
79,218,32078,,306
79,218,3958,,306
79,218,18509,,306
79,218,18696,,306
79,218,6357,,306
79,271,3541,79,168
79,271,26802,79,168
79,271,15653,79,168
79,271,22786,79,168
79,271,122,79,168
79,271,9097,79,168
79,271,12662,79,168
80,101,17965,2,78
80,101,10961,2,78
80,101,13588,2,78
80,534,8193,11,33
80,218,488,,306
80,218,19811,,306
80,218,18106,,306
80,218,9325,,306
80,218,22224,,306
80,218,27636,,306
80,218,20201,,306
80,218,26395,,306
80,218,10373,,306
80,218,15548,,306
80,218,5950,,306
80,218,6669,,306
80,218,8076,,306
80,218,1132,,306
80,218,17097,,306
80,218,25260,,306
80,218,1578,,306
81,1,15787,79,100
81,1,15788,79,100
81,1,27550,79,100
81,1,31975,79,100
82,535,5460,11,32
82,104,22168,7,42
83,161,21919,79,105
83,161,16044,79,105
83,161,19561,79,105
83,535,30752,22,32
83,536,763,6,38
83,540,13805,5,30
83,541,12806,75,28
84,535,19979,22,32
84,298,13445,4,60
84,298,16253,4,60
84,298,14188,4,60
84,541,8051,75,28
85,108,18216,2,84
85,108,16372,2,84
85,541,5943,75,28
85,318,22475,75,28
86,536,25925,6,38
86,540,28605,5,30
86,318,31376,75,28
87,36,26310,45,15
87,535,22755,11,32
87,541,25542,75,28
88,298,16746,4,60
88,298,3472,4,60
88,298,25758,4,60
88,540,28651,5,30
89,36,16621,45,15
89,540,10187,5,30
90,540,12782,5,30
90,541,29327,75,28
90,271,10801,79,168
90,271,2870,79,168
90,271,1876,79,168
90,271,8435,79,168
90,271,15956,79,168
90,271,1035,79,168
90,271,21465,79,168
91,103,28745,4,60
91,103,9486,4,60
91,540,146,5,30
91,541,31342,75,28
92,104,23816,7,42
92,540,11905,5,30
93,535,31176,11,32
93,540,2512,5,30
93,510,13142,26,24
94,540,791,5,30
94,541,14109,75,28
94,159,20148,62,27
95,3,6968,2,75
95,3,21689,2,75
95,3,2607,2,75
95,536,23,6,38
95,108,1877,2,84
95,108,2542,2,84
95,540,5771,5,30
95,541,10241,75,28
96,510,13508,26,24
97,307,15126,4,61
97,307,19362,4,61
97,540,7974,5,30
97,541,5832,75,28
98,3,28607,2,75
98,3,9635,2,75
98,3,8197,2,75
98,536,18359,6,38
99,161,30879,79,105
99,161,27362,79,105
99,161,18458,79,105
99,536,15033,6,38
99,541,4753,75,28
100,459,14942,79,150
100,459,27066,79,150
100,459,6493,79,150
100,459,15319,79,150
100,459,14256,79,150
100,540,16429,5,30
100,541,14081,75,28
101,3,21148,2,75
101,3,30139,2,75
101,3,2053,2,75
101,535,16395,11,32
101,108,15641,2,84
101,108,5669,2,84
101,540,30113,5,30
102,535,13935,22,32
102,280,18362,5,29
102,540,20891,5,30
102,541,578,75,28
102,318,29198,75,28
103,161,10028,79,105
103,161,13225,79,105
103,161,31953,79,105
103,108,6892,2,84
103,108,17581,2,84
103,540,19515,5,30
104,541,19317,75,28
105,280,13685,5,29
106,3,22768,2,75
106,3,15179,2,75
106,3,19202,2,75
106,108,17908,2,84
106,108,13266,2,84
106,541,28868,75,28
107,535,23245,22,32
107,540,6805,5,30
108,237,25038,74,25
108,287,16372,43,18
109,161,30917,79,105
109,161,889,79,105
109,161,30996,79,105
109,1,21289,79,100
109,1,12290,79,100
109,1,29993,79,100
109,1,15630,79,100
109,307,1451,4,61
109,307,5648,4,61
109,3,15285,2,75
109,3,13372,2,75
109,3,5697,2,75
109,101,6639,2,78
109,101,28523,2,78
109,101,23185,2,78
109,423,18631,5,30
109,298,28398,4,60
109,298,8753,4,60
109,298,12004,4,60
109,314,28430,2,88
109,314,29466,2,88
109,314,21053,2,88
109,316,4375,75,27
110,276,1989,79,144
110,276,12440,79,144
110,276,32219,79,144
110,276,18715,79,144
110,276,9692,79,144
110,276,4467,79,144
110,101,16861,2,78
110,101,11607,2,78
110,101,14074,2,78
110,293,17031,19,55
110,293,22219,19,55
110,103,18139,4,60
110,103,8613,4,60
111,275,9726,43,18
111,276,9679,79,144
111,276,23749,79,144
111,276,23843,79,144
111,276,9280,79,144
111,276,9803,79,144
111,276,15164,79,144
111,217,27040,19,52
111,217,11431,19,52
111,217,5300,19,52
111,425,13661,4,60
111,425,16973,4,60
112,512,5628,4,60
112,512,29574,4,60
112,276,26050,79,144
112,276,931,79,144
112,276,15511,79,144
112,276,4367,79,144
112,276,25651,79,144
112,276,14942,79,144
112,101,30463,2,78
112,101,28831,2,78
112,101,8845,2,78
112,218,18984,,306
112,218,21716,,306
112,218,23598,,306
112,218,16980,,306
112,218,28964,,306
112,218,10480,,306
112,218,20868,,306
112,218,10417,,306
112,218,22431,,306
112,218,17636,,306
112,218,25212,,306
112,218,502,,306
112,218,13410,,306
112,218,31023,,306
112,218,5453,,306
112,218,576,,306
112,218,16069,,306
112,271,14304,79,168
112,271,27520,79,168
112,271,15764,79,168
112,271,29687,79,168
112,271,3998,79,168
112,271,15021,79,168
112,271,2174,79,168
113,159,29694,62,27
114,107,503,69,25
114,527,14082,36,20
114,319,24663,75,28
115,236,8834,2,78
115,236,21717,2,78
115,236,26944,2,78
116,307,31202,4,61
116,307,23549,4,61
117,276,6015,79,144
117,276,22896,79,144
117,276,296,79,144
117,276,30439,79,144
117,276,17334,79,144
117,276,28801,79,144
117,218,20205,,306
117,218,21915,,306
117,218,26585,,306
117,218,2730,,306
117,218,27535,,306
117,218,22470,,306
117,218,31924,,306
117,218,14904,,306
117,218,2040,,306
117,218,22898,,306
117,218,20107,,306
117,218,7713,,306
117,218,32195,,306
117,218,20483,,306
117,218,15052,,306
117,218,28274,,306
117,218,28337,,306
117,459,27629,79,150
117,459,5858,79,150
117,459,17970,79,150
117,459,22342,79,150
117,459,3154,79,150
118,276,25179,79,144
118,276,2681,79,144
118,276,16718,79,144
118,276,31809,79,144
118,276,13023,79,144
118,276,25726,79,144
118,218,24714,,306
118,218,30117,,306
118,218,19988,,306
118,218,19083,,306
118,218,4447,,306
118,218,28228,,306
118,218,31677,,306
118,218,29159,,306
118,218,29396,,306
118,218,7548,,306
118,218,17647,,306
118,218,3680,,306
118,218,27563,,306
118,218,3094,,306
118,218,1403,,306
118,218,14279,,306
118,218,11029,,306
119,276,8887,79,144
119,276,4365,79,144
119,276,31545,79,144
119,276,18527,79,144
119,276,8821,79,144
119,276,8217,79,144
119,101,14578,2,78
119,101,1881,2,78
119,101,17981,2,78
120,276,28344,79,144
120,276,4585,79,144
120,276,8204,79,144
120,276,2227,79,144
120,276,10365,79,144
120,276,1911,79,144
120,101,2708,2,78
120,101,11821,2,78
120,101,30011,2,78
121,101,20893,2,78
121,101,15785,2,78
121,101,32249,2,78
121,218,19786,,306
121,218,463,,306
121,218,27921,,306
121,218,3767,,306
121,218,27564,,306
121,218,12590,,306
121,218,4502,,306
121,218,1533,,306
121,218,25192,,306
121,218,4324,,306
121,218,18704,,306
121,218,6738,,306
121,218,2422,,306
121,218,61,,306
121,218,4672,,306
121,218,10312,,306
121,218,4115,,306
121,459,6118,79,150
121,459,32112,79,150
121,459,8049,79,150
121,459,28823,79,150
121,459,30750,79,150
122,295,15832,19,55
122,295,6297,19,55
123,101,3727,2,78
123,101,24561,2,78
123,101,27219,2,78
123,293,28201,19,55
123,293,29324,19,55
123,218,28991,,306
123,218,30164,,306
123,218,4637,,306
123,218,23818,,306
123,218,18649,,306
123,218,6315,,306
123,218,22488,,306
123,218,7347,,306
123,218,18722,,306
123,218,7662,,306
123,218,24658,,306
123,218,25736,,306
123,218,26916,,306
123,218,27717,,306
123,218,31850,,306
123,218,27783,,306
123,218,17831,,306
124,235,8220,5,29
125,101,28173,2,78
125,101,10973,2,78
125,101,12704,2,78
125,218,15367,,306
125,218,26119,,306
125,218,25194,,306
125,218,5208,,306
125,218,14967,,306
125,218,11396,,306
125,218,31125,,306
125,218,24068,,306
125,218,26056,,306
125,218,16053,,306
125,218,2871,,306
125,218,21299,,306
125,218,1757,,306
125,218,22710,,306
125,218,10883,,306
125,218,12132,,306
125,218,14743,,306
125,271,1425,79,168
125,271,8596,79,168
125,271,16877,79,168
125,271,28938,79,168
125,271,689,79,168
125,271,13381,79,168
125,271,16288,79,168
126,520,5605,5,30
127,276,31877,79,144
127,276,3579,79,144
127,276,3257,79,144
127,276,15306,79,144
127,276,28812,79,144
127,276,32108,79,144
127,101,28770,2,78
127,101,5658,2,78
127,101,10902,2,78
127,218,1469,,306
127,218,2281,,306
127,218,19426,,306
127,218,23954,,306
127,218,13881,,306
127,218,17225,,306
127,218,10616,,306
127,218,29389,,306
127,218,26473,,306
127,218,7232,,306
127,218,15555,,306
127,218,25279,,306
127,218,15602,,306
127,218,12914,,306
127,218,14357,,306
127,218,27467,,306
127,218,26797,,306
128,218,1000,,306
128,218,29636,,306
128,218,15579,,306
128,218,11391,,306
128,218,21515,,306
128,218,18923,,306
128,218,7728,,306
128,218,16705,,306
128,218,28248,,306
128,218,4,,306
128,218,9828,,306
128,218,28366,,306
128,218,19684,,306
128,218,983,,306
128,218,16427,,306
128,218,20679,,306
128,218,15968,,306
128,271,31902,79,168
128,271,2703,79,168
128,271,7192,79,168
128,271,19175,79,168
128,271,10714,79,168
128,271,8404,79,168
128,271,26130,79,168
129,276,31886,79,144
129,276,297,79,144
129,276,20595,79,144
129,276,7662,79,144
129,276,26188,79,144
