Dept,Course,Slot,Room,Students
9,239,24688,18,60
9,239,1650,57,60
10,240,4122,75,60
10,240,15093,18,60
10,241,5689,57,60
10,241,10037,57,60
10,242,26913,6,30
10,242,24775,6,30
10,243,17282,47,90
10,243,12971,47,90
10,243,26060,47,90
10,243,15466,47,90
10,244,6992,28,120
10,244,15385,28,120
10,244,4612,28,120
10,244,20152,28,120
10,25,29546,6,30
10,236,13579,57,60
10,236,18907,18,60
10,237,10117,6,30
10,238,394,18,60
10,238,15357,75,60
10,238,5754,47,60
10,239,10810,18,60
10,239,16118,47,60
11,240,27381,75,60
11,240,23477,18,60
11,241,13992,57,60
11,241,13117,18,60
11,242,25970,6,30
11,242,14629,6,30
11,243,13828,47,90
11,243,25774,47,90
11,243,12190,47,90
11,243,27055,47,90
11,244,23306,28,120
11,244,724,58,120
11,244,17782,28,120
11,244,4512,3,120
11,25,13653,6,30
11,236,5988,57,60
11,236,16102,47,60
11,237,10934,6,30
11,238,3142,18,60
11,238,20566,18,60
11,238,4694,75,60
11,239,26955,57,60
11,239,8123,75,60
12,240,30956,75,60
12,240,4243,18,60
12,241,6488,18,60
12,241,15712,57,60
12,242,4529,6,30
12,242,21119,6,30
12,243,17288,47,90
12,243,2816,47,90
12,243,30296,47,90
12,243,7844,47,90
12,244,15775,28,120
12,244,29308,28,120
12,244,22671,28,120
12,244,8239,28,120
12,25,31305,6,30
12,236,22119,57,60
12,236,26045,57,60
12,237,26528,6,30
12,238,9680,57,60
12,238,26860,75,60
12,238,1966,57,60
12,239,15983,57,60
12,239,927,75,60
13,240,6764,18,60
13,240,24965,18,60
13,241,19538,18,60
13,241,26083,57,60
13,242,1853,6,30
13,242,21726,6,30
13,243,5501,47,90
13,243,4833,47,90
13,243,15184,47,90
13,243,6007,47,90
13,244,18680,28,120
13,244,548,28,120
13,244,8286,28,120
13,244,13887,28,120
13,25,556,6,30
13,236,953,75,60
13,236,5890,57,60
13,237,2952,6,30
13,238,9793,57,60
13,238,889,75,60
13,238,30381,18,60
13,239,30562,75,60
13,239,4724,18,60
14,240,13437,18,60
14,240,6275,18,60
14,241,3356,18,60
14,241,2022,75,60
14,242,19715,6,30
14,242,14183,6,30
14,243,30451,47,90
14,243,8163,47,90
14,243,1101,47,90
14,243,28279,47,90
14,244,14924,28,120
14,244,9820,28,120
14,244,21254,28,120
14,244,31903,28,120
14,25,17778,6,30
14,236,18888,18,60
14,236,2225,18,60
14,237,14565,6,30
14,238,19442,18,60
14,238,25505,18,60
14,238,8618,18,60
14,239,31455,75,60
14,239,7309,18,60
15,240,13814,47,60
15,240,14477,75,60
15,241,11882,57,60
15,241,27964,57,60
15,242,31499,6,30
15,242,11276,6,30
15,243,26856,47,90
15,243,26044,47,90
15,243,15966,47,90
15,243,1310,47,90
15,244,21658,28,120
15,244,2982,28,120
15,244,30498,28,120
15,244,19268,28,120
15,25,21880,6,30
15,236,3328,18,60
15,236,16331,18,60
15,237,21239,6,30
15,238,435,18,60
15,238,5835,57,60
15,238,30942,18,60
15,239,29213,18,60
15,239,29605,18,60
16,240,6263,18,60
16,240,16122,47,60
16,241,23442,18,60
16,241,1597,57,60
16,242,8608,6,30
16,242,9148,6,30
16,243,5047,47,90
16,243,31497,47,90
16,243,9823,47,90
16,243,1170,47,90
16,244,32,28,120
16,244,31953,28,120
16,244,12715,28,120
16,244,30550,28,120
16,25,13348,6,30
16,236,25093,75,60
16,236,9518,57,60
16,237,15518,6,30
16,238,29624,18,60
16,238,16778,75,60
16,238,27701,57,60
16,239,20123,57,60
16,239,2892,75,60
17,240,18221,75,60
17,240,436,18,60
17,241,17024,75,60
17,241,15462,18,60
17,242,6523,6,30
17,242,16800,1,30
17,243,16004,47,90
17,243,4796,47,90
17,243,28270,47,90
17,243,9463,47,90
17,244,19841,28,120
17,244,22248,28,120
17,244,1726,28,120
17,244,5335,28,120
17,25,2953,6,30
17,236,16040,57,60
17,236,14001,57,60
17,237,23907,6,30
17,238,14696,75,60
17,238,30919,18,60
17,238,20294,18,60
17,239,16667,18,60
17,239,17627,57,60
18,240,2600,75,60
18,240,19273,18,60
18,241,28935,18,60
18,241,7299,18,60
18,242,3325,6,30
18,242,4623,6,30
18,243,19609,47,90
18,243,9179,47,90
18,243,16620,47,90
18,243,28823,47,90
18,244,18985,28,120
18,244,21773,28,120
18,244,18589,28,120
18,244,10071,28,120
18,25,25606,6,30
18,236,8443,75,60
18,236,5789,57,60
18,237,31721,6,30
18,238,5592,57,60
18,238,17594,57,60
18,238,12804,18,60
18,239,721,18,60
18,239,15866,57,60
19,240,4808,18,60
19,240,31138,75,60
19,241,24116,57,60
19,241,633,75,60
19,242,14900,6,30
19,242,6381,6,30
19,243,17112,47,90
19,243,28574,47,90
19,243,22462,47,90
19,243,15038,47,90
19,244,21489,28,120
19,244,9355,14,120
19,244,10052,28,120
19,244,1221,28,120
19,25,6764,6,30
19,236,14194,75,60
19,236,26177,47,60
19,237,5129,6,30
19,238,12897,18,60
19,238,20441,75,60
19,238,30559,75,60
19,239,8422,75,60
19,239,47,75,60
20,240,1466,57,60
20,240,16893,18,60
20,241,7600,57,60
20,241,1312,18,60
20,242,8920,6,30
20,242,15246,6,30
20,243,3272,47,90
20,243,3251,47,90
20,243,11397,47,90
20,243,8163,47,90
20,244,32104,28,120
20,244,23064,28,120
20,244,32123,28,120
20,244,17639,28,120
20,25,24433,6,30
20,236,12428,75,60
20,236,27271,18,60
20,237,4819,6,30
20,238,21124,18,60
20,238,3976,57,60
20,238,1556,57,60
20,239,5307,18,60
20,239,7284,75,60
21,240,16091,57,60
21,240,29599,18,60
21,241,27157,75,60
21,241,7483,47,60
21,242,12388,6,30
21,242,29230,7,30
21,243,14840,47,90
21,243,7904,47,90
21,243,11798,47,90
21,243,29796,47,90
21,244,31094,28,120
21,244,27869,28,120
21,244,11092,28,120
21,244,2202,28,120
21,25,15090,6,30
21,236,2137,18,60
21,236,2487,18,60
21,237,11077,6,30
21,238,210,18,60
21,238,26402,18,60
21,238,16622,18,60
21,239,14863,18,60
21,239,6412,75,60
22,240,29626,18,60
22,240,9690,57,60
22,241,26777,75,60
22,241,10366,75,60
22,242,4625,6,30
22,242,2787,6,30
22,243,1202,47,90
22,243,27148,47,90
22,243,12066,47,90
22,243,30773,77,90
22,244,15778,28,120
22,244,24379,28,120
22,244,17676,28,120
22,244,10735,28,120
22,25,21109,6,30
22,236,4913,75,60
22,236,18751,75,60
22,237,27511,6,30
22,238,3384,18,60
22,238,11673,57,60
22,238,8208,18,60
22,239,21728,57,60
22,239,25279,18,60
23,240,16443,75,60
23,240,28933,18,60
23,241,23216,18,60
23,241,20839,18,60
23,242,16059,6,30
23,242,23460,6,30
23,243,3789,47,90
23,243,14275,47,90
23,243,2797,47,90
23,243,3517,47,90
23,244,16527,28,120
23,244,17234,28,120
23,244,27591,28,120
23,244,23119,28,120
23,25,9591,6,30
23,236,21187,18,60
23,236,2430,18,60
23,237,3388,6,30
23,238,19048,75,60
23,238,23593,18,60
23,238,28149,57,60
23,239,26826,75,60
23,239,7295,75,60
24,240,12750,75,60
24,240,7543,57,60
24,241,18115,47,60
24,241,9719,57,60
24,242,2263,6,30
24,242,13455,6,30
24,243,22096,47,90
24,243,27449,47,90
24,243,14886,47,90
24,243,9701,47,90
24,244,23035,28,120
24,244,11948,28,120
24,244,357,28,120
24,244,17646,28,120
24,25,1921,6,30
24,236,9248,75,60
24,236,2853,18,60
24,237,24677,6,30
24,238,31155,75,60
24,238,7990,57,60
24,238,32049,57,60
24,239,17735,57,60
24,239,18342,18,60
25,240,20232,75,60
25,240,12593,18,60
25,241,2995,18,60
25,241,16326,18,60
25,242,5247,6,30
25,242,18846,6,30
25,243,18568,47,90
25,243,10697,47,90
25,243,7566,47,90
25,243,28463,48,90
25,244,23720,28,120
25,244,417,28,120
25,244,7874,28,120
25,244,4680,28,120
25,25,20024,6,30
25,236,1650,57,60
25,236,7740,47,60
25,237,5357,6,30
25,238,28147,57,60
25,238,19970,57,60
25,238,19825,57,60
25,239,29499,18,60
25,239,13991,57,60
26,240,3208,75,60
26,240,4959,75,60
26,241,19056,75,60
26,241,18801,75,60
26,242,27953,6,30
26,242,3530,6,30
26,243,4680,47,90
26,243,9969,47,90
26,243,10371,47,90
26,243,3263,47,90
26,244,16592,28,120
26,244,784,28,120
26,244,9922,28,120
26,244,483,3,120
26,25,12082,6,30
26,236,19652,57,60
26,236,8703,75,60
26,237,17531,6,30
26,238,7304,18,60
26,238,20121,57,60
26,238,25798,57,60
26,239,11547,57,60
26,239,16438,75,60
27,240,25411,75,60
27,240,8957,75,60
27,241,21112,75,60
27,241,17339,75,60
27,242,10916,6,30
27,242,13445,6,30
27,243,24355,47,90
27,243,449,47,90
27,243,2390,47,90
27,243,22431,47,90
27,244,9801,28,120
27,244,27257,28,120
27,244,26955,28,120
27,244,572,28,120
27,25,17540,6,30
27,236,9369,18,60
27,236,16798,18,60
27,237,5966,6,30
27,238,14829,18,60
27,238,20557,18,60
27,238,6094,75,60
27,239,26514,75,60
27,239,29443,75,60
28,240,19115,18,60
28,240,6645,75,60
28,241,11112,18,60
28,241,8739,18,60
28,242,23609,6,30
28,242,26563,6,30
28,243,8081,47,90
28,243,7777,47,90
28,243,2034,47,90
28,243,16398,47,90
28,244,15834,28,120
28,244,17439,28,120
28,244,18165,28,120
28,244,22671,28,120
28,25,15267,6,30
28,236,3969,57,60
28,236,19697,57,60
28,237,29830,6,30
28,238,24922,18,60
28,238,25107,75,60
28,238,12119,75,60
28,239,8449,18,60
28,239,18063,57,60
29,240,31924,57,60
29,240,14541,18,60
29,241,21266,18,60
29,241,30665,18,60
29,242,8976,6,30
29,242,10485,6,30
29,243,3838,47,90
29,243,19299,47,90
29,243,27659,47,90
29,243,6966,47,90
29,244,6832,28,120
29,244,1844,28,120
29,244,29382,28,120
29,244,23280,28,120
29,25,13721,6,30
29,236,30722,18,60
29,236,6359,75,60
29,237,1963,6,30
29,238,19680,57,60
29,238,4310,75,60
29,238,24305,18,60
29,239,16090,57,60
29,239,19051,75,60
30,240,20385,18,60
30,240,6199,18,60
30,241,15906,57,60
30,241,22526,75,60
30,242,25866,6,30
30,242,21683,6,30
30,243,11232,47,90
30,243,20961,48,90
30,243,5398,48,90
30,243,3702,47,90
30,244,30947,28,120
30,244,17604,28,120
30,244,3326,28,120
30,244,28735,28,120
30,25,9765,6,30
30,236,16169,75,60
30,236,4863,18,60
30,237,31387,6,30
30,238,12104,75,60
30,238,9150,18,60
30,238,11023,75,60
30,239,13672,57,60
30,239,13972,57,60
31,224,7298,6,30
31,224,16003,6,30
31,16,16572,6,30
31,16,14573,6,30
31,245,7524,6,30
31,245,14638,6,30
31,246,3944,6,30
31,246,11506,6,30
31,247,7064,6,30
31,247,20332,6,30
31,248,8420,6,30
31,248,7219,6,30
31,221,10921,6,30
31,221,27123,6,30
31,222,18494,6,30
31,222,5215,6,30
31,223,2804,70,45
31,223,5445,18,45
31,223,9887,57,45
32,224,29297,6,30
32,224,10532,6,30
32,16,12399,6,30
32,16,7087,6,30
32,245,3417,6,30
32,245,24707,6,30
32,246,13352,6,30
32,246,12549,6,30
32,247,26362,6,30
32,247,16950,6,30
32,248,21802,6,30
32,248,20805,6,30
32,221,2307,6,30
32,221,28879,6,30
32,222,16689,6,30
32,222,31234,6,30
32,223,5356,70,45
32,223,21323,70,45
32,223,5855,57,45
33,224,4255,6,30
33,224,3779,6,30
33,16,20128,6,30
33,16,13485,6,30
33,245,28732,6,30
33,245,8122,6,30
33,246,32185,6,30
33,246,27492,6,30
33,247,19115,6,30
33,247,22428,6,30
33,248,19625,6,30
33,248,12090,6,30
33,221,14178,6,30
33,221,15282,6,30
33,222,357,6,30
33,222,11191,6,30
33,223,5953,57,45
33,223,26276,70,45
33,223,19575,47,45
34,224,7186,6,30
34,224,2620,6,30
34,16,18382,6,30
34,16,27902,6,30
34,245,22866,6,30
34,245,17341,6,30
34,246,29746,6,30
34,246,19829,6,30
34,247,10568,6,30
34,247,31382,6,30
34,248,1091,6,30
34,248,4085,6,30
34,221,29499,6,30
34,221,9678,6,30
34,222,3536,6,30
34,222,21365,6,30
34,223,29695,57,45
34,223,7234,70,45
34,223,28423,70,45
35,224,4380,6,30
35,224,7606,6,30
35,16,23648,6,30
35,16,3036,6,30
35,245,18203,6,30
35,245,4667,6,30
35,246,13149,6,30
35,246,19583,6,30
35,247,13489,6,30
35,247,16765,6,30
35,248,26273,6,30
35,248,4977,6,30
35,221,10210,6,30
35,221,8794,6,30
35,222,21249,6,30
35,222,15862,6,30
35,223,5529,57,45
35,223,68,70,45
35,223,15877,57,45
36,224,19522,6,30
36,224,3647,6,30
36,16,18983,6,30
36,16,6447,6,30
36,245,17822,6,30
36,245,9844,6,30
36,246,15659,6,30
36,246,10751,6,30
36,247,358,6,30
36,247,16031,6,30
36,248,6778,6,30
36,248,22159,6,30
36,221,5520,6,30
36,221,14468,6,30
36,222,9554,6,30
36,222,22372,6,30
36,223,12143,70,45
36,223,32221,47,45
36,223,20527,70,45
37,224,22435,6,30
37,224,1028,6,30
37,16,19836,6,30
37,16,8006,6,30
37,245,1616,6,30
37,245,22281,6,30
37,246,3539,6,30
37,246,14420,6,30
37,247,7419,6,30
37,247,2886,6,30
37,248,772,6,30
37,248,20332,6,30
37,221,960,6,30
37,221,8272,6,30
37,222,24168,6,30
37,222,11251,6,30
37,223,15987,57,45
37,223,21833,57,45
37,223,22895,70,45
38,224,16478,6,30
38,224,12142,6,30
38,16,16683,6,30
38,16,32005,6,30
38,245,517,6,30
38,245,19253,6,30
38,246,8971,6,30
38,246,9463,6,30
38,247,31265,6,30
38,247,4884,6,30
38,248,18864,6,30
38,248,26329,6,30
38,221,28709,6,30
38,221,3430,6,30
38,222,20754,6,30
38,222,24124,6,30
38,223,12977,70,45
38,223,25682,57,45
38,223,180,70,45
39,224,18568,6,30
39,224,13263,6,30
39,16,4697,6,30
39,16,25699,6,30
39,245,12296,6,30
39,245,21445,6,30
39,246,9498,6,30
39,246,23842,6,30
39,247,31489,6,30
39,247,2828,6,30
39,248,9273,6,30
39,248,24464,6,30
39,221,17939,6,30
39,221,4652,6,30
39,222,11672,6,30
39,222,21973,6,30
39,223,24036,57,45
39,223,6393,70,45
39,223,11761,57,45
40,224,3501,6,30
40,224,990,6,30
40,16,18665,6,30
40,16,10854,6,30
40,245,18827,1,30
40,245,16645,6,30
40,246,30817,6,30
40,246,8572,6,30
40,247,16417,6,30
40,247,5581,6,30
40,248,17917,6,30
40,248,10295,6,30
40,221,1992,6,30
40,221,17090,6,30
40,222,28916,6,30
40,222,2118,6,30
40,223,11073,70,45
40,223,28225,70,45
40,223,9691,57,45
41,224,15354,6,30
41,224,21071,6,30
41,16,8032,6,30
41,16,14463,6,30
41,245,15690,6,30
41,245,17707,6,30
41,246,23876,6,30
41,246,6895,6,30
41,247,24952,6,30
41,247,18534,6,30
41,248,12104,6,30
41,248,16120,6,30
41,221,23063,6,30
41,221,22735,6,30
41,222,13466,6,30
41,222,3003,6,30
41,223,21097,70,45
41,223,182,70,45
41,223,21687,57,45
42,224,25040,6,30
42,224,27475,6,30
42,16,19622,6,30
42,16,20422,6,30
42,245,29336,6,30
42,245,340,6,30
42,246,13068,6,30
42,246,11133,6,30
42,247,10122,6,30
42,247,6243,6,30
42,248,19394,6,30
42,248,17830,6,30
42,221,9173,6,30
42,221,16533,6,30
42,222,9566,6,30
42,222,15366,6,30
42,223,31072,70,45
42,223,13635,57,45
42,223,17213,70,45
43,224,30033,6,30
43,224,5798,6,30
43,16,21343,6,30
43,16,25279,6,30
43,245,31264,6,30
43,245,3019,6,30
43,246,29537,6,30
43,246,17594,6,30
43,247,12000,6,30
43,247,13228,6,30
43,248,7218,6,30
43,248,20652,6,30
43,221,6585,6,30
43,221,4275,6,30
43,222,22419,6,30
43,222,21433,6,30
43,223,9376,70,45
43,223,8456,70,45
43,223,1902,57,45
44,224,29848,6,30
44,224,14063,6,30
44,16,22184,6,30
44,16,31849,6,30
44,245,6824,6,30
44,245,28395,6,30
44,246,14425,6,30
44,246,25490,6,30
44,247,23026,6,30
44,247,27781,6,30
44,248,12541,6,30
44,248,12962,6,30
44,221,27989,6,30
44,221,30823,6,30
44,222,18403,6,30
44,222,4934,6,30
44,223,17896,57,45
44,223,7580,57,45
44,223,25636,57,45
45,224,19263,6,30
45,224,8780,6,30
45,16,26298,6,30
45,16,11879,6,30
45,245,29649,6,30
45,245,27756,6,30
45,246,3737,6,30
45,246,7418,6,30
45,247,31296,6,30
45,247,26989,6,30
45,248,25059,6,30
45,248,8052,6,30
45,221,29752,6,30
45,221,29032,6,30
45,222,8646,6,30
45,222,21575,6,30
45,223,9271,70,45
45,223,31069,70,45
45,223,9343,70,45
46,225,17921,,360
46,225,29735,,360
46,225,28009,,360
46,225,8075,,360
46,225,31052,,360
46,225,26778,,360
46,225,11196,,360
46,18,1412,,540
46,18,28181,,540
46,18,20487,,540
46,18,27167,,540
46,18,25119,,540
46,18,15016,,540
46,18,19765,,540
46,18,31605,,540
46,18,25286,,540
46,18,18506,,540
46,18,18379,,540
46,18,6936,,540
46,18,21224,,540
46,18,9305,,540
46,18,12155,,540
46,18,6387,,540
46,18,14452,,540
46,18,10614,,540
46,18,164,,540
46,249,2528,,360
46,249,30607,,360
46,249,17269,,360
46,249,19150,,360
46,249,1262,,360
46,249,27283,,360
46,249,3197,,360
46,250,25183,,540
46,250,27023,,540
46,250,11923,,540
46,250,22937,,540
46,250,20514,,540
46,250,22857,,540
46,250,18875,,540
46,250,3508,,540
46,250,29381,,540
46,250,12113,,540
46,250,18391,,540
46,250,22360,,540
46,250,29535,,540
46,250,14818,,540
46,250,21095,,540
46,250,7276,,540
46,250,4460,,540
46,250,13555,,540
46,250,13819,,540
46,251,26145,,360
46,251,14498,,360
46,251,15649,,360
46,251,28505,,360
46,251,32202,,360
46,251,11407,,360
46,251,14999,,360
46,252,12489,11,180
46,253,11392,,540
46,253,31033,,540
46,253,25610,,540
46,253,2475,,540
46,253,28424,,540
46,253,11988,,540
46,253,16117,,540
46,253,2934,,540
46,253,32022,,540
46,253,22229,,540
46,253,20580,,540
46,253,4821,,540
46,254,22595,,360
46,254,20266,,360
46,254,22411,,360
46,254,14053,,360
46,254,3875,,360
46,254,19826,,360
46,254,21909,,360
46,254,7734,,360
46,254,8117,,360
46,254,13656,,360
46,254,14806,,360
46,254,2490,,360
46,254,7707,,360
47,225,30086,,360
47,225,23721,,360
47,225,11811,,360
47,225,18797,,360
47,225,15151,,360
47,225,3474,,360
47,225,244,,360
47,18,24449,,540
47,18,30727,,540
47,18,29068,,540
47,18,30480,,540
47,18,4224,,540
47,18,16330,,540
47,18,4637,,540
47,18,13985,,540
47,18,5666,,540
47,18,7465,,540
47,18,12075,,540
47,18,32179,,540
47,18,16186,,540
47,18,331,,540
47,18,8276,,540
47,18,7012,,540
47,18,15983,,540
47,18,32242,,540
47,18,2152,,540
47,249,29472,,360
47,249,21729,,360
47,249,8776,,360
47,249,27502,,360
47,249,16942,,360
47,249,11352,,360
47,249,23737,,360
47,250,27083,,540
47,250,6434,,540
47,250,17846,,540
47,250,22968,,540
47,250,3644,,540
47,250,5436,,540
47,250,1137,,540
47,250,21312,,540
47,250,2497,,540
47,250,3011,,540
47,250,25796,,540
47,250,1350,,540
47,250,27217,,540
47,250,28829,,540
47,250,12380,,540
47,250,27870,,540
47,250,6773,,540
47,250,18426,,540
47,250,23166,,540
47,251,16191,,360
47,251,13639,,360
47,251,27751,,360
47,251,18873,,360
47,251,7039,,360
47,251,1627,,360
47,251,20478,,360
47,252,11024,11,180
47,253,5351,,540
47,253,21125,,540
47,253,31594,,540
47,253,26754,,540
47,253,17292,,540
47,253,19247,,540
47,253,28335,,540
47,253,31919,,540
47,253,881,,540
47,253,10585,,540
47,253,31220,,540
47,253,15932,,540
47,254,4354,,360
47,254,23107,,360
47,254,20025,,360
47,254,771,,360
47,254,23437,,360
47,254,24685,,360
47,254,14637,,360
47,254,4978,,360
47,254,31155,,360
47,254,7283,,360
47,254,12340,,360
47,254,23510,,360
47,254,7835,,360
48,225,27138,,360
48,225,17768,,360
48,225,11299,,360
48,225,27522,,360
48,225,25846,,360
48,225,1149,,360
48,225,9854,,360
48,18,18434,,540
48,18,18655,,540
48,18,4117,,540
48,18,5402,,540
48,18,29470,,540
48,18,30496,,540
48,18,27177,,540
48,18,7535,,540
48,18,24126,,540
48,18,26566,,540
48,18,12622,,540
48,18,18641,,540
48,18,15186,,540
48,18,15059,,540
48,18,22622,,540
48,18,21351,,540
48,18,26471,,540
48,18,26236,,540
48,18,1533,,540
48,249,64,,360
48,249,22118,,360
48,249,1585,,360
48,249,5906,,360
48,249,22164,,360
48,249,6037,,360
48,249,20344,,360
48,250,24576,,540
48,250,12682,,540
48,250,26872,,540
48,250,18447,,540
48,250,23955,,540
48,250,10533,,540
48,250,19827,,540
48,250,26166,,540
48,250,25015,,540
48,250,9146,,540
48,250,6586,,540
48,250,29245,,540
48,250,29767,,540
48,250,15182,,540
48,250,20821,,540
48,250,19819,,540
48,250,30703,,540
48,250,19343,,540
48,250,24695,,540
48,251,2917,,360
48,251,27950,,360
48,251,5324,,360
48,251,24013,,360
48,251,19512,,360
48,251,6363,,360
48,251,830,,360
48,252,4988,11,180
48,253,15170,,540
48,253,19975,,540
48,253,20231,,540
48,253,22276,,540
48,253,2862,,540
48,253,8336,,540
48,253,23972,,540
48,253,5203,,540
48,253,24532,,540
48,253,11801,,540
48,253,2524,,540
48,253,31021,,540
48,254,22211,,360
48,254,20260,,360
48,254,31877,,360
48,254,10471,,360
48,254,12456,,360
48,254,29129,,360
48,254,20237,,360
48,254,5151,,360
48,254,6579,,360
48,254,3540,,360
48,254,7930,,360
48,254,20252,,360
48,254,6111,,360
49,225,9380,,360
49,225,4994,,360
49,225,23140,,360
49,225,30089,,360
49,225,8537,,360
49,225,3195,,360
49,225,24829,,360
49,18,30008,,540
49,18,24026,,540
49,18,6305,,540
49,18,29604,,540
49,18,24613,,540
49,18,17701,,540
49,18,5853,,540
49,18,29355,,540
49,18,21421,,540
49,18,9551,,540
49,18,23487,,540
49,18,16068,,540
49,18,20509,,540
49,18,9036,,540
49,18,18521,,540
49,18,610,,540
49,18,29806,,540
49,18,18676,,540
49,18,143,,540
49,249,13799,,360
49,249,19337,,360
49,249,19199,,360
49,249,20852,,360
49,249,30747,,360
49,249,3037,,360
49,249,22271,,360
49,250,9995,,540
49,250,22776,,540
49,250,28572,,540
49,250,30749,,540
49,250,8107,,540
49,250,5935,,540
49,250,31287,,540
49,250,2111,,540
49,250,16468,,540
49,250,29832,,540
49,250,10954,,540
49,250,12744,,540
49,250,14674,,540
49,250,21075,,540
49,250,30164,,540
49,250,3028,,540
49,250,23785,,540
49,250,5110,,540
49,250,20475,,540
49,251,8640,,360
49,251,23554,,360
49,251,14088,,360
49,251,16719,,360
49,251,21843,,360
49,251,16148,,360
49,251,9144,,360
49,252,11173,11,180
49,253,27234,,540
49,253,8073,,540
49,253,31565,,540
49,253,24720,,540
49,253,12895,,540
49,253,13841,,540
49,253,1347,,540
49,253,10634,,540
49,253,31061,,540
49,253,16263,,540
49,253,11650,,540
49,253,17340,,540
49,254,31553,,360
